France, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 17/10/2023
Year    Age        Total
1978     34     12184.00
1978     35      9182.00
1978     36      6941.00
1978     37      5154.00
1978     38      4578.00
1978     39      3461.00
1978     40      2635.00
1978     41      1807.00
1978     42      1264.00
1978     43       841.00
1978     44       488.00
1978     45       290.00
1978     46       160.00
1978     47        66.00
1978     48        36.00
1978     49        10.00
1978     50         7.00
1978     51         4.00
1978     52         4.00
1978     53         1.00
1978     54         2.00
1978     55+        0.00
1979     12-        4.00
1979     13        21.00
1979     14       123.00
1979     15       773.00
1979     16      2615.00
1979     17      7008.00
1979     18     15192.00
1979     19     27028.00
1979     20     37978.00
1979     21     47360.00
1979     22     55485.00
1979     23     61384.00
1979     24     64049.00
1979     25     62976.00
1979     26     60783.00
1979     27     55920.00
1979     28     50095.00
1979     29     45060.00
1979     30     38134.00
1979     31     31700.00
1979     32     25430.00
1979     33     17853.00
1979     34     12506.00
1979     35     10116.00
1979     36      7492.00
1979     37      5529.00
1979     38      4183.00
1979     39      3425.00
1979     40      2458.00
1979     41      1803.00
1979     42      1154.00
1979     43       758.00
1979     44       468.00
1979     45       238.00
1979     46       127.00
1979     47        54.00
1979     48        35.00
1979     49        21.00
1979     50         7.00
1979     51         3.00
1979     52         2.00
1979     53         2.00
1979     54         2.00
1979     55+        0.00
1980     12-        0.00
1980     13        20.00
1980     14       133.00
1980     15       758.00
1980     16      2806.00
1980     17      6897.00
1980     18     15017.00
1980     19     26688.00
1980     20     37499.00
1980     21     48591.00
1980     22     56872.00
1980     23     63435.00
1980     24     66883.00
1980     25     67358.00
1980     26     63776.00
1980     27     59405.00
1980     28     52953.00
1980     29     47349.00
1980     30     41726.00
1980     31     34802.00
1980     32     28424.00
1980     33     22465.00
1980     34     15919.00
1980     35     10791.00
1980     36      8632.00
1980     37      6378.00
1980     38      4511.00
1980     39      3202.00
1980     40      2565.00
1980     41      1737.00
1980     42      1110.00
1980     43       722.00
1980     44       466.00
1980     45       222.00
1980     46       124.00
1980     47        59.00
1980     48        31.00
1980     49        25.00
1980     50        14.00
1980     51         5.00
1980     52         3.00
1980     53         2.00
1980     54         1.00
1980     55+        0.00
1981     12-        1.00
1981     13        22.00
1981     14       141.00
1981     15       710.00
1981     16      2529.00
1981     17      6513.00
1981     18     13804.00
1981     19     24665.00
1981     20     35722.00
1981     21     46362.00
1981     22     55932.00
1981     23     62286.00
1981     24     65947.00
1981     25     67113.00
1981     26     64835.00
1981     27     59754.00
1981     28     54215.00
1981     29     47897.00
1981     30     42312.00
1981     31     36019.00
1981     32     29878.00
1981     33     24478.00
1981     34     19210.00
1981     35     13249.00
1981     36      9210.00
1981     37      7205.00
1981     38      5019.00
1981     39      3521.00
1981     40      2391.00
1981     41      1859.00
1981     42      1090.00
1981     43       665.00
1981     44       412.00
1981     45       240.00
1981     46       122.00
1981     47        66.00
1981     48        41.00
1981     49        16.00
1981     50        16.00
1981     51         9.00
1981     52         3.00
1981     53         3.00
1981     54         1.00
1981     55+        0.00
1982     12-        8.00
1982     13        20.00
1982     14       148.00
1982     15       647.00
1982     16      2355.00
1982     17      6091.00
1982     18     12912.00
1982     19     23518.00
1982     20     34024.00
1982     21     44863.00
1982     22     54199.00
1982     23     61617.00
1982     24     65188.00
1982     25     66038.00
1982     26     64155.00
1982     27     59466.00
1982     28     53627.00
1982     29     48014.00
1982     30     41770.00
1982     31     35195.00
1982     32     30020.00
1982     33     24469.00
1982     34     19814.00
1982     35     15512.00
1982     36     10407.00
1982     37      7024.00
1982     38      5328.00
1982     39      3712.00
1982     40      2502.00
1982     41      1693.00
1982     42      1255.00
1982     43       702.00
1982     44       428.00
1982     45       223.00
1982     46       127.00
1982     47        73.00
1982     48        34.00
1982     49        19.00
1982     50        13.00
1982     51         8.00
1982     52         2.00
1982     53         1.00
1982     54         2.00
1982     55+        0.00
1983     12-        2.00
1983     13        21.00
1983     14       149.00
1983     15       614.00
1983     16      2100.00
1983     17      5350.00
1983     18     11529.00
1983     19     21061.00
1983     20     31041.00
1983     21     40948.00
1983     22     50645.00
1983     23     57322.00
1983     24     61229.00
1983     25     62605.00
1983     26     60091.00
1983     27     56239.00
1983     28     51016.00
1983     29     45247.00
1983     30     39171.00
1983     31     33159.00
1983     32     27518.00
1983     33     23319.00
1983     34     18662.00
1983     35     15078.00
1983     36     11306.00
1983     37      7624.00
1983     38      5094.00
1983     39      3688.00
1983     40      2516.00
1983     41      1605.00
1983     42       978.00
1983     43       753.00
1983     44       398.00
1983     45       218.00
1983     46        92.00
1983     47        68.00
1983     48        27.00
1983     49        22.00
1983     50        11.00
1983     51         5.00
1983     52         2.00
1983     53         2.00
1983     54         0.00
1983     55+        0.00
1984     12-        1.00
1984     13        19.00
1984     14       141.00
1984     15       624.00
1984     16      2010.00
1984     17      4934.00
1984     18     10451.00
1984     19     19885.00
1984     20     29752.00
1984     21     39492.00
1984     22     48978.00
1984     23     56814.00
1984     24     62244.00
1984     25     64185.00
1984     26     62047.00
1984     27     57942.00
1984     28     52807.00
1984     29     46542.00
1984     30     40498.00
1984     31     34105.00
1984     32     28509.00
1984     33     23727.00
1984     34     19914.00
1984     35     15686.00
1984     36     12509.00
1984     37      9087.00
1984     38      5925.00
1984     39      3917.00
1984     40      2755.00
1984     41      1752.00
1984     42      1135.00
1984     43       642.00
1984     44       430.00
1984     45       214.00
1984     46       121.00
1984     47        62.00
1984     48        29.00
1984     49        21.00
1984     50        18.00
1984     51         5.00
1984     52         4.00
1984     53         6.00
1984     54         0.00
1984     55+        0.00
1985     12-        1.00
1985     13        24.00
1985     14       137.00
1985     15       563.00
1985     16      1811.00
1985     17      4322.00
1985     18      9349.00
1985     19     17499.00
1985     20     26891.00
1985     21     37376.00
1985     22     47469.00
1985     23     55491.00
1985     24     61526.00
1985     25     65056.00
1985     26     63769.00
1985     27     59688.00
1985     28     54654.00
1985     29     48167.00
1985     30     42508.00
1985     31     35630.00
1985     32     30354.00
1985     33     25246.00
1985     34     20898.00
1985     35     17174.00
1985     36     13187.00
1985     37     10204.00
1985     38      7164.00
1985     39      4637.00
1985     40      2893.00
1985     41      1997.00
1985     42      1171.00
1985     43       688.00
1985     44       417.00
1985     45       224.00
1985     46       101.00
1985     47        56.00
1985     48        28.00
1985     49        15.00
1985     50        15.00
1985     51        13.00
1985     52         6.00
1985     53        10.00
1985     54         2.00
1985     55+        0.00
1986     12-        1.00
1986     13        17.00
1986     14       146.00
1986     15       554.00
1986     16      1690.00
1986     17      4050.00
1986     18      8870.00
1986     19     16375.00
1986     20     25003.00
1986     21     35139.00
1986     22     45471.00
1986     23     54401.00
1986     24     60525.00
1986     25     64936.00
1986     26     65109.00
1986     27     62032.00
1986     28     56147.00
1986     29     50330.00
1986     30     44403.00
1986     31     38036.00
1986     32     31622.00
1986     33     26410.00
1986     34     22110.00
1986     35     17847.00
1986     36     14250.00
1986     37     10642.00
1986     38      8191.00
1986     39      5740.00
1986     40      3510.00
1986     41      2016.00
1986     42      1263.00
1986     43       744.00
1986     44       403.00
1986     45       191.00
1986     46       130.00
1986     47        67.00
1986     48        34.00
1986     49        23.00
1986     50        16.00
1986     51         9.00
1986     52         6.00
1986     53         4.00
1986     54         5.00
1986     55+        0.00
1987     12-        1.00
1987     13        23.00
1987     14       117.00
1987     15       505.00
1987     16      1630.00
1987     17      3767.00
1987     18      8225.00
1987     19     14874.00
1987     20     22288.00
1987     21     31393.00
1987     22     41858.00
1987     23     51557.00
1987     24     58506.00
1987     25     62907.00
1987     26     63575.00
1987     27     61976.00
1987     28     57472.00
1987     29     51016.00
1987     30     44974.00
1987     31     38584.00
1987     32     32706.00
1987     33     27417.00
1987     34     22752.00
1987     35     18684.00
1987     36     14980.00
1987     37     11536.00
1987     38      8515.00
1987     39      6287.00
1987     40      4269.00
1987     41      2369.00
1987     42      1374.00
1987     43       801.00
1987     44       455.00
1987     45       181.00
1987     46       107.00
1987     47        67.00
1987     48        29.00
1987     49        21.00
1987     50         6.00
1987     51        11.00
1987     52         6.00
1987     53         6.00
1987     54         1.00
1987     55+        0.00
1988     12-        2.00
1988     13        22.00
1988     14       109.00
1988     15       446.00
1988     16      1513.00
1988     17      3614.00
1988     18      7695.00
1988     19     14576.00
1988     20     21288.00
1988     21     29089.00
1988     22     39297.00
1988     23     49086.00
1988     24     57559.00
1988     25     62758.00
1988     26     63379.00
1988     27     62054.00
1988     28     58286.00
1988     29     52596.00
1988     30     46560.00
1988     31     40213.00
1988     32     34282.00
1988     33     28800.00
1988     34     23923.00
1988     35     19482.00
1988     36     15866.00
1988     37     12132.00
1988     38      9293.00
1988     39      6627.00
1988     40      4504.00
1988     41      2962.00
1988     42      1592.00
1988     43       811.00
1988     44       412.00
1988     45       204.00
1988     46        92.00
1988     47        60.00
1988     48        40.00
1988     49        16.00
1988     50         9.00
1988     51         8.00
1988     52         5.00
1988     53         5.00
1988     54         1.00
1988     55+        0.00
1989     12-        4.00
1989     13        16.00
1989     14       107.00
1989     15       419.00
1989     16      1457.00
1989     17      3472.00
1989     18      7574.00
1989     19     13674.00
1989     20     20193.00
1989     21     27999.00
1989     22     36486.00
1989     23     46116.00
1989     24     55415.00
1989     25     61409.00
1989     26     63080.00
1989     27     61411.00
1989     28     58154.00
1989     29     53250.00
1989     30     47589.00
1989     31     40733.00
1989     32     34703.00
1989     33     29438.00
1989     34     24685.00
1989     35     20199.00
1989     36     16282.00
1989     37     12628.00
1989     38      9756.00
1989     39      7150.00
1989     40      4966.00
1989     41      3267.00
1989     42      1898.00
1989     43       985.00
1989     44       450.00
1989     45       224.00
1989     46       126.00
1989     47        51.00
1989     48        35.00
1989     49        24.00
1989     50        14.00
1989     51        17.00
1989     52         6.00
1989     53         6.00
1989     54         5.00
1989     55+        0.00
1990     12-        3.00
1990     13        17.00
1990     14        95.00
1990     15       394.00
1990     16      1424.00
1990     17      3358.00
1990     18      7365.00
1990     19     13655.00
1990     20     19417.00
1990     21     26744.00
1990     22     34823.00
1990     23     43235.00
1990     24     52386.00
1990     25     60325.00
1990     26     63042.00
1990     27     61792.00
1990     28     58325.00
1990     29     53960.00
1990     30     48566.00
1990     31     41912.00
1990     32     35283.00
1990     33     30036.00
1990     34     25330.00
1990     35     20918.00
1990     36     16770.00
1990     37     12889.00
1990     38      9921.00
1990     39      7441.00
1990     40      5223.00
1990     41      3406.00
1990     42      2143.00
1990     43      1158.00
1990     44       551.00
1990     45       250.00
1990     46       115.00
1990     47        49.00
1990     48        38.00
1990     49        23.00
1990     50        12.00
1990     51         4.00
1990     52         2.00
1990     53         4.00
1990     54         3.00
1990     55+        0.00
1991     12-        5.00
1991     13        19.00
1991     14        89.00
1991     15       380.00
1991     16      1328.00
1991     17      3187.00
1991     18      7271.00
1991     19     13324.00
1991     20     19083.00
1991     21     25778.00
1991     22     33566.00
1991     23     41695.00
1991     24     50065.00
1991     25     58500.00
1991     26     62922.00
1991     27     63045.00
1991     28     58999.00
1991     29     53673.00
1991     30     48915.00
1991     31     42184.00
1991     32     36185.00
1991     33     30203.00
1991     34     25512.00
1991     35     21431.00
1991     36     17093.00
1991     37     13466.00
1991     38     10247.00
1991     39      7563.00
1991     40      5350.00
1991     41      3437.00
1991     42      2108.00
1991     43      1233.00
1991     44       630.00
1991     45       281.00
1991     46       132.00
1991     47        69.00
1991     48        34.00
1991     49        17.00
1991     50        18.00
1991     51         7.00
1991     52         8.00
1991     53         2.00
1991     54         2.00
1991     55+        0.00
1992     12-        0.00
1992     13        12.00
1992     14        88.00
1992     15       387.00
1992     16      1223.00
1992     17      2952.00
1992     18      6598.00
1992     19     12313.00
1992     20     17812.00
1992     21     24249.00
1992     22     31152.00
1992     23     39344.00
1992     24     47340.00
1992     25     54749.00
1992     26     60116.00
1992     27     61621.00
1992     28     60181.00
1992     29     54411.00
1992     30     48662.00
1992     31     42718.00
1992     32     36591.00
1992     33     30704.00
1992     34     25885.00
1992     35     21390.00
1992     36     17371.00
1992     37     13672.00
1992     38     10522.00
1992     39      7883.00
1992     40      5458.00
1992     41      3603.00
1992     42      2156.00
1992     43      1240.00
1992     44       662.00
1992     45       328.00
1992     46       135.00
1992     47        60.00
1992     48        21.00
1992     49        17.00
1992     50        11.00
1992     51         9.00
1992     52         9.00
1992     53         2.00
1992     54         1.00
1992     55+        0.00
1993     12-        0.00
1993     13        10.00
1993     14        85.00
1993     15       364.00
1993     16      1122.00
1993     17      2659.00
1993     18      5862.00
1993     19     10976.00
1993     20     15993.00
1993     21     22079.00
1993     22     28633.00
1993     23     35909.00
1993     24     44186.00
1993     25     50841.00
1993     26     56113.00
1993     27     58659.00
1993     28     58016.00
1993     29     54705.00
1993     30     48566.00
1993     31     41561.00
1993     32     36082.00
1993     33     30677.00
1993     34     25415.00
1993     35     20974.00
1993     36     17028.00
1993     37     13161.00
1993     38     10276.00
1993     39      7801.00
1993     40      5421.00
1993     41      3653.00
1993     42      2261.00
1993     43      1273.00
1993     44       684.00
1993     45       297.00
1993     46       149.00
1993     47        52.00
1993     48        28.00
1993     49        11.00
1993     50        10.00
1993     51         5.00
1993     52        10.00
1993     53         3.00
1993     54         0.00
1993     55+        0.00
1994     12-        0.00
1994     13        12.00
1994     14        85.00
1994     15       352.00
1994     16      1013.00
1994     17      2518.00
1994     18      5052.00
1994     19      9736.00
1994     20     14374.00
1994     21     20325.00
1994     22     27237.00
1994     23     34582.00
1994     24     42284.00
1994     25     49796.00
1994     26     55308.00
1994     27     58164.00
1994     28     58266.00
1994     29     55841.00
1994     30     51159.00
1994     31     43671.00
1994     32     36769.00
1994     33     31638.00
1994     34     26784.00
1994     35     22104.00
1994     36     17625.00
1994     37     13721.00
1994     38     10541.00
1994     39      7898.00
1994     40      5584.00
1994     41      3697.00
1994     42      2300.00
1994     43      1256.00
1994     44       676.00
1994     45       347.00
1994     46       151.00
1994     47        51.00
1994     48        32.00
1994     49        16.00
1994     50         8.00
1994     51         6.00
1994     52         5.00
1994     53         9.00
1994     54         0.00
1994     55+        0.00
1995     12-        1.00
1995     13        15.00
1995     14        85.00
1995     15       361.00
1995     16       969.00
1995     17      2446.00
1995     18      4978.00
1995     19      8876.00
1995     20     13091.00
1995     21     18860.00
1995     22     25766.00
1995     23     33550.00
1995     24     42417.00
1995     25     49630.00
1995     26     56137.00
1995     27     59527.00
1995     28     59556.00
1995     29     57802.00
1995     30     53989.00
1995     31     47933.00
1995     32     40400.00
1995     33     33457.00
1995     34     28568.00
1995     35     23696.00
1995     36     18931.00
1995     37     14368.00
1995     38     11177.00
1995     39      8293.00
1995     40      5884.00
1995     41      3846.00
1995     42      2320.00
1995     43      1345.00
1995     44       693.00
1995     45       368.00
1995     46       128.00
1995     47        72.00
1995     48        33.00
1995     49        17.00
1995     50        13.00
1995     51         7.00
1995     52         0.00
1995     53         2.00
1995     54         2.00
1995     55+        0.00
1996     12-        2.00
1996     13        18.00
1996     14        77.00
1996     15       345.00
1996     16      1110.00
1996     17      2489.00
1996     18      4997.00
1996     19      8820.00
1996     20     12412.00
1996     21     17226.00
1996     22     24004.00
1996     23     31671.00
1996     24     40710.00
1996     25     49743.00
1996     26     55482.00
1996     27     59336.00
1996     28     59799.00
1996     29     58014.00
1996     30     54968.00
1996     31     49239.00
1996     32     42740.00
1996     33     35516.00
1996     34     29395.00
1996     35     24791.00
1996     36     20007.00
1996     37     15635.00
1996     38     11674.00
1996     39      8719.00
1996     40      6128.00
1996     41      4072.00
1996     42      2429.00
1996     43      1446.00
1996     44       682.00
1996     45       374.00
1996     46       155.00
1996     47        52.00
1996     48        30.00
1996     49        22.00
1996     50         9.00
1996     51         0.00
1996     52         0.00
1996     53         0.00
1996     54         0.00
1996     55+        0.00
1997     12-        1.00
1997     13        11.00
1997     14        94.00
1997     15       374.00
1997     16      1184.00
1997     17      2486.00
1997     18      5020.00
1997     19      8815.00
1997     20     12074.00
1997     21     15956.00
1997     22     21919.00
1997     23     29635.00
1997     24     39125.00
1997     25     48042.00
1997     26     55306.00
1997     27     58244.00
1997     28     58857.00
1997     29     57635.00
1997     30     53901.00
1997     31     48910.00
1997     32     43036.00
1997     33     36843.00
1997     34     30438.00
1997     35     24955.00
1997     36     20450.00
1997     37     16116.00
1997     38     12241.00
1997     39      9095.00
1997     40      6405.00
1997     41      4128.00
1997     42      2596.00
1997     43      1452.00
1997     44       779.00
1997     45       375.00
1997     46       156.00
1997     47        63.00
1997     48        19.00
1997     49        12.00
1997     50         9.00
1997     51         5.00
1997     52         4.00
1997     53         0.00
1997     54         2.00
1997     55+        0.00
1998     12-        3.00
1998     13        10.00
1998     14        90.00
1998     15       339.00
1998     16      1109.00
1998     17      2625.00
1998     18      5198.00
1998     19      8818.00
1998     20     12293.00
1998     21     16121.00
1998     22     20345.00
1998     23     27435.00
1998     24     36720.00
1998     25     47509.00
1998     26     54947.00
1998     27     60421.00
1998     28     60352.00
1998     29     59050.00
1998     30     54756.00
1998     31     49834.00
1998     32     44059.00
1998     33     38296.00
1998     34     32898.00
1998     35     26941.00
1998     36     21212.00
1998     37     16934.00
1998     38     12935.00
1998     39      9818.00
1998     40      6689.00
1998     41      4499.00
1998     42      2783.00
1998     43      1547.00
1998     44       832.00
1998     45       355.00
1998     46       156.00
1998     47        70.00
1998     48        36.00
1998     49        10.00
1998     50        35.00
1998     51         0.00
1998     52         0.00
1998     53         0.00
1998     54         0.00
1998     55+        0.00
1999     12-        0.00
1999     13        18.00
1999     14        81.00
1999     15       355.00
1999     16      1124.00
1999     17      2691.00
1999     18      5703.00
1999     19      9693.00
1999     20     12568.00
1999     21     16903.00
1999     22     21015.00
1999     23     26293.00
1999     24     34613.00
1999     25     44745.00
1999     26     54717.00
1999     27     60341.00
1999     28     61542.00
1999     29     59157.00
1999     30     55336.00
1999     31     50375.00
1999     32     44759.00
1999     33     38933.00
1999     34     33985.00
1999     35     28419.00
1999     36     22558.00
1999     37     17229.00
1999     38     13631.00
1999     39     10239.00
1999     40      7134.00
1999     41      4629.00
1999     42      2873.00
1999     43      1570.00
1999     44       805.00
1999     45       420.00
1999     46       165.00
1999     47        86.00
1999     48        32.00
1999     49        25.00
1999     50        29.00
1999     51         0.00
1999     52         0.00
1999     53         0.00
1999     54         0.00
1999     55+        0.00
2000     12-        3.00
2000     13        14.00
2000     14        85.00
2000     15       390.00
2000     16      1217.00
2000     17      2782.00
2000     18      6100.00
2000     19     10781.00
2000     20     14500.00
2000     21     17712.00
2000     22     22189.00
2000     23     27098.00
2000     24     34137.00
2000     25     43800.00
2000     26     53427.00
2000     27     61488.00
2000     28     64308.00
2000     29     63666.00
2000     30     58837.00
2000     31     52419.00
2000     32     46362.00
2000     33     40488.00
2000     34     35089.00
2000     35     29749.00
2000     36     24507.00
2000     37     18819.00
2000     38     14329.00
2000     39     11088.00
2000     40      7760.00
2000     41      5197.00
2000     42      3048.00
2000     43      1816.00
2000     44       901.00
2000     45       381.00
2000     46       149.00
2000     47        69.00
2000     48        32.00
2000     49        12.00
2000     50        10.00
2000     51         9.00
2000     52         2.00
2000     53         5.00
2000     54         7.00
2000     55+        0.00
2001     12-        1.00
2001     13        10.00
2001     14        97.00
2001     15       417.00
2001     16      1365.00
2001     17      2955.00
2001     18      6088.00
2001     19     11161.00
2001     20     15625.00
2001     21     19159.00
2001     22     22946.00
2001     23     28004.00
2001     24     33661.00
2001     25     40561.00
2001     26     49915.00
2001     27     57294.00
2001     28     62939.00
2001     29     62932.00
2001     30     59581.00
2001     31     53108.00
2001     32     46492.00
2001     33     40500.00
2001     34     34954.00
2001     35     30221.00
2001     36     24550.00
2001     37     19989.00
2001     38     15049.00
2001     39     11054.00
2001     40      7944.00
2001     41      5371.00
2001     42      3409.00
2001     43      1853.00
2001     44       953.00
2001     45       427.00
2001     46       195.00
2001     47        70.00
2001     48        41.00
2001     49        17.00
2001     50        14.00
2001     51         6.00
2001     52         5.00
2001     53         5.00
2001     54         7.00
2001     55+        0.00
2002     12-        0.00
2002     13         9.00
2002     14        82.00
2002     15       403.00
2002     16      1242.00
2002     17      2813.00
2002     18      5881.00
2002     19     10466.00
2002     20     14944.00
2002     21     19291.00
2002     22     23416.00
2002     23     27512.00
2002     24     33543.00
2002     25     40292.00
2002     26     45949.00
2002     27     54057.00
2002     28     59880.00
2002     29     62396.00
2002     30     60193.00
2002     31     54823.00
2002     32     46582.00
2002     33     40143.00
2002     34     34969.00
2002     35     29540.00
2002     36     24976.00
2002     37     20313.00
2002     38     15589.00
2002     39     11626.00
2002     40      8136.00
2002     41      5386.00
2002     42      3437.00
2002     43      1955.00
2002     44       975.00
2002     45       431.00
2002     46       209.00
2002     47        88.00
2002     48        31.00
2002     49        26.00
2002     50         6.00
2002     51         8.00
2002     52         3.00
2002     53         2.00
2002     54         7.00
2002     55+        0.00
2003     12-        2.00
2003     13         9.00
2003     14        83.00
2003     15       383.00
2003     16      1163.00
2003     17      2803.00
2003     18      5721.00
2003     19     10145.00
2003     20     14032.00
2003     21     18925.00
2003     22     23867.00
2003     23     28263.00
2003     24     33545.00
2003     25     40438.00
2003     26     46171.00
2003     27     51031.00
2003     28     57142.00
2003     29     60117.00
2003     30     60466.00
2003     31     55548.00
2003     32     49260.00
2003     33     41801.00
2003     34     35601.00
2003     35     30149.00
2003     36     24939.00
2003     37     20040.00
2003     38     15927.00
2003     39     12175.00
2003     40      8688.00
2003     41      5632.00
2003     42      3378.00
2003     43      2059.00
2003     44      1063.00
2003     45       486.00
2003     46       215.00
2003     47        97.00
2003     48        45.00
2003     49        25.00
2003     50        15.00
2003     51         4.00
2003     52         4.00
2003     53         6.00
2003     54         1.00
2003     55+        0.00
2004     12-        2.00
2004     13        11.00
2004     14        84.00
2004     15       363.00
2004     16      1153.00
2004     17      2896.00
2004     18      5871.00
2004     19     10220.00
2004     20     14098.00
2004     21     18270.00
2004     22     23747.00
2004     23     29877.00
2004     24     35411.00
2004     25     40895.00
2004     26     47108.00
2004     27     51175.00
2004     28     53556.00
2004     29     57928.00
2004     30     58273.00
2004     31     56798.00
2004     32     51018.00
2004     33     43617.00
2004     34     36681.00
2004     35     30994.00
2004     36     25535.00
2004     37     20290.00
2004     38     16329.00
2004     39     12691.00
2004     40      9152.00
2004     41      5851.00
2004     42      3649.00
2004     43      2124.00
2004     44      1121.00
2004     45       534.00
2004     46       259.00
2004     47       114.00
2004     48        58.00
2004     49        26.00
2004     50        13.00
2004     51         9.00
2004     52         5.00
2004     53         4.00
2004     54         6.00
2004     55+        0.00
2005     12-        1.00
2005     13        14.00
2005     14        86.00
2005     15       319.00
2005     16      1133.00
2005     17      2685.00
2005     18      5819.00
2005     19     10248.00
2005     20     14200.00
2005     21     17887.00
2005     22     22860.00
2005     23     29552.00
2005     24     36017.00
2005     25     42450.00
2005     26     46704.00
2005     27     52234.00
2005     28     54368.00
2005     29     54795.00
2005     30     56717.00
2005     31     55082.00
2005     32     52201.00
2005     33     46008.00
2005     34     39308.00
2005     35     32304.00
2005     36     26187.00
2005     37     21267.00
2005     38     16735.00
2005     39     12809.00
2005     40      9645.00
2005     41      6410.00
2005     42      3849.00
2005     43      2200.00
2005     44      1144.00
2005     45       588.00
2005     46       278.00
2005     47       133.00
2005     48        53.00
2005     49        28.00
2005     50        20.00
2005     51         9.00
2005     52         1.00
2005     53         4.00
2005     54         3.00
2005     55+        0.00
2006     12-        1.00
2006     13        17.00
2006     14        84.00
2006     15       359.00
2006     16      1094.00
2006     17      2695.00
2006     18      5594.00
2006     19     10377.00
2006     20     14522.00
2006     21     18671.00
2006     22     22941.00
2006     23     28917.00
2006     24     36949.00
2006     25     44664.00
2006     26     49926.00
2006     27     53313.00
2006     28     56719.00
2006     29     56852.00
2006     30     55091.00
2006     31     54661.00
2006     32     51588.00
2006     33     47966.00
2006     34     41700.00
2006     35     35177.00
2006     36     28345.00
2006     37     22367.00
2006     38     17457.00
2006     39     13519.00
2006     40      9885.00
2006     41      6686.00
2006     42      4143.00
2006     43      2378.00
2006     44      1122.00
2006     45       554.00
2006     46       261.00
2006     47       132.00
2006     48        66.00
2006     49        50.00
2006     50        20.00
2006     51        11.00
2006     52         9.00
2006     53         6.00
2006     54         7.00
2006     55+        0.00
2007     12-        2.00
2007     13        10.00
2007     14        81.00
2007     15       349.00
2007     16      1139.00
2007     17      2663.00
2007     18      5556.00
2007     19      9923.00
2007     20     14230.00
2007     21     18377.00
2007     22     22921.00
2007     23     27675.00
2007     24     34082.00
2007     25     43556.00
2007     26     50171.00
2007     27     54888.00
2007     28     55846.00
2007     29     56993.00
2007     30     54813.00
2007     31     50952.00
2007     32     49458.00
2007     33     45344.00
2007     34     41882.00
2007     35     35785.00
2007     36     29297.00
2007     37     22716.00
2007     38     17783.00
2007     39     13489.00
2007     40      9991.00
2007     41      6889.00
2007     42      4180.00
2007     43      2532.00
2007     44      1242.00
2007     45       601.00
2007     46       275.00
2007     47       121.00
2007     48        60.00
2007     49        56.00
2007     50        26.00
2007     51        13.00
2007     52         9.00
2007     53         5.00
2007     54         4.00
2007     55+        0.00
2008     12-        3.00
2008     13        12.00
2008     14        79.00
2008     15       336.00
2008     16      1129.00
2008     17      2621.00
2008     18      5591.00
2008     19      9932.00
2008     20     14047.00
2008     21     18895.00
2008     22     23552.00
2008     23     28830.00
2008     24     33822.00
2008     25     41707.00
2008     26     50258.00
2008     27     56489.00
2008     28     58972.00
2008     29     57417.00
2008     30     56507.00
2008     31     53089.00
2008     32     47718.00
2008     33     44222.00
2008     34     40434.00
2008     35     36493.00
2008     36     30476.00
2008     37     23947.00
2008     38     18394.00
2008     39     14276.00
2008     40     10022.00
2008     41      6851.00
2008     42      4548.00
2008     43      2680.00
2008     44      1362.00
2008     45       655.00
2008     46       304.00
2008     47       147.00
2008     48        96.00
2008     49        52.00
2008     50        35.00
2008     51        19.00
2008     52         6.00
2008     53        12.00
2008     54         7.00
2008     55+        0.00
2009     12-        0.00
2009     13        18.00
2009     14        91.00
2009     15       371.00
2009     16      1074.00
2009     17      2521.00
2009     18      5259.00
2009     19      9620.00
2009     20     13836.00
2009     21     18112.00
2009     22     23128.00
2009     23     28480.00
2009     24     34782.00
2009     25     40991.00
2009     26     47742.00
2009     27     55367.00
2009     28     59929.00
2009     29     59995.00
2009     30     56432.00
2009     31     54162.00
2009     32     48498.00
2009     33     42321.00
2009     34     39367.00
2009     35     35175.00
2009     36     30785.00
2009     37     24601.00
2009     38     19230.00
2009     39     14399.00
2009     40     10252.00
2009     41      6993.00
2009     42      4426.00
2009     43      2671.00
2009     44      1400.00
2009     45       670.00
2009     46       343.00
2009     47       145.00
2009     48        75.00
2009     49        51.00
2009     50        39.00
2009     51        36.00
2009     52        15.00
2009     53         9.00
2009     54         9.00
2009     55+        0.00
2010     12-        3.00
2010     13        20.00
2010     14        96.00
2010     15       378.00
2010     16      1064.00
2010     17      2501.00
2010     18      5092.00
2010     19      9404.00
2010     20     13477.00
2010     21     18014.00
2010     22     22947.00
2010     23     28976.00
2010     24     35038.00
2010     25     41845.00
2010     26     46939.00
2010     27     53722.00
2010     28     59582.00
2010     29     62179.00
2010     30     60295.00
2010     31     54703.00
2010     32     50193.00
2010     33     44234.00
2010     34     38112.00
2010     35     34780.00
2010     36     30028.00
2010     37     25060.00
2010     38     19868.00
2010     39     15280.00
2010     40     10848.00
2010     41      7162.00
2010     42      4569.00
2010     43      2729.00
2010     44      1464.00
2010     45       772.00
2010     46       397.00
2010     47       185.00
2010     48        88.00
2010     49        63.00
2010     50        46.00
2010     51        29.00
2010     52        24.00
2010     53         9.00
2010     54         9.00
2010     55+        0.00
2011     12-        1.00
2011     13        19.00
2011     14        90.00
2011     15       376.00
2011     16      1119.00
2011     17      2335.00
2011     18      4807.00
2011     19      9081.00
2011     20     12930.00
2011     21     16988.00
2011     22     22128.00
