Hungary, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 08/03/2022
Year    Age        Total
1982     54         0.00
1982     55+        0.00
1983     12-        1.00
1983     13        24.00
1983     14       164.00
1983     15       667.00
1983     16      1584.00
1983     17      2957.00
1983     18      4971.00
1983     19      7130.00
1983     20      8318.00
1983     21      9432.00
1983     22      9813.00
1983     23     10211.00
1983     24      9951.00
1983     25      9555.00
1983     26      8998.00
1983     27      8497.00
1983     28      7674.00
1983     29      6399.00
1983     30      4687.00
1983     31      3645.00
1983     32      2997.00
1983     33      2400.00
1983     34      1901.00
1983     35      1450.00
1983     36      1083.00
1983     37       746.00
1983     38       600.00
1983     39       479.00
1983     40       331.00
1983     41       237.00
1983     42       179.00
1983     43        87.00
1983     44        50.00
1983     45        24.00
1983     46         9.00
1983     47         6.00
1983     48         1.00
1983     49         0.00
1983     50         0.00
1983     51         0.00
1983     52         0.00
1983     53         0.00
1983     54         0.00
1983     55+        0.00
1984     12-        0.00
1984     13        27.00
1984     14       184.00
1984     15       656.00
1984     16      1842.00
1984     17      3132.00
1984     18      4905.00
1984     19      6912.00
1984     20      8444.00
1984     21      8973.00
1984     22      9634.00
1984     23      9842.00
1984     24      9693.00
1984     25      9083.00
1984     26      8514.00
1984     27      7737.00
1984     28      7127.00
1984     29      6534.00
1984     30      5295.00
1984     31      3967.00
1984     32      2993.00
1984     33      2499.00
1984     34      2018.00
1984     35      1514.00
1984     36      1150.00
1984     37       792.00
1984     38       549.00
1984     39       456.00
1984     40       331.00
1984     41       235.00
1984     42       139.00
1984     43        99.00
1984     44        44.00
1984     45        24.00
1984     46         8.00
1984     47         4.00
1984     48         3.00
1984     49         0.00
1984     50         0.00
1984     51         0.00
1984     52         0.00
1984     53         0.00
1984     54         0.00
1984     55+        0.00
1985     12-        3.00
1985     13        29.00
1985     14       166.00
1985     15       694.00
1985     16      1740.00
1985     17      3343.00
1985     18      5029.00
1985     19      6930.00
1985     20      8458.00
1985     21      9461.00
1985     22      9794.00
1985     23      9852.00
1985     24     10079.00
1985     25      9536.00
1985     26      8657.00
1985     27      7810.00
1985     28      7001.00
1985     29      6515.00
1985     30      5837.00
1985     31      4582.00
1985     32      3542.00
1985     33      2767.00
1985     34      2264.00
1985     35      1761.00
1985     36      1340.00
1985     37       951.00
1985     38       667.00
1985     39       444.00
1985     40       351.00
1985     41       272.00
1985     42       146.00
1985     43        90.00
1985     44        54.00
1985     45        21.00
1985     46        11.00
1985     47         2.00
1985     48         1.00
1985     49         0.00
1985     50         0.00
1985     51         0.00
1985     52         0.00
1985     53         0.00
1985     54         0.00
1985     55+        0.00
1986     12-        4.00
1986     13        26.00
1986     14       168.00
1986     15       617.00
1986     16      1531.00
1986     17      2954.00
1986     18      5036.00
1986     19      7012.00
1986     20      8296.00
1986     21      9166.00
1986     22      9515.00
1986     23      9426.00
1986     24      9523.00
1986     25      9256.00
1986     26      8564.00
1986     27      7753.00
1986     28      6849.00
1986     29      6122.00
1986     30      5595.00
1986     31      5036.00
1986     32      3903.00
1986     33      2914.00
1986     34      2226.00
1986     35      1850.00
1986     36      1480.00
1986     37      1123.00
1986     38       779.00
1986     39       523.00
1986     40       340.00
1986     41       267.00
1986     42       168.00
1986     43        84.00
1986     44        53.00
1986     45        21.00
1986     46        17.00
1986     47         5.00
1986     48         2.00
1986     49         0.00
1986     50         0.00
1986     51         0.00
1986     52         0.00
1986     53         0.00
1986     54         0.00
1986     55+        0.00
1987     12-        1.00
1987     13        21.00
1987     14       145.00
1987     15       574.00
1987     16      1451.00
1987     17      2782.00
1987     18      4837.00
1987     19      7143.00
1987     20      8280.00
1987     21      9021.00
1987     22      9520.00
1987     23      9657.00
1987     24      9182.00
1987     25      8771.00
1987     26      8078.00
1987     27      7414.00
1987     28      6605.00
1987     29      5614.00
1987     30      5215.00
1987     31      4692.00
1987     32      4099.00
1987     33      3250.00
1987     34      2521.00
1987     35      1825.00
1987     36      1475.00
1987     37      1171.00
1987     38       857.00
1987     39       630.00
1987     40       391.00
1987     41       262.00
1987     42       163.00
1987     43       111.00
1987     44        44.00
1987     45        24.00
1987     46        10.00
1987     47         1.00
1987     48         3.00
1987     49         0.00
1987     50         0.00
1987     51         0.00
1987     52         0.00
1987     53         0.00
1987     54         0.00
1987     55+        0.00
1988     12-        5.00
1988     13        32.00
1988     14       164.00
1988     15       512.00
1988     16      1368.00
1988     17      2612.00
1988     18      4335.00
1988     19      6965.00
1988     20      8789.00
1988     21      9290.00
1988     22      9654.00
1988     23      9617.00
1988     24      9151.00
1988     25      8584.00
1988     26      7939.00
1988     27      7403.00
1988     28      6386.00
1988     29      5521.00
1988     30      4899.00
1988     31      4206.00
1988     32      3767.00
1988     33      3323.00
1988     34      2675.00
1988     35      1943.00
1988     36      1476.00
1988     37      1118.00
1988     38       883.00
1988     39       638.00
1988     40       426.00
1988     41       264.00
1988     42       149.00
1988     43        98.00
1988     44        59.00
1988     45        28.00
1988     46        14.00
1988     47         3.00
1988     48         0.00
1988     49         0.00
1988     50         0.00
1988     51         0.00
1988     52         0.00
1988     53         0.00
1988     54         0.00
1988     55+        0.00
1989     12-        1.00
1989     13        30.00
1989     14       139.00
1989     15       566.00
1989     16      1312.00
1989     17      2414.00
1989     18      4081.00
1989     19      6563.00
1989     20      8442.00
1989     21      9779.00
1989     22     10007.00
1989     23      9771.00
1989     24      9392.00
1989     25      8740.00
1989     26      7783.00
1989     27      6989.00
1989     28      6375.00
1989     29      5307.00
1989     30      4681.00
1989     31      3951.00
1989     32      3451.00
1989     33      3132.00
1989     34      2788.00
1989     35      2238.00
1989     36      1583.00
1989     37      1133.00
1989     38       907.00
1989     39       635.00
1989     40       478.00
1989     41       282.00
1989     42       179.00
1989     43        99.00
1989     44        44.00
1989     45        25.00
1989     46         3.00
1989     47         2.00
1989     48         1.00
1989     49         1.00
1989     50         0.00
1989     51         0.00
1989     52         0.00
1989     53         0.00
1989     54         0.00
1989     55+        0.00
1990     12-        5.00
1990     13        37.00
1990     14       195.00
1990     15       589.00
1990     16      1433.00
1990     17      2464.00
1990     18      4156.00
1990     19      6545.00
1990     20      8696.00
1990     21      9992.00
1990     22     10791.00
1990     23     10328.00
1990     24      9738.00
1990     25      8961.00
1990     26      7970.00
1990     27      6760.00
1990     28      6070.00
1990     29      5252.00
1990     30      4690.00
1990     31      3924.00
1990     32      3371.00
1990     33      2940.00
1990     34      2572.00
1990     35      2314.00
1990     36      1849.00
1990     37      1275.00
1990     38       910.00
1990     39       696.00
1990     40       470.00
1990     41       306.00
1990     42       191.00
1990     43       102.00
1990     44        49.00
1990     45        24.00
1990     46         6.00
1990     47         7.00
1990     48         1.00
1990     49         0.00
1990     50         0.00
1990     51         0.00
1990     52         0.00
1990     53         0.00
1990     54         0.00
1990     55+        0.00
1991     12-        3.00
1991     13        31.00
1991     14       178.00
1991     15       632.00
1991     16      1541.00
1991     17      2640.00
1991     18      4190.00
1991     19      6393.00
1991     20      8213.00
1991     21      9771.00
1991     22     10827.00
1991     23     11365.00
1991     24     10209.00
1991     25      9348.00
1991     26      7948.00
1991     27      7005.00
1991     28      5840.00
1991     29      5098.00
1991     30      4710.00
1991     31      4001.00
1991     32      3340.00
1991     33      2867.00
1991     34      2492.00
1991     35      2214.00
1991     36      1874.00
1991     37      1400.00
1991     38      1067.00
1991     39       738.00
1991     40       511.00
1991     41       314.00
1991     42       233.00
1991     43       123.00
1991     44        55.00
1991     45        22.00
1991     46         9.00
1991     47         5.00
1991     48         0.00
1991     49         0.00
1991     50         0.00
1991     51         0.00
1991     52         0.00
1991     53         0.00
1991     54         0.00
1991     55+        0.00
1992     12-        2.00
1992     13        38.00
1992     14       167.00
1992     15       567.00
1992     16      1369.00
1992     17      2579.00
1992     18      4274.00
1992     19      6127.00
1992     20      7836.00
1992     21      8953.00
1992     22     10006.00
1992     23     10439.00
1992     24     10480.00
1992     25      9286.00
1992     26      7853.00
1992     27      6811.00
1992     28      5793.00
1992     29      4809.00
1992     30      4295.00
1992     31      3601.00
1992     32      3123.00
1992     33      2650.00
1992     34      2264.00
1992     35      2073.00
1992     36      1717.00
1992     37      1462.00
1992     38      1118.00
1992     39       754.00
1992     40       496.00
1992     41       332.00
1992     42       246.00
1992     43       104.00
1992     44        59.00
1992     45        21.00
1992     46        14.00
1992     47         5.00
1992     48         0.00
1992     49         0.00
1992     50         1.00
1992     51         0.00
1992     52         0.00
1992     53         0.00
1992     54         0.00
1992     55+        0.00
1993     12-        2.00
1993     13        30.00
1993     14       167.00
1993     15       522.00
1993     16      1307.00
1993     17      2399.00
1993     18      4262.00
1993     19      6054.00
1993     20      7266.00
1993     21      8008.00
1993     22      9059.00
1993     23      9485.00
1993     24      9668.00
1993     25      9489.00
1993     26      8115.00
1993     27      6933.00
1993     28      5899.00
1993     29      4919.00
1993     30      4116.00
1993     31      3411.00
1993     32      3028.00
1993     33      2579.00
1993     34      2184.00
1993     35      1888.00
1993     36      1595.00
1993     37      1341.00
1993     38      1106.00
1993     39       809.00
1993     40       570.00
1993     41       364.00
1993     42       221.00
1993     43       114.00
1993     44        63.00
1993     45        35.00
1993     46        17.00
1993     47         4.00
1993     48         2.00
1993     49         2.00
1993     50         0.00
1993     51         0.00
1993     52         0.00
1993     53         0.00
1993     54         0.00
1993     55+        0.00
1994     12-        0.00
1994     13        26.00
1994     14       178.00
1994     15       526.00
1994     16      1266.00
1994     17      2304.00
1994     18      3985.00
1994     19      6158.00
1994     20      7150.00
1994     21      7727.00
1994     22      8384.00
1994     23      8881.00
1994     24      9253.00
1994     25      9355.00
1994     26      8624.00
1994     27      7106.00
1994     28      5948.00
1994     29      4880.00
1994     30      4197.00
1994     31      3384.00
1994     32      3008.00
1994     33      2701.00
1994     34      2233.00
1994     35      1913.00
1994     36      1617.00
1994     37      1355.00
1994     38      1074.00
1994     39       873.00
1994     40       636.00
1994     41       383.00
1994     42       221.00
1994     43       136.00
1994     44        70.00
1994     45        28.00
1994     46        10.00
1994     47         2.00
1994     48         4.00
1994     49         1.00
1994     50         0.00
1994     51         0.00
1994     52         0.00
1994     53         0.00
1994     54         0.00
1994     55+        1.00
1995     12-        1.00
1995     13        25.00
1995     14       149.00
1995     15       486.00
1995     16      1227.00
1995     17      2079.00
1995     18      3528.00
1995     19      5420.00
1995     20      7261.00
1995     21      7629.00
1995     22      7969.00
1995     23      8328.00
1995     24      8663.00
1995     25      8838.00
1995     26      8533.00
1995     27      7812.00
1995     28      6201.00
1995     29      5083.00
1995     30      4236.00
1995     31      3450.00
1995     32      2840.00
1995     33      2415.00
1995     34      2108.00
1995     35      1786.00
1995     36      1497.00
1995     37      1230.00
1995     38       980.00
1995     39       752.00
1995     40       623.00
1995     41       416.00
1995     42       242.00
1995     43       141.00
1995     44        52.00
1995     45        35.00
1995     46        11.00
1995     47         1.00
1995     48         6.00
1995     49         1.00
1995     50         0.00
1995     51         0.00
1995     52         0.00
1995     53         0.00
1995     54         0.00
1995     55+        0.00
1996     12-        3.00
1996     13        26.00
1996     14       138.00
1996     15       440.00
1996     16      1044.00
1996     17      1961.00
1996     18      3191.00
1996     19      4735.00
1996     20      6160.00
1996     21      7764.00
1996     22      7696.00
1996     23      7822.00
1996     24      7911.00
1996     25      7790.00
1996     26      7814.00
1996     27      7134.00
1996     28      6486.00
1996     29      5193.00
1996     30      4256.00
1996     31      3359.00
1996     32      2718.00
1996     33      2291.00
1996     34      1999.00
1996     35      1740.00
1996     36      1414.00
1996     37      1102.00
1996     38       870.00
1996     39       728.00
1996     40       550.00
1996     41       393.00
1996     42       279.00
1996     43       150.00
1996     44        64.00
1996     45        28.00
1996     46        16.00
1996     47         3.00
1996     48         2.00
1996     49         1.00
1996     50         1.00
1996     51         0.00
1996     52         0.00
1996     53         0.00
1996     54         0.00
1996     55+        0.00
1997     12-        6.00
1997     13        35.00
1997     14       103.00
1997     15       400.00
1997     16      1018.00
1997     17      1751.00
1997     18      2771.00
1997     19      4167.00
1997     20      5392.00
1997     21      6777.00
1997     22      7750.00
1997     23      7597.00
1997     24      7489.00
1997     25      7383.00
1997     26      7171.00
1997     27      7021.00
1997     28      6276.00
1997     29      5512.00
1997     30      4288.00
1997     31      3474.00
1997     32      2731.00
1997     33      2314.00
1997     34      1852.00
1997     35      1677.00
1997     36      1352.00
1997     37      1056.00
1997     38       838.00
1997     39       714.00
1997     40       517.00
1997     41       387.00
1997     42       258.00
1997     43       144.00
1997     44        77.00
1997     45        22.00
1997     46        19.00
1997     47         8.00
1997     48         2.00
1997     49         1.00
1997     50         0.00
1997     51         0.00
1997     52         0.00
1997     53         0.00
1997     54         0.00
1997     55+        0.00
1998     12-        1.00
1998     13        22.00
1998     14       111.00
1998     15       329.00
1998     16       860.00
1998     17      1570.00
1998     18      2613.00
1998     19      3668.00
1998     20      4612.00
1998     21      5949.00
1998     22      6871.00
1998     23      7925.00
1998     24      7552.00
1998     25      7229.00
1998     26      7201.00
1998     27      6667.00
1998     28      6286.00
1998     29      5507.00
1998     30      4818.00
1998     31      3659.00
1998     32      2936.00
1998     33      2310.00
1998     34      1912.00
1998     35      1540.00
1998     36      1271.00
1998     37      1025.00
1998     38       890.00
1998     39       645.00
1998     40       506.00
1998     41       331.00
1998     42       218.00
1998     43       150.00
1998     44        55.00
1998     45        36.00
1998     46        17.00
1998     47         3.00
1998     48         1.00
1998     49         3.00
1998     50         0.00
1998     51         0.00
1998     52         0.00
1998     53         1.00
1998     54         0.00
1998     55+        0.00
1999     12-        0.00
1999     13        17.00
1999     14        86.00
1999     15       337.00
1999     16       772.00
1999     17      1361.00
1999     18      2289.00
1999     19      3117.00
1999     20      4239.00
1999     21      5107.00
1999     22      6161.00
1999     23      7077.00
1999     24      8064.00
1999     25      7456.00
1999     26      6896.00
1999     27      6667.00
1999     28      6156.00
1999     29      5607.00
1999     30      4871.00
1999     31      4005.00
1999     32      3201.00
1999     33      2493.00
1999     34      2023.00
1999     35      1573.00
1999     36      1299.00
1999     37      1043.00
1999     38       824.00
1999     39       643.00
1999     40       470.00
1999     41       322.00
1999     42       232.00
1999     43       123.00
1999     44        54.00
1999     45        33.00
1999     46        19.00
1999     47         7.00
1999     48         1.00
1999     49         0.00
1999     50         0.00
1999     51         0.00
1999     52         0.00
1999     53         0.00
1999     54         0.00
1999     55+        0.00
2000     12-        2.00
2000     13        12.00
2000     14        87.00
2000     15       332.00
2000     16       764.00
2000     17      1307.00
2000     18      2174.00
2000     19      3121.00
2000     20      3855.00
2000     21      4708.00
2000     22      5632.00
2000     23      6598.00
2000     24      7545.00
2000     25      8309.00
2000     26      7764.00
2000     27      7065.00
2000     28      6540.00
2000     29      5995.00
2000     30      5246.00
2000     31      4441.00
2000     32      3766.00
2000     33      2859.00
2000     34      2213.00
2000     35      1851.00
2000     36      1413.00
2000     37      1101.00
2000     38       879.00
2000     39       689.00
2000     40       533.00
2000     41       313.00
2000     42       251.00
2000     43       106.00
2000     44        59.00
2000     45        35.00
2000     46        16.00
2000     47         7.00
2000     48         4.00
2000     49         5.00
2000     50         0.00
2000     51         0.00
2000     52         0.00
2000     53         0.00
2000     54         0.00
2000     55+        0.00
2001     12-        2.00
2001     13        18.00
2001     14        84.00
2001     15       360.00
2001     16       765.00
2001     17      1278.00
2001     18      1989.00
2001     19      2688.00
2001     20      3426.00
2001     21      4142.00
2001     22      4930.00
2001     23      5974.00
2001     24      6802.00
2001     25      7863.00
2001     26      8443.00
2001     27      7506.00
2001     28      6666.00
2001     29      6004.00
2001     30      5440.00
2001     31      4809.00
2001     32      4071.00
2001     33      3368.00
2001     34      2607.00
2001     35      2007.00
2001     36      1561.00
2001     37      1236.00
2001     38       916.00
2001     39       716.00
2001     40       510.00
2001     41       362.00
2001     42       227.00
2001     43       137.00
2001     44        81.00
2001     45        40.00
2001     46        18.00
2001     47         1.00
2001     48         0.00
2001     49         0.00
2001     50         0.00
2001     51         0.00
2001     52         0.00
2001     53         0.00
2001     54         0.00
2001     55+        0.00
2002     12-        1.00
2002     13        15.00
2002     14        76.00
2002     15       319.00
2002     16       802.00
2002     17      1337.00
2002     18      1893.00
2002     19      2464.00
2002     20      3193.00
2002     21      3679.00
2002     22      4355.00
2002     23      5206.00
2002     24      6195.00
2002     25      7115.00
2002     26      8131.00
2002     27      8555.00
2002     28      7387.00
2002     29      6503.00
2002     30      5758.00
2002     31      4854.00
2002     32      4209.00
2002     33      3515.00
2002     34      2931.00
2002     35      2243.00
2002     36      1623.00
2002     37      1276.00
2002     38      1030.00
2002     39       717.00
2002     40       560.00
2002     41       377.00
2002     42       227.00
2002     43       123.00
2002     44        76.00
2002     45        36.00
2002     46         9.00
2002     47         8.00
2002     48         5.00
2002     49         0.00
2002     50         0.00
2002     51         1.00
2002     52         0.00
2002     53         0.00
2002     54         0.00
2002     55+        0.00
2003     12-        0.00
2003     13        16.00
2003     14       102.00
2003     15       318.00
2003     16       778.00
2003     17      1220.00
2003     18      1804.00
2003     19      2363.00
2003     20      2814.00
2003     21      3299.00
2003     22      3963.00
2003     23      4641.00
2003     24      5426.00
2003     25      6421.00
2003     26      7372.00
2003     27      8067.00
2003     28      8309.00
2003     29      6920.00
2003     30      5826.00
2003     31      4944.00
2003     32      4226.00
2003     33      3858.00
2003     34      3168.00
2003     35      2560.00
2003     36      1825.00
2003     37      1354.00
2003     38       989.00
2003     39       724.00
2003     40       527.00
2003     41       333.00
2003     42       228.00
2003     43       134.00
2003     44        67.00
2003     45        31.00
2003     46        13.00
2003     47         4.00
2003     48         2.00
2003     49         0.00
2003     50         0.00
2003     51         0.00
2003     52         1.00
2003     53         0.00
2003     54         0.00
2003     55+        0.00
2004     12-        1.00
2004     13        15.00
2004     14        77.00
2004     15       366.00
2004     16       740.00
2004     17      1242.00
2004     18      1766.00
2004     19      2353.00
2004     20      2501.00
2004     21      2899.00
2004     22      3327.00
2004     23      4049.00
2004     24      4990.00
2004     25      5836.00
2004     26      6994.00
2004     27      7644.00
2004     28      8374.00
2004     29      8141.00
2004     30      6768.00
2004     31      5454.00
2004     32      4700.00
2004     33      3808.00
2004     34      3316.00
2004     35      2746.00
2004     36      2199.00
2004     37      1503.00
2004     38      1089.00
2004     39       812.00
2004     40       585.00
2004     41       366.00
2004     42       219.00
2004     43       138.00
2004     44        61.00
2004     45        36.00
2004     46        14.00
2004     47         3.00
2004     48         0.00
2004     49         4.00
2004     50         1.00
2004     51         0.00
2004     52         0.00
2004     53         0.00
2004     54         0.00
2004     55+        0.00
2005     12-        2.00
2005     13        18.00
2005     14       101.00
2005     15       336.00
2005     16       759.00
2005     17      1216.00
2005     18      1672.00
2005     19      2182.00
2005     20      2544.00
2005     21      2702.00
2005     22      3142.00
2005     23      3763.00
2005     24      4572.00
2005     25      5533.00
2005     26      6513.00
2005     27      7512.00
2005     28      8284.00
2005     29      8449.00
2005     30      8112.00
2005     31      6277.00
2005     32      5073.00
2005     33      4197.00
2005     34      3684.00
2005     35      2993.00
2005     36      2322.00
2005     37      1872.00
2005     38      1267.00
2005     39       872.00
2005     40       620.00
2005     41       419.00
2005     42       236.00
2005     43       127.00
2005     44        60.00
2005     45        31.00
2005     46        18.00
2005     47         7.00
2005     48         4.00
2005     49         3.00
2005     50         2.00
2005     51         0.00
2005     52         0.00
2005     53         0.00
2005     54         0.00
2005     55+        0.00
2006     12-        1.00
2006     13         6.00
2006     14        82.00
2006     15       329.00
2006     16       720.00
2006     17      1205.00
2006     18      1671.00
2006     19      2114.00
2006     20      2556.00
2006     21      2647.00
2006     22      2960.00
2006     23      3453.00
2006     24      4242.00
2006     25      5211.00
2006     26      6304.00
2006     27      7341.00
2006     28      7919.00
2006     29      8367.00
2006     30      8271.00
2006     31      7896.00
2006     32      6054.00
2006     33      4852.00
2006     34      3927.00
2006     35      3124.00
2006     36      2660.00
2006     37      1924.00
2006     38      1507.00
2006     39       978.00
2006     40       658.00
2006     41       385.00
2006     42       244.00
2006     43       136.00
2006     44        63.00
2006     45        39.00
2006     46        20.00
2006     47         3.00
2006     48         1.00
2006     49         1.00
2006     50         0.00
2006     51         0.00
2006     52         0.00
2006     53         0.00
2006     54         0.00
2006     55+        0.00
2007     12-        0.00
2007     13        14.00
2007     14        88.00
2007     15       293.00
2007     16       739.00
2007     17      1189.00
2007     18      1625.00
2007     19      2043.00
2007     20      2279.00
2007     21      2527.00
2007     22      2930.00
2007     23      3166.00
2007     24      3769.00
2007     25      4557.00
2007     26      5710.00
2007     27      6594.00
2007     28      7431.00
2007     29      7971.00
2007     30      7995.00
2007     31      7836.00
2007     32      7053.00
2007     33      5260.00
2007     34      4195.00
2007     35      3221.00
2007     36      2573.00
2007     37      2108.00
2007     38      1530.00
2007     39      1110.00
2007     40       772.00
2007     41       445.00
2007     42       275.00
2007     43       187.00
2007     44        67.00
2007     45        28.00
2007     46        20.00
2007     47         8.00
2007     48         3.00
2007     49         1.00
2007     50         0.00
2007     51         1.00
2007     52         0.00
2007     53         0.00
2007     54         0.00
2007     55+        0.00
2008     12-        0.00
2008     13        10.00
2008     14        91.00
2008     15       307.00
2008     16       761.00
2008     17      1225.00
2008     18      1695.00
2008     19      2044.00
2008     20      2387.00
2008     21      2587.00
2008     22      2916.00
2008     23      3283.00
2008     24      3587.00
2008     25      4385.00
2008     26      5360.00
2008     27      6372.00
2008     28      7116.00
2008     29      7672.00
2008     30      7923.00
2008     31      7683.00
2008     32      7167.00
2008     33      6342.00
2008     34      4791.00
2008     35      3461.00
2008     36      2835.00
2008     37      2186.00
2008     38      1699.00
2008     39      1255.00
2008     40       841.00
2008     41       526.00
2008     42       327.00
2008     43       160.00
2008     44        85.00
2008     45        39.00
2008     46        22.00
2008     47         5.00
2008     48         2.00
2008     49         2.00
2008     50         0.00
2008     51         0.00
2008     52         0.00
2008     53         0.00
2008     54         0.00
2008     55+        0.00
2009     12-        1.00
2009     13         7.00
2009     14        85.00
2009     15       319.00
2009     16       718.00
2009     17      1122.00
2009     18      1636.00
2009     19      1989.00
2009     20      2193.00
2009     21      2494.00
2009     22      2710.00
2009     23      3232.00
2009     24      3495.00
2009     25      4069.00
2009     26      4658.00
2009     27      5695.00
2009     28      6738.00
2009     29      7229.00
2009     30      7283.00
2009     31      7390.00
2009     32      7042.00
2009     33      6360.00
2009     34      5506.00
2009     35      4112.00
2009     36      2909.00
2009     37      2266.00
2009     38      1691.00
2009     39      1302.00
2009     40       886.00
2009     41       591.00
2009     42       370.00
2009     43       169.00
2009     44        91.00
2009     45        38.00
2009     46        25.00
2009     47        13.00
2009     48         3.00
2009     49         2.00
2009     50         1.00
2009     51         0.00
2009     52         1.00
2009     53         0.00
2009     54         1.00
2009     55+        0.00
2010     12-        1.00
2010     13        10.00
2010     14        65.00
2010     15       271.00
2010     16       650.00
2010     17      1007.00
2010     18      1492.00
2010     19      1800.00
2010     20      2071.00
2010     21      2234.00
2010     22      2482.00
2010     23      2771.00
2010     24      3110.00
2010     25      3752.00
2010     26      4180.00
2010     27      4996.00
2010     28      5802.00
2010     29      6360.00
2010     30      6811.00
2010     31      6675.00
2010     32      6633.00
2010     33      6033.00
2010     34      5337.00
2010     35      4652.00
2010     36      3304.00
2010     37      2400.00
2010     38      1772.00
2010     39      1310.00
2010     40       972.00
2010     41       613.00
2010     42       377.00
2010     43       196.00
2010     44       113.00
2010     45        49.00
2010     46        10.00
2010     47        12.00
2010     48         4.00
2010     49         3.00
2010     50         1.00
2010     51         1.00
2010     52         0.00
2010     53         1.00
2010     54         2.00
2010     55+        0.00
2011     12-        0.00
2011     13         9.00
2011     14        71.00
2011     15       263.00
2011     16       613.00
2011     17      1028.00
2011     18      1352.00
2011     19      1814.00
2011     20      2022.00
2011     21      2203.00
2011     22      2360.00
2011     23      2590.00
2011     24      3049.00
2011     25      3525.00
2011     26      4007.00
2011     27      4589.00
2011     28      5261.00
2011     29      5908.00
2011     30      6307.00
2011     31      6382.00
2011     32      6222.00
2011     33      5761.00
2011     34      5442.00
2011     35      4756.00
2011     36      3969.00
2011     37      2686.00
2011     38      1910.00
2011     39      1377.00
2011     40      1045.00
2011     41       709.00
2011     42       401.00
2011     43       233.00
2011     44       114.00
2011     45        41.00
2011     46        17.00
2011     47         8.00
2011     48         1.00
2011     49         1.00
2011     50         2.00
2011     51         0.00
2011     52         0.00
2011     53         1.00
2011     54         0.00
2011     55+        0.00
2012     12-        0.00
2012     13         9.00
2012     14        71.00
2012     15       284.00
2012     16       646.00
2012     17      1058.00
2012     18      1549.00
2012     19      1874.00
2012     20      2165.00
2012     21      2378.00
2012     22      2393.00
2012     23      2773.00
2012     24      3057.00
2012     25      3593.00
2012     26      4208.00
2012     27      4729.00
2012     28      5202.00
2012     29      5643.00
2012     30      6081.00
2012     31      6407.00
2012     32      5986.00
2012     33      5799.00
2012     34      5431.00
2012     35      4963.00
2012     36      4157.00
2012     37      3304.00
2012     38      2218.00
2012     39      1543.00
2012     40      1063.00
2012     41       749.00
2012     42       492.00
2012     43       238.00
2012     44       123.00
2012     45        32.00
2012     46        28.00
2012     47        12.00
2012     48         4.00
2012     49         5.00
2012     50         0.00
2012     51         0.00
2012     52         1.00
2012     53         1.00
2012     54         0.00
2012     55+        0.00
2013     12-        2.00
2013     13        13.00
2013     14        74.00
2013     15       291.00
2013     16       647.00
2013     17      1134.00
2013     18      1639.00
2013     19      1992.00
2013     20      2137.00
2013     21      2333.00
2013     22      2563.00
2013     23      2739.00
2013     24      3026.00
2013     25      3532.00
2013     26      4146.00
2013     27      4661.00
2013     28      5019.00
2013     29      5332.00
2013     30      5584.00
2013     31      5754.00
2013     32      5535.00
2013     33      5525.00
2013     34      5238.00
2013     35      4770.00
2013     36      4021.00
2013     37      3416.00
2013     38      2709.00
2013     39      1844.00
2013     40      1223.00
2013     41       775.00
2013     42       468.00
2013     43       287.00
2013     44       150.00
2013     45        69.00
2013     46        18.00
2013     47         8.00
2013     48         7.00
2013     49         4.00
2013     50         3.00
2013     51         1.00
2013     52         0.00
2013     53         0.00
2013     54         0.00
2013     55+        0.00
2014     12-        1.00
2014     13         5.00
2014     14        57.00
2014     15       288.00
2014     16       719.00
2014     17      1248.00
2014     18      1682.00
2014     19      2048.00
2014     20      2320.00
2014     21      2379.00
2014     22      2626.00
2014     23      2884.00
2014     24      3046.00
2014     25      3485.00
2014     26      4053.00
2014     27      4685.00
2014     28      5365.00
2014     29      5509.00
2014     30      5754.00
2014     31      5808.00
2014     32      5651.00
2014     33      5614.00
2014     34      5241.00
2014     35      4773.00
2014     36      4321.00
2014     37      3459.00
2014     38      2899.00
2014     39      2275.00
2014     40      1366.00
2014     41       879.00
2014     42       530.00
2014     43       286.00
2014     44       153.00
2014     45        56.00
2014     46        25.00
2014     47        12.00
2014     48         4.00
2014     49         1.00
2014     50         0.00
2014     51         0.00
2014     52         2.00
2014     53         0.00
2014     54         0.00
2014     55+        1.00
2015     12-        2.00
2015     13         9.00
2015     14        68.00
2015     15       279.00
2015     16       650.00
2015     17      1137.00
2015     18      1628.00
2015     19      2001.00
2015     20      2231.00
2015     21      2446.00
2015     22      2525.00
2015     23      2832.00
2015     24      3386.00
2015     25      3517.00
2015     26      3970.00
2015     27      4654.00
2015     28      5214.00
2015     29      5691.00
2015     30      5776.00
2015     31      5627.00
2015     32      5589.00
2015     33      5399.00
2015     34      5118.00
2015     35      4774.00
2015     36      4132.00
2015     37      3774.00
2015     38      2928.00
2015     39      2324.00
2015     40      1775.00
2015     41      1020.00
2015     42       606.00
2015     43       330.00
2015     44       144.00
2015     45        82.00
2015     46        30.00
2015     47        10.00
2015     48         2.00
2015     49         4.00
2015     50         2.00
2015     51         0.00
2015     52         2.00
2015     53         0.00
2015     54         1.00
2015     55+        1.00
2016     12-        1.00
2016     13        12.00
2016     14        63.00
2016     15       301.00
2016     16       731.00
