Portugal, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 05/09/2022
Year   Age   Cohort      Exposure
1960    55    1904       22943.05
1961    12    1949       41409.71
1961    12    1948       43291.56
1961    13    1948       43409.37
1961    13    1947       40221.58
1961    14    1947       39974.80
1961    14    1946       38775.36
1961    15    1946       40873.28
1961    15    1945       41188.17
1961    16    1945       41223.94
1961    16    1944       39309.58
1961    17    1944       39370.08
1961    17    1943       37438.10
1961    18    1943       38591.58
1961    18    1942       36812.59
1961    19    1942       35952.67
1961    19    1941       32640.31
1961    20    1941       33455.57
1961    20    1940       36363.03
1961    21    1940       36797.39
1961    21    1939       35376.61
1961    22    1939       36639.23
1961    22    1938       36723.30
1961    23    1938       36683.43
1961    23    1937       35517.30
1961    24    1937       36505.39
1961    24    1936       35625.62
1961    25    1936       37259.72
1961    25    1935       35806.56
1961    26    1935       36832.92
1961    26    1934       33808.73
1961    27    1934       34957.83
1961    27    1933       33949.37
1961    28    1933       35591.03
1961    28    1932       34610.96
1961    29    1932       36383.56
1961    29    1931       31195.13
1961    30    1931       32977.90
1961    30    1930       35225.06
1961    31    1930       36611.19
1961    31    1929       30763.03
1961    32    1929       31551.37
1961    32    1928       33312.72
1961    33    1928       32964.47
1961    33    1927       32522.79
1961    34    1927       32063.35
1961    34    1926       32535.72
1961    35    1926       32185.15
1961    35    1925       32396.50
1961    36    1925       33412.24
1961    36    1924       31125.93
1961    37    1924       32395.65
1961    37    1923       29117.53
1961    38    1923       30290.98
1961    38    1922       29815.61
1961    39    1922       30813.01
1961    39    1921       27560.03
1961    40    1921       28047.93
1961    40    1920       31430.75
1961    41    1920       33394.86
1961    41    1919       22112.95
1961    42    1919       21295.09
1961    42    1918       23716.81
1961    43    1918       25745.32
1961    43    1917       25142.24
1961    44    1917       24906.39
1961    44    1916       25599.55
1961    45    1916       25332.62
1961    45    1915       27033.99
1961    46    1915       26800.99
1961    46    1914       26090.97
1961    47    1914       25929.31
1961    47    1913       26266.54
1961    48    1913       25951.13
1961    48    1912       28295.11
1961    49    1912       27989.15
1961    49    1911       25754.94
1961    50    1911       25449.14
1961    50    1910       31481.29
1961    51    1910       30720.20
1961    51    1909       22824.34
1961    52    1909       23146.12
1961    52    1908       24656.22
1961    53    1908       25676.49
1961    53    1907       24201.18
1961    54    1907       24706.42
1961    54    1906       23953.11
1961    55    1906       24544.14
1961    55    1905       24140.19
1962    12    1950       41770.30
1962    12    1949       39033.10
1962    13    1949       40596.91
1962    13    1948       42403.48
1962    14    1948       42502.85
1962    14    1947       39235.37
1962    15    1947       38970.97
1962    15    1946       37701.01
1962    16    1946       39710.58
1962    16    1945       40143.48
1962    17    1945       40154.96
1962    17    1944       38159.07
1962    18    1944       38184.13
1962    18    1943       36358.60
1962    19    1943       37448.55
1962    19    1942       35900.34
1962    20    1942       35044.90
1962    20    1941       31710.44
1962    21    1941       32475.05
1962    21    1940       35648.45
1962    22    1940       36061.15
1962    22    1939       34349.96
1962    23    1939       35545.34
1962    23    1938       35843.87
1962    24    1938       35779.33
1962    24    1937       34738.20
1962    25    1937       35689.54
1962    25    1936       34865.78
1962    26    1936       36447.66
1962    26    1935       35257.16
1962    27    1935       36252.29
1962    27    1934       33175.76
1962    28    1934       34285.77
1962    28    1933       33332.18
1962    29    1933       34921.99
1962    29    1932       34149.27
1962    30    1932       35885.08
1962    30    1931       30737.97
1962    31    1931       32491.31
1962    31    1930       34952.39
1962    32    1930       36324.08
1962    32    1929       30206.61
1962    33    1929       30968.76
1962    33    1928       32949.34
1962    34    1928       32601.80
1962    34    1927       32045.83
1962    35    1927       31582.92
1962    35    1926       32165.20
1962    36    1926       31812.27
1962    36    1925       32095.41
1962    37    1925       33097.25
1962    37    1924       30672.45
1962    38    1924       31924.55
1962    38    1923       28753.54
1962    39    1923       29919.43
1962    39    1922       29535.01
1962    40    1922       30524.37
1962    40    1921       27231.09
1962    41    1921       27714.83
1962    41    1920       31288.68
1962    42    1920       33249.09
1962    42    1919       21905.71
1962    43    1919       21090.54
1962    43    1918       23503.17
1962    44    1918       25506.95
1962    44    1917       24883.99
1962    45    1917       24649.28
1962    45    1916       25309.04
1962    46    1916       25041.99
1962    46    1915       26772.87
1962    47    1915       26542.83
1962    47    1914       25901.92
1962    48    1914       25735.97
1962    48    1913       25914.58
1962    49    1913       25586.74
1962    49    1912       27953.15
1962    50    1912       27642.05
1962    50    1911       25408.23
1962    51    1911       25101.98
1962    51    1910       31339.93
1962    52    1910       30577.49
1962    52    1909       22492.44
1962    53    1909       22799.02
1962    53    1908       24383.18
1962    54    1908       25382.91
1962    54    1907       23951.48
1962    55    1907       24443.22
1962    55    1906       23694.07
1963    12    1951       40674.34
1963    12    1950       40207.71
1963    13    1950       41299.88
1963    13    1949       38266.95
1963    14    1949       39782.56
1963    14    1948       41517.97
1963    15    1948       41596.29
1963    15    1947       38250.11
1963    16    1947       37964.48
1963    16    1946       36628.54
1963    17    1946       38544.11
1963    17    1945       39102.52
1963    18    1945       39085.97
1963    18    1944       37009.60
1963    19    1944       37001.15
1963    19    1943       35281.69
1963    20    1943       36307.19
1963    20    1942       34993.90
1963    21    1942       34136.30
1963    21    1941       30781.07
1963    22    1941       31494.02
1963    22    1940       34935.19
1963    23    1940       35323.88
1963    23    1939       33324.43
1963    24    1939       34452.46
1963    24    1938       34960.46
1963    25    1938       34879.44
1963    25    1937       33961.84
1963    26    1937       34874.59
1963    26    1936       34105.90
1963    27    1936       35633.72
1963    27    1935       34701.37
1963    28    1935       35679.79
1963    28    1934       32537.97
1963    29    1934       33621.94
1963    29    1933       32705.60
1963    30    1933       34262.11
1963    30    1932       33681.41
1963    31    1932       35399.63
1963    31    1931       30284.43
1963    32    1931       32007.56
1963    32    1930       34678.29
1963    33    1930       36042.05
1963    33    1929       29648.82
1963    34    1929       30389.06
1963    34    1928       32584.44
1963    35    1928       32234.26
1963    35    1927       31564.43
1963    36    1927       31103.79
1963    36    1926       31793.53
1963    37    1926       31446.38
1963    37    1925       31792.84
1963    38    1925       32796.45
1963    38    1924       30226.41
1963    39    1924       31455.18
1963    39    1923       28400.85
1963    40    1923       29534.41
1963    40    1922       29258.34
1963    41    1922       30227.54
1963    41    1921       26907.68
1963    42    1921       27379.63
1963    42    1920       31152.11
1963    43    1920       33104.62
1963    43    1919       21695.29
1963    44    1919       20891.43
1963    44    1918       23285.55
1963    45    1918       25273.28
1963    45    1917       24626.90
1963    46    1917       24384.78
1963    46    1916       25014.41
1963    47    1916       24737.42
1963    47    1915       26515.16
1963    48    1915       26274.37
1963    48    1914       25700.58
1963    49    1914       25530.36
1963    49    1913       25550.10
1963    50    1913       25221.26
1963    50    1912       27602.90
1963    51    1912       27281.30
1963    51    1911       25058.58
1963    52    1911       24735.49
1963    52    1910       31194.34
1963    53    1910       30409.85
1963    53    1909       22155.14
1963    54    1909       22439.29
1963    54    1908       24104.39
1963    55    1908       25087.59
1963    55    1907       23696.31
1964    12    1952       42272.32
1964    12    1951       37807.26
1964    13    1951       39983.86
1964    13    1950       39754.90
1964    14    1950       40829.49
1964    14    1949       37499.33
1964    15    1949       38965.46
1964    15    1948       40632.42
1964    16    1948       40683.02
1964    16    1947       37262.23
1964    17    1947       36957.42
1964    17    1946       35552.60
1964    18    1946       37382.91
1964    18    1945       38061.56
1964    19    1945       38018.56
1964    19    1944       35863.00
1964    20    1944       35816.22
1964    20    1943       34206.39
1964    21    1943       35160.56
1964    21    1942       34086.62
1964    22    1942       33224.74
1964    22    1941       29851.21
1964    23    1941       30517.56
1964    23    1940       34220.94
1964    24    1940       34587.53
1964    24    1939       32299.82
1964    25    1939       33357.85
1964    25    1938       34081.17
1964    26    1938       33981.38
1964    26    1937       33186.33
1964    27    1937       34060.39
1964    27    1936       33344.26
1964    28    1936       34825.73
1964    28    1935       34153.37
1964    29    1935       35106.82
1964    29    1934       31907.98
1964    30    1934       32954.47
1964    30    1933       32087.61
1964    31    1933       33601.79
1964    31    1932       33225.76
1964    32    1932       34912.34
1964    32    1931       29833.54
1964    33    1931       31521.75
1964    33    1930       34409.03
1964    34    1930       35751.05
1964    34    1929       29093.84
1964    35    1929       29799.91
1964    35    1928       32215.53
1964    36    1928       31864.19
1964    36    1927       31087.31
1964    37    1927       30626.39
1964    37    1926       31428.17
1964    38    1926       31076.79
1964    38    1925       31503.88
1964    39    1925       32477.39
1964    39    1924       29782.00
1964    40    1924       30968.71
1964    40    1923       28035.38
1964    41    1923       29152.46
1964    41    1922       28973.83
1964    42    1922       29926.65
1964    42    1921       26582.25
1964    43    1921       27031.56
1964    43    1920       31016.76
1964    44    1920       32950.97
1964    44    1919       21490.48
1964    45    1919       20680.59
1964    45    1918       23072.24
1964    46    1918       25029.96
1964    46    1917       24358.69
1964    47    1917       24120.76
1964    47    1916       24710.90
1964    48    1916       24434.42
1964    48    1915       26240.47
1964    49    1915       25992.43
1964    49    1914       25495.42
1964    50    1914       25321.83
1964    50    1913       25181.77
1964    51    1913       24848.26
1964    51    1912       27237.54
1964    52    1912       26904.72
1964    52    1911       24682.54
1964    53    1911       24351.41
1964    53    1910       31023.33
1964    54    1910       30241.91
1964    54    1909       21805.58
1964    55    1909       22069.93
1964    55    1908       23823.94
1965    12    1953       40493.15
1965    12    1952       40412.91
1965    13    1952       42000.60
1965    13    1951       37165.45
1965    14    1951       39297.03
1965    14    1950       39302.09
1965    15    1950       40357.19
1965    15    1949       36729.12
1965    16    1949       38147.87
1965    16    1948       39740.31
1965    17    1948       39777.02
1965    17    1947       36273.79
1965    18    1947       35954.59
1965    18    1946       34481.52
1965    19    1946       36219.97
1965    19    1945       37022.11
1965    20    1945       36949.13
1965    20    1944       34714.52
1965    21    1944       34636.27
1965    21    1943       33126.10
1965    22    1943       34021.73
1965    22    1942       33176.39
1965    23    1942       32316.65
1965    23    1941       28925.69
1965    24    1941       29542.89
1965    24    1940       33507.58
1965    25    1940       33858.35
1965    25    1939       31273.62
1965    26    1939       32265.04
1965    26    1938       33203.66
1965    27    1938       33083.04
1965    27    1937       32411.56
1965    28    1937       33248.06
1965    28    1936       32588.18
1965    29    1936       34011.26
1965    29    1935       33604.90
1965    30    1935       34531.52
1965    30    1934       31274.52
1965    31    1934       32287.54
1965    31    1933       31469.20
1965    32    1933       32937.63
1965    32    1932       32768.40
1965    33    1932       34420.65
1965    33    1931       29380.72
1965    34    1931       31034.65
1965    34    1930       34131.22
1965    35    1930       35469.16
1965    35    1929       28529.80
1965    36    1929       29218.33
1965    36    1928       31845.89
1965    37    1928       31495.74
1965    37    1927       30609.94
1965    38    1927       30148.58
1965    38    1926       31056.23
1965    39    1926       30700.93
1965    39    1925       31197.41
1965    40    1925       32159.07
1965    40    1924       29321.42
1965    41    1924       30488.20
1965    41    1923       27672.81
1965    42    1923       28764.66
1965    42    1922       28685.42
1965    43    1922       29621.17
1965    43    1921       26244.32
1965    44    1921       26687.82
1965    44    1920       30872.80
1965    45    1920       32796.77
1965    45    1919       21273.58
1965    46    1919       20472.17
1965    46    1918       22850.11
1965    47    1918       24785.63
1965    47    1917       24095.67
1965    48    1917       23843.69
1965    48    1916       24399.86
1965    49    1916       24113.49
1965    49    1915       25958.14
1965    50    1915       25711.89
1965    50    1914       25286.43
1965    51    1914       25116.20
1965    51    1913       24808.81
1965    52    1913       24479.67
1965    52    1912       26857.73
1965    53    1912       26530.10
1965    53    1911       24300.95
1965    54    1911       23970.83
1965    54    1910       30851.99
1965    55    1910       30071.47
1965    55    1909       21446.65
1966    12    1954       40559.20
1966    12    1953       38088.49
1966    13    1953       40076.47
1966    13    1952       40153.14
1966    14    1952       41727.11
1966    14    1951       36527.03
1966    15    1951       38607.31
1966    15    1950       38847.46
1966    16    1950       39888.80
1966    16    1949       35958.46
1966    17    1949       37336.08
1966    17    1948       38855.29
1966    18    1948       38872.81
1966    18    1947       35289.51
1966    19    1947       34954.71
1966    19    1946       33408.85
1966    20    1946       35055.62
1966    20    1945       35980.72
1966    21    1945       35872.21
1966    21    1944       33570.87
1966    22    1944       33450.54
1966    22    1943       32053.16
1966    23    1943       32879.77
1966    23    1942       32269.63
1966    24    1942       31405.09
1966    24    1941       28001.85
1966    25    1941       28559.76
1966    25    1940       32801.17
1966    26    1940       33121.54
1966    26    1939       30249.09
1966    27    1939       31176.32
1966    27    1938       32325.88
1966    28    1938       32184.47
1966    28    1937       31638.55
1966    29    1937       32434.10
1966    29    1936       31826.03
1966    30    1936       33200.69
1966    30    1935       33054.21
1966    31    1935       33958.02
1966    31    1934       30641.60
1966    32    1934       31627.51
1966    32    1933       30847.18
1966    33    1933       32282.23
1966    33    1932       32306.90
1966    34    1932       33935.18
1966    34    1931       28926.71
1966    35    1931       30548.48
1966    35    1930       33862.10
1966    36    1930       35179.19
1966    36    1929       27973.00
1966    37    1929       28631.32
1966    37    1928       31478.53
1966    38    1928       31124.66
1966    38    1927       30129.01
1966    39    1927       29661.77
1966    39    1926       30678.57
1966    40    1926       30321.02
1966    40    1925       30891.63
1966    41    1925       31838.46
1966    41    1924       28866.47
1966    42    1924       30000.51
1966    42    1923       27304.69
1966    43    1923       28373.98
1966    43    1922       28392.60
1966    44    1922       29316.43
1966    44    1921       25910.59
1966    45    1921       26330.61
1966    45    1920       30728.32
1966    46    1920       32628.25
1966    46    1919       21059.19
1966    47    1919       20257.83
1966    47    1918       22627.05
1966    48    1918       24528.54
1966    48    1917       23810.52
1966    49    1917       23555.17
1966    49    1916       24080.57
1966    50    1916       23787.11
1966    50    1915       25673.00
1966    51    1915       25408.64
1966    51    1914       25078.06
1966    52    1914       24884.03
1966    52    1913       24432.72
1966    53    1913       24078.06
1966    53    1912       26479.94
1966    54    1912       26134.62
1966    54    1911       23914.51
1966    55    1911       23567.67
1966    55    1910       30678.12
1967    12    1955       41009.64
1967    12    1954       37972.29
1967    13    1954       40198.43
1967    13    1953       37696.56
1967    14    1953       39656.69
1967    14    1952       39891.68
1967    15    1952       41454.31
1967    15    1951       35885.94
1967    16    1951       37917.42
1967    16    1950       38396.59
1967    17    1950       39416.84
1967    17    1949       35193.26
1967    18    1949       36518.74
1967    18    1948       37972.05
1967    19    1948       37960.57
1967    19    1947       34308.13
1967    20    1947       33947.99
1967    20    1946       32334.87
1967    21    1946       33891.57
1967    21    1945       34932.02
1967    22    1945       34800.68
1967    22    1944       32421.60
1967    23    1944       32262.77
1967    23    1943       30977.27
1967    24    1943       31738.37
1967    24    1942       31359.38
1967    25    1942       30501.19
1967    25    1941       27070.00
1967    26    1941       27581.52
1967    26    1940       32087.38
1967    27    1940       32385.28
1967    27    1939       29228.38
1967    28    1939       30082.15
1967    28    1938       31447.89
1967    29    1938       31284.62
1967    29    1937       30863.99
1967    30    1937       31619.93
1967    30    1936       31067.55
1967    31    1936       32384.40
1967    31    1935       32505.25
1967    32    1935       33385.05
1967    32    1934       30015.22
1967    33    1934       30966.98
1967    33    1933       30233.39
1967    34    1933       31621.68
1967    34    1932       31851.25
1967    35    1932       33440.53
1967    35    1931       28473.55
1967    36    1931       30052.35
1967    36    1930       33585.26
1967    37    1930       34885.88
1967    37    1929       27411.01
1967    38    1929       28040.80
1967    38    1928       31104.40
1967    39    1928       30745.09
1967    39    1927       29639.61
1967    40    1927       29170.20
1967    40    1926       30299.19
1967    41    1926       29943.21
1967    41    1925       30583.66
1967    42    1925       31522.17
1967    42    1924       28404.72
1967    43    1924       29515.17
1967    43    1923       26933.84
1967    44    1923       27981.76
1967    44    1922       28100.50
1967    45    1922       29009.65
1967    45    1921       25563.77
1967    46    1921       25976.08
1967    46    1920       30570.42
1967    47    1920       32455.07
1967    47    1919       20838.71
1967    48    1919       20024.26
1967    48    1918       22392.35
1967    49    1918       24253.17
1967    49    1917       23521.03
1967    50    1917       23258.72
1967    50    1916       23748.00
1967    51    1916       23457.97
1967    51    1915       25368.99
1967    52    1915       25110.90
1967    52    1914       24837.95
1967    53    1914       24648.14
1967    53    1913       24028.97
1967    54    1913       23682.94
1967    54    1912       26082.67
1967    55    1912       25738.38
1967    55    1911       23505.56
1968    12    1956       41084.50
1968    12    1955       37901.23
1968    13    1955       40628.64
1968    13    1954       37634.54
1968    14    1954       39842.71
1968    14    1953       37301.71
1968    15    1953       39243.12
1968    15    1952       39630.87
1968    16    1952       41182.38
1968    16    1951       35244.68
1968    17    1951       37225.70
1968    17    1950       37942.29
1968    18    1950       38945.61
1968    18    1949       34422.83
1968    19    1949       35704.95
1968    19    1948       37080.93
1968    20    1948       37052.57
1968    20    1947       33320.03
1968    21    1947       32942.18
1968    21    1946       31261.16
1968    22    1946       32726.21
1968    22    1945       33888.57
1968    23    1945       33732.99
1968    23    1944       31270.37
1968    24    1944       31084.34
1968    24    1943       29901.92
1968    25    1943       30600.79
1968    25    1942       30456.80
1968    26    1942       29592.33
1968    26    1941       26142.80
1968    27    1941       26603.28
1968    27    1940       31374.10
1968    28    1940       31655.33
1968    28    1939       28202.59
1968    29    1939       28993.49
1968    29    1938       30568.63
1968    30    1938       30387.04
1968    30    1937       30089.23
1968    31    1937       30806.53
1968    31    1936       30303.70
1968    32    1936       31573.04
1968    32    1935       31956.79
1968    33    1935       32812.57
1968    33    1934       29388.35
1968    34    1934       30298.27
1968    34    1933       29614.75
1968    35    1933       30957.59
1968    35    1932       31386.97
1968    36    1932       32950.94
1968    36    1931       28011.12
1968    37    1931       29561.14
1968    37    1930       33305.24
1968    38    1930       34594.12
1968    38    1929       26845.66
1968    39    1929       27453.29
1968    39    1928       30723.89
1968    40    1928       30370.19
1968    40    1927       29150.55
1968    41    1927       28686.20
1968    41    1926       29922.13
1968    42    1926       29564.52
1968    42    1925       30279.83
1968    43    1925       31198.26
1968    43    1924       27945.19
1968    44    1924       29029.29
1968    44    1923       26561.53
1968    45    1923       27588.02
1968    45    1922       27806.45
1968    46    1922       28700.83
1968    46    1921       25219.57
1968    47    1921       25619.85
1968    47    1920       30408.17
1968    48    1920       32283.47
1968    48    1919       20598.43
1968    49    1919       19799.58
1968    49    1918       22140.97
1968    50    1918       23983.58
1968    50    1917       23223.25
1968    51    1917       22963.17
1968    51    1916       23423.12
1968    52    1916       23131.18
1968    52    1915       25068.91
1968    53    1915       24809.12
1968    53    1914       24605.53
1968    54    1914       24414.29
1968    54    1913       23633.69
1968    55    1913       23278.38
1968    55    1912       25681.91
1969    12    1957       40184.68
1969    12    1956       38463.84
1969    13    1956       40743.95
1969    13    1955       37549.11
1969    14    1955       40251.12
1969    14    1954       37301.51
1969    15    1954       39481.96
1969    15    1953       36912.70
1969    16    1953       38823.51
1969    16    1952       39370.91
1969    17    1952       40908.39
1969    17    1951       34601.71
1969    18    1951       36530.87
1969    18    1950       37488.70
1969    19    1950       38473.57
1969    19    1949       33655.75
1969    20    1949       34893.79
1969    20    1948       36193.98
1969    21    1948       36143.16
1969    21    1947       32332.83
1969    22    1947       31936.93
1969    22    1946       30186.24
1969    23    1946       31564.01
1969    23    1945       32848.87
1969    24    1945       32659.65
1969    24    1944       30128.19
1969    25    1944       29897.55
1969    25    1943       28830.17
1969    26    1943       29460.16
1969    26    1942       29549.27
1969    27    1942       28686.22
1969    27    1941       25215.58
1969    28    1941       25621.71
1969    28    1940       30666.94
1969    29    1940       30916.53
1969    29    1939       27181.94
1969    30    1939       27898.51
1969    30    1938       29691.58
1969    31    1938       29484.40
1969    31    1937       29315.22
1969    32    1937       29989.56
1969    32    1936       29544.48
1969    33    1936       30755.96
1969    33    1935       31408.81
1969    34    1935       32234.48
1969    34    1934       28753.73
1969    35    1934       29632.23
1969    35    1933       28992.82
1969    36    1933       30289.86
1969    36    1932       30927.44
1969    37    1932       32450.39
1969    37    1931       27553.28
1969    38    1931       29069.39
1969    38    1930       33026.70
1969    39    1930       34307.21
1969    39    1929       26283.19
1969    40    1929       26860.32
1969    40    1928       30348.40
1969    41    1928       29986.85
1969    41    1927       28665.91
1969    42    1927       28193.94
1969    42    1926       29539.30
1969    43    1926       29175.15
1969    43    1925       29968.68
1969    44    1925       30867.72
1969    44    1924       27485.16
1969    45    1924       28525.70
1969    45    1923       26187.78
1969    46    1923       27178.79
1969    46    1922       27510.45
1969    47    1922       28387.40
1969    47    1921       24873.71
1969    48    1921       25260.81
1969    48    1920       30247.40
1969    49    1920       32101.68
1969    49    1919       20367.31
1969    50    1919       19562.42
1969    50    1918       21894.86
1969    51    1918       23713.51
1969    51    1917       22930.35
1969    52    1917       22663.85
1969    52    1916       23089.40
1969    53    1916       22779.67
1969    53    1915       24764.39
1969    54    1915       24483.89
1969    54    1914       24363.56
1969    55    1914       24155.51
1969    55    1913       23224.26
1970    12    1958       41778.28
1970    12    1957       39150.21
1970    13    1957       39765.22
1970    13    1956       38145.01
1970    14    1956       40396.79
1970    14    1955       37200.21
1970    15    1955       39873.27
1970    15    1954       36963.77
1970    16    1954       39124.37
1970    16    1953       36518.01
1970    17    1953       38406.71
1970    17    1952       39108.97
1970    18    1952       40624.20
1970    18    1951       33955.85
1970    19    1951       35869.78
1970    19    1950       37034.31
1970    20    1950       38008.03
1970    20    1949       32891.15
1970    21    1949       34114.82
1970    21    1948       35305.64
1970    22    1948       35268.14
1970    22    1947       31346.17
1970    23    1947       30977.57
1970    23    1946       29114.25
1970    24    1946       30453.57
1970    24    1945       31803.67
1970    25    1945       31640.29
1970    25    1944       28977.91
1970    26    1944       28776.80
1970    26    1943       27755.53
1970    27    1943       28373.75
1970    27    1942       28644.48
1970    28    1942       27820.39
1970    28    1941       24285.21
1970    29    1941       24700.74
1970    29    1940       29951.20
1970    30    1940       30212.21
1970    30    1939       26155.38
1970    31    1939       26878.37
1970    31    1938       28809.60
1970    32    1938       28639.86
1970    32    1937       28537.79
1970    33    1937       29221.73
1970    33    1936       28779.89
1970    34    1936       29989.15
1970    34    1935       30855.44
1970    35    1935       31689.27
1970    35    1934       28121.65
1970    36    1934       29003.79
1970    36    1933       28367.46
1970    37    1933       29667.15
1970    37    1932       30457.64
1970    38    1932       31983.04
1970    38    1931       27094.92
1970    39    1931       28613.34
1970    39    1930       32752.79
1970    40    1930       34018.97
1970    40    1929       25715.50
1970    41    1929       26313.79
1970    41    1928       29965.03
1970    42    1928       29629.25
1970    42    1927       28172.42
1970    43    1927       27734.19
1970    43    1926       29149.64
1970    44    1926       28812.33
1970    44    1925       29651.18
1970    45    1925       30557.03
1970    45    1924       27008.36
1970    46    1924       28064.14
1970    46    1923       25799.32
1970    47    1923       26799.32
1970    47    1922       27210.01
1970    48    1922       28076.79
1970    48    1921       24525.13
1970    49    1921       24926.49
1970    49    1920       30077.07
1970    50    1920       31909.14
1970    50    1919       20123.36
1970    51    1919       19352.42
1970    51    1918       21648.30
1970    52    1918       23454.72
1970    52    1917       22624.27
1970    53    1917       22371.27
1970    53    1916       22734.72
1970    54    1916       22453.44
1970    54    1915       24436.27
1970    55    1915       24183.11
1970    55    1914       24106.24
1971    12    1959       39537.94
1971    12    1958       40600.22
1971    13    1958       41489.45
1971    13    1957       38741.55
1971    14    1957       39576.07
1971    14    1956       37820.00
1971    15    1956       40021.48
1971    15    1955       36850.99
1971    16    1955       39582.91
1971    16    1954       36628.98
1971    17    1954       38798.38
1971    17    1953       36125.96
1971    18    1953       38039.41
1971    18    1952       38837.28
1971    19    1952       40044.76
1971    19    1951       33341.37
1971    20    1951       35737.72
1971    20    1950       36586.19
1971    21    1950       37583.32
1971    21    1949       32156.88
1971    22    1949       34065.72
1971    22    1948       34450.90
1971    23    1948       35099.66
1971    23    1947       30404.56
1971    24    1947       31050.89
1971    24    1946       28090.00
1971    25    1946       30591.78
1971    25    1945       30811.02
1971    26    1945       31702.16
1971    26    1944       27891.64
1971    27    1944       28999.79
1971    27    1943       26731.99
1971    28    1943       28572.68
1971    28    1942       27779.91
1971    29    1942       27881.83
1971    29    1941       23412.28
1971    30    1941       25026.53
1971    30    1940       29268.88
1971    31    1940       30141.58
1971    31    1939       25198.98
1971    32    1939       27299.31
1971    32    1938       27984.40
1971    33    1938       28868.90
1971    33    1937       27807.13
1971    34    1937       29419.71
1971    34    1936       28062.35
1971    35    1936       30197.98
1971    35    1935       30333.57
1971    36    1935       31726.95
1971    36    1934       27525.25
1971    37    1934       29214.32
1971    37    1933       27784.27
1971    38    1933       29886.44
1971    38    1932       30018.98
1971    39    1932       32013.82
1971    39    1931       26669.86
1971    40    1931       28959.78
1971    40    1930       32477.62
1971    41    1930       33808.23
1971    41    1929       25192.27
1971    42    1929       26743.70
1971    42    1928       29608.74
1971    43    1928       29711.01
1971    43    1927       27710.75
1971    44    1927       27931.81
1971    44    1926       28786.78
1971    45    1926       29004.42
1971    45    1925       29352.73
1971    46    1925       30555.20
1971    46    1924       26571.34
1971    47    1924       28269.32
1971    47    1923       25439.11
1971    48    1923       27026.35
1971    48    1922       26912.28
1971    49    1922       28067.42
1971    49    1921       24200.55
1971    50    1921       25204.87
1971    50    1920       29896.68
1971    51    1920       31526.88
1971    51    1919       19907.34
1971    52    1919       19677.70
1971    52    1918       21412.06
1971    53    1918       23377.84
1971    53    1917       22330.10
1971    54    1917       22413.77
1971    54    1916       22410.51
1971    55    1916       22551.10
1971    55    1915       24133.28
1972    12    1960       42480.49
1972    12    1959       38260.72
1972    13    1959       39540.28
1972    13    1958       40319.53
1972    14    1958       41200.15
1972    14    1957       38557.27
1972    15    1957       39388.66
1972    15    1956       37468.63
1972    16    1956       39649.50
1972    16    1955       36582.65
1972    17    1955       39292.03
1972    17    1954       36323.79
1972    18    1954       38471.13
1972    18    1953       35780.48
1972    19    1953       37672.08
1972    19    1952       38283.33
1972    20    1952       39463.91
1972    20    1951       33218.61
1972    21    1951       35604.74
1972    21    1950       36177.36
1972    22    1950       37163.40
1972    22    1949       32110.60
1972    23    1949       34022.28
1972    23    1948       34286.32
1972    24    1948       34931.40
1972    24    1947       30476.52
1972    25    1947       31119.43
1972    25    1946       28217.48
1972    26    1946       30729.21
1972    26    1945       30871.26
1972    27    1945       31764.72
1972    27    1944       28107.77
1972    28    1944       29223.86
1972    28    1943       26919.41
1972    29    1943       28776.78
1972    29    1942       27841.26
1972    30    1942       27946.97
1972    30    1941       23721.07
1972    31    1941       25353.32
1972    31    1940       29200.46
1972    32    1940       30073.67
1972    32    1939       25593.62
1972    33    1939       27726.25
1972    33    1938       28208.19
1972    34    1938       29103.48
1972    34    1937       27995.52
1972    35    1937       29622.62
1972    35    1936       28257.76
1972    36    1936       30406.42
1972    36    1935       30369.63
1972    37    1935       31766.13
1972    37    1934       27725.05
1972    38    1934       29429.18
1972    38    1933       27989.65
1972    39    1933       30119.56
1972    39    1932       30047.88
1972    40    1932       32058.09
1972    40    1931       26992.76
1972    41    1931       29306.98
1972    41    1930       32276.42
1972    42    1930       33594.60
1972    42    1929       25603.85
1972    43    1929       27169.02
1972    43    1928       29687.65
1972    44    1928       29790.58
1972    44    1927       27908.88
1972    45    1927       28129.76
1972    45    1926       28976.19
1972    46    1926       29192.42
1972    46    1925       29350.96
1972    47    1925       30564.81
1972    47    1924       26765.62
1972    48    1924       28479.84
1972    48    1923       25654.61
1972    49    1923       27254.40
1972    49    1922       26903.31
1972    50    1922       28071.69
1972    50    1921       24470.82
1972    51    1921       25490.35
1972    51    1920       29538.51
1972    52    1920       31141.73
1972    52    1919       20241.94
1972    53    1919       19995.43
1972    53    1918       21341.87
1972    54    1918       23295.23
1972    54    1917       22371.09
1972    55    1917       22454.43
1972    55    1916       22502.28
1973    12    1961       41396.73
1973    12    1960       41685.26
1973    13    1960       42277.88
1973    13    1959       38262.99
1973    14    1959       39543.43
1973    14    1958       40038.38
1973    15    1958       40908.82
1973    15    1957       38374.69
1973    16    1957       39198.98
1973    16    1956       37120.39
1973    17    1956       39276.78
1973    17    1955       36313.81
1973    18    1955       38999.06
1973    18    1954       36017.40
1973    19    1954       38140.33
