state,Age,Q0,Q75
MN,24,0.012719999999999954,NA
MN,25,0.013599999999999945,NA
MN,26,0.014560000000000017,NA
MN,27,0.01539999999999997,NA
MN,28,0.016689999999999983,NA
MN,29,0.017809999999999993,NA
MN,30,0.018959999999999977,NA
MN,31,0.020299999999999985,NA
MN,32,0.021669999999999967,NA
MN,33,0.02317999999999998,NA
MN,34,0.02483000000000002,NA
MN,35,0.026530000000000054,NA
MN,36,0.028020000000000045,NA
MN,37,0.02973999999999999,NA
MN,38,0.03152999999999995,NA
MN,39,0.03354999999999997,NA
MN,40,0.03530999999999995,NA
MN,75,0.27980000000000005,0
MN,76,0.30001,0.02806164954179391
MN,77,0.32016,0.05603998889197448
MN,78,0.3437,0.08872535406831439
MN,79,0.36941999999999997,0.12443765620660929
MN,80,0.39713,0.16291307970008329
MN,81,0.42594,0.2029158567064704
MN,82,0.45582999999999996,0.2444182171618995
MN,83,0.48790999999999995,0.28896139961121914
MN,84,0.52092,0.3347958900305471
MN,85,0.55552,0.38283810052763123
MN,86,0.58961,0.4301721743960011
MN,87,0.62694,0.4820049986114968
MN,88,0.66471,0.5344487642321578
MN,89,0.70219,0.586489863926687
MN,90,0.7399899999999999,0.6389752846431547
MN,91,0.77664,0.6898639266870314
MN,92,0.8108,0.7372951957789503
MN,93,0.84491,0.7846570397111914
MN,94,0.87397,0.8250069425159678
MN,95,0.90058,0.8619550124965287
MN,96,0.92328,0.8934740349902804
MN,97,0.94237,0.9199805609552902
MN,98,0.95794,0.941599555678978
MN,99,0.97022,0.9586503748958622
MN,100,0.97957,0.9716328797556234
MS,0,0,NA
MS,1,0.009149999999999991,NA
MS,2,0.010090000000000043,NA
MS,3,0.010600000000000054,NA
MS,4,0.010909999999999975,NA
MS,5,0.011159999999999948,NA
MS,6,0.011430000000000051,NA
MS,7,0.01165000000000005,NA
MS,8,0.011809999999999987,NA
MS,9,0.011909999999999976,NA
MS,10,0.012149999999999994,NA
MS,11,0.012260000000000049,NA
MS,12,0.012410000000000032,NA
MS,13,0.012639999999999985,NA
MS,14,0.013020000000000032,NA
MS,15,0.013460000000000027,NA
MS,16,0.013909999999999978,NA
MS,17,0.014449999999999963,NA
MS,18,0.015499999999999958,NA
MS,19,0.01654,NA
MS,20,0.017719999999999958,NA
MS,21,0.019240000000000035,NA
MS,22,0.020769999999999955,NA
MS,23,0.022290000000000032,NA
MS,24,0.023930000000000007,NA
MS,25,0.025370000000000004,NA
MS,26,0.02737999999999996,NA
MS,27,0.029329999999999967,NA
MS,28,0.031259999999999954,NA
MS,29,0.033320000000000016,NA
MS,30,0.035969999999999946,NA
MS,31,0.038250000000000006,NA
MS,32,0.040470000000000006,NA
MS,33,0.04351000000000005,NA
MS,34,0.04662999999999995,NA
MS,35,0.04910999999999999,NA
MS,36,0.05176999999999998,NA
MS,37,0.05462,NA
MS,38,0.05823999999999996,NA
MS,39,0.06140000000000001,NA
MS,40,0.06491999999999998,NA
MS,75,0.4536,0
MS,76,0.47767000000000004,0.044051976573938556
MS,77,0.50032,0.08550512445095171
MS,78,0.52661,0.1336200585651537
MS,79,0.55191,0.17992313323572473
MS,80,0.5787,0.22895314787701315
MS,81,0.60538,0.2777818448023426
MS,82,0.6335999999999999,0.32942898975109813
MS,83,0.66229,0.38193631039531484
MS,84,0.69184,0.43601756954612003
MS,85,0.72102,0.48942166910688145
MS,86,0.74777,0.538378477306003
MS,87,0.77485,0.5879392386530015
MS,88,0.80355,0.6404648609077599
MS,89,0.8302700000000001,0.6893667642752562
MS,90,0.8545,0.7337115666178624
MS,91,0.87673,0.7743960468521229
MS,92,0.89761,0.8126098096632504
MS,93,0.9183,0.850475841874085
MS,94,0.9359,0.8826866764275256
MS,95,0.9508,0.9099560761346999
MS,96,0.96256,0.9314787701317716
MS,97,0.97218,0.9490849194729136
MS,98,0.97984,0.963103953147877
MS,99,0.98577,0.9739568081991216
MS,100,0.99023,0.9821193265007321
MO,0,0,NA
MO,1,0.006680000000000019,NA
MO,2,0.007279999999999953,NA
MO,3,0.007610000000000006,NA
MO,4,0.007909999999999973,NA
MO,5,0.008090000000000042,NA
MO,6,0.008220000000000005,NA
MO,7,0.008399999999999963,NA
MO,8,0.008539999999999992,NA
MO,9,0.008669999999999956,NA
MO,10,0.00882000000000005,NA
MO,11,0.008959999999999968,NA
MO,12,0.009090000000000042,NA
MO,13,0.00927,NA
MO,14,0.00941000000000003,NA
MO,15,0.009780000000000011,NA
MO,16,0.010240000000000027,NA
MO,17,0.010929999999999995,NA
MO,18,0.011809999999999987,NA
MO,19,0.012950000000000017,NA
MO,20,0.014149999999999996,NA
MO,21,0.015410000000000035,NA
MO,22,0.016530000000000045,NA
MO,23,0.018020000000000036,NA
MO,24,0.019419999999999993,NA
MO,25,0.02102000000000004,NA
MO,26,0.022700000000000053,NA
MO,27,0.024109999999999965,NA
MO,28,0.02556999999999998,NA
MO,29,0.02742,NA
MO,30,0.029510000000000036,NA
MO,31,0.03158000000000005,NA
MO,32,0.03341000000000005,NA
MO,33,0.03534999999999999,NA
MO,34,0.03781000000000001,NA
MO,35,0.04035,NA
MO,36,0.04274,NA
MO,37,0.04515000000000002,NA
MO,38,0.04764999999999997,NA
MO,39,0.05013999999999996,NA
MO,40,0.053019999999999956,NA
MO,75,0.38332,0
MO,76,0.40602000000000005,0.03681001491859637
MO,77,0.42857,0.07337679185314916
MO,78,0.45258,0.11231108516572619
MO,79,0.47927,0.155591230459882
MO,80,0.50724,0.20094700655120967
MO,81,0.53548,0.24674061101381595
MO,82,0.56541,0.2952746967633132
MO,83,0.59487,0.343046636829474
MO,84,0.62661,0.39451579425309724
MO,85,0.6586000000000001,0.44639034831679314
MO,86,0.6893199999999999,0.49620548744892
MO,87,0.72115,0.5478205876629694
MO,88,0.75185,0.5976032950638905
MO,89,0.7829200000000001,0.6479859894921192
MO,90,0.81364,0.697801128624246
MO,91,0.84213,0.7440001297269248
MO,92,0.86799,0.7859343581760394
MO,93,0.8924300000000001,0.8255659337095415
MO,94,0.9141900000000001,0.8608516572614646
MO,95,0.93326,0.8917753129662062
MO,96,0.94905,0.9173801647531945
MO,97,0.96207,0.938493221768178
MO,98,0.97252,0.9554388013232147
MO,99,0.98064,0.9686060841927742
MO,100,0.98676,0.9785301939417526
MT,0,0,NA
MT,1,0.0047199999999999465,NA
MT,2,0.0049799999999999844,NA
MT,3,0.0051600000000000534,NA
MT,4,0.005319999999999991,NA
MT,5,0.005569999999999964,NA
MT,6,0.005800000000000027,NA
MT,7,0.005950000000000011,NA
MT,8,0.006170000000000009,NA
MT,9,0.006390000000000007,NA
MT,10,0.00653999999999999,NA
MT,11,0.006610000000000005,NA
MT,12,0.007059999999999955,NA
MT,13,0.007059999999999955,NA
MT,14,0.007199999999999984,NA
MT,15,0.007889999999999953,NA
MT,16,0.008650000000000047,NA
MT,17,0.009340000000000015,NA
MT,18,0.009979999999999989,NA
MT,19,0.011419999999999986,NA
MT,20,0.01322000000000001,NA
MT,21,0.013780000000000014,NA
MT,22,0.014449999999999963,NA
MT,23,0.015410000000000035,NA
MT,24,0.016759999999999997,NA
MT,25,0.01809000000000005,NA
MT,26,0.01924999999999999,NA
MT,27,0.020429999999999948,NA
MT,28,0.022070000000000034,NA
MT,29,0.02429999999999999,NA
MT,30,0.02581,NA
MT,31,0.027750000000000052,NA
MT,32,0.030000000000000027,NA
MT,33,0.03207000000000004,NA
MT,34,0.03430999999999995,NA
MT,35,0.03651000000000004,NA
MT,36,0.039120000000000044,NA
MT,37,0.041850000000000054,NA
MT,38,0.044540000000000024,NA
MT,39,0.04688000000000003,NA
MT,40,0.04923999999999995,NA
MT,75,0.31796,0
MT,76,0.33970999999999996,0.03188962524192129
MT,77,0.36165,0.06405782652043868
MT,78,0.38456999999999997,0.09766289367192538
MT,79,0.40827,0.13241158876312242
MT,80,0.43604,0.17312767579614097
MT,81,0.46308000000000005,0.21277344437276402
MT,82,0.49515,0.2597941469708521
MT,83,0.5260400000000001,0.30508474576271183
MT,84,0.56064,0.35581490821652684
MT,85,0.59695,0.40905225499970677
MT,86,0.6336200000000001,0.4628174300627529
MT,87,0.66825,0.5135915782065568
MT,88,0.70191,0.5629435223740543
MT,89,0.73478,0.6111371767051785
MT,90,0.76987,0.6625857720954782
MT,91,0.8024100000000001,0.7102955838367251
MT,92,0.83529,0.7585039000645124
MT,93,0.86554,0.8028561374699431
MT,94,0.8927,0.8426778488065216
MT,95,0.91645,0.8774998533810334
MT,96,0.93664,0.9071022227435341
MT,97,0.95329,0.9315142806873498
MT,98,0.96658,0.9509999413524134
MT,99,0.97682,0.9660137235352765
MT,100,0.98445,0.9772007506891092
NE,0,0,NA
NE,1,0.005839999999999956,NA
NE,2,0.006120000000000014,NA
NE,3,0.006440000000000001,NA
NE,4,0.00651999999999997,NA
NE,5,0.00660000000000005,NA
NE,6,0.006669999999999954,NA
NE,7,0.006929999999999992,NA
NE,8,0.007000000000000006,NA
NE,9,0.007070000000000021,NA
NE,10,0.007220000000000004,NA
NE,11,0.007260000000000044,NA
NE,12,0.007369999999999988,NA
NE,13,0.007440000000000002,NA
NE,14,0.007689999999999975,NA
NE,15,0.007959999999999967,NA
NE,16,0.00821000000000005,NA
NE,17,0.00873999999999997,NA
NE,18,0.00931000000000004,NA
NE,19,0.010270000000000001,NA
NE,20,0.011090000000000044,NA
NE,21,0.011880000000000002,NA
NE,22,0.01261000000000001,NA
NE,23,0.013440000000000007,NA
NE,24,0.014390000000000014,NA
NE,25,0.01534000000000002,NA
NE,26,0.016240000000000032,NA
NE,27,0.017020000000000035,NA
NE,28,0.01822999999999997,NA
NE,29,0.01939000000000002,NA
NE,30,0.02083999999999997,NA
NE,31,0.02210000000000001,NA
NE,32,0.02302000000000004,NA
NE,33,0.024390000000000023,NA
NE,34,0.025839999999999974,NA
NE,35,0.027510000000000034,NA
NE,36,0.02907000000000004,NA
NE,37,0.03086,NA
NE,38,0.03254999999999997,NA
NE,39,0.03434000000000004,NA
NE,40,0.03603999999999996,NA
NE,75,0.30415000000000003,0
NE,76,0.32618,0.03165912193719911
NE,77,0.34779000000000004,0.06271466551699356
NE,78,0.37217,0.09775095207300422
NE,79,0.3993,0.13673923977868796
NE,80,0.42611,0.17526765825968238
NE,81,0.45555,0.21757562693109145
NE,82,0.48544,0.2605302866997198
NE,83,0.51778,0.307005820219875
NE,84,0.5503,0.35374003017891786
NE,85,0.5874699999999999,0.4071567148092261
NE,86,0.62407,0.45975425738305664
NE,87,0.66027,0.5117769634260257
NE,88,0.6998599999999999,0.5686714090680463
NE,89,0.73685,0.6218294172594668
NE,90,0.7711600000000001,0.671136020694115
NE,91,0.80799,0.7240640942731911
NE,92,0.84087,0.7713156571100094
NE,93,0.86976,0.8128332255514839
NE,94,0.89718,0.8522382697420421
NE,95,0.92276,0.8889990658906374
NE,96,0.94173,0.9162606883667457
NE,97,0.95728,0.938607458503988
NE,98,0.96962,0.9563411654810663
NE,99,0.97907,0.9699216785226701
NE,100,0.98605,0.9799525759862039
NV,0,0,NA
NV,1,0.0046000000000000485,NA
NV,2,0.0050400000000000444,NA
NV,3,0.005410000000000026,NA
NV,4,0.005550000000000055,NA
NV,5,0.005709999999999993,NA
NV,6,0.005920000000000036,NA
NV,7,0.006079999999999974,NA
NV,8,0.006199999999999983,NA
NV,9,0.006260000000000043,NA
NV,10,0.006410000000000027,NA
NV,11,0.00653999999999999,NA
NV,12,0.006639999999999979,NA
NV,13,0.006839999999999957,NA
NV,14,0.007079999999999975,NA
NV,15,0.007240000000000024,NA
NV,16,0.00761999999999996,NA
NV,17,0.008050000000000002,NA
NV,18,0.008440000000000003,NA
NV,19,0.009260000000000046,NA
NV,20,0.010480000000000045,NA
NV,21,0.011390000000000011,NA
NV,22,0.012449999999999961,NA
NV,23,0.01371,NA
NV,24,0.015190000000000037,NA
NV,25,0.016490000000000005,NA
NV,26,0.017689999999999984,NA
NV,27,0.019260000000000055,NA
NV,28,0.020510000000000028,NA
NV,29,0.022009999999999974,NA
NV,30,0.023370000000000002,NA
NV,31,0.024989999999999957,NA
NV,32,0.02676999999999996,NA
NV,33,0.02839999999999998,NA
NV,34,0.030329999999999968,NA
NV,35,0.03203999999999996,NA
NV,36,0.0343,NA
NV,37,0.03642000000000001,NA
NV,38,0.03859999999999997,NA
NV,39,0.04088999999999998,NA
NV,40,0.04371999999999998,NA
NV,75,0.35099,0
NV,76,0.37278,0.033574213032156686
NV,77,0.39435,0.06680944823654489
NV,78,0.4193,0.10525261552210285
NV,79,0.44574,0.14599158718663807
NV,80,0.47369000000000006,0.18905717939631128
NV,81,0.5005,0.2303662501348207
NV,82,0.53233,0.27941017857968287
NV,83,0.5661700000000001,0.3315511317237022
NV,84,0.5975699999999999,0.37993251259610794
NV,85,0.6301399999999999,0.4301166391889185
NV,86,0.6637299999999999,0.4818723902559282
NV,87,0.69723,0.5334894685752145
NV,88,0.7313799999999999,0.5861080722947258
NV,89,0.76532,0.638403106269549
NV,90,0.79859,0.6896657986779865
NV,91,0.82777,0.7346265851065469
NV,92,0.8576,0.7805888969353323
NV,93,0.88215,0.8184157408976749
NV,94,0.90566,0.8546401442196576
NV,95,0.9271199999999999,0.8877058905101616
NV,96,0.94436,0.9142694257407435
NV,97,0.9586,0.9362105360472104
NV,98,0.97002,0.9538065669250089
NV,99,0.97891,0.9675043527834702
NV,100,0.9856,0.9778123603642471
NH,0,0,NA
NH,1,0.003489999999999993,NA
NH,2,0.0038200000000000456,NA
NH,3,0.0040599999999999525,NA
NH,4,0.004210000000000047,NA
NH,5,0.004290000000000016,NA
NH,6,0.004290000000000016,NA
NH,7,0.0043600000000000305,NA
NH,8,0.0043600000000000305,NA
NH,9,0.004789999999999961,NA
NH,10,0.0048599999999999755,NA
NH,11,0.00492999999999999,NA
NH,12,0.0050000000000000044,NA
NH,13,0.0050000000000000044,NA
NH,14,0.005059999999999953,NA
NH,15,0.005190000000000028,NA
NH,16,0.005249999999999977,NA
NH,17,0.005560000000000009,NA
NH,18,0.005979999999999985,NA
NH,19,0.006510000000000016,NA
NH,20,0.006900000000000017,NA
NH,21,0.007340000000000013,NA
NH,22,0.007950000000000013,NA
NH,23,0.008879999999999999,NA
NH,24,0.009549999999999947,NA
NH,25,0.010170000000000012,NA
NH,26,0.011499999999999955,NA
NH,27,0.012900000000000023,NA
NH,28,0.014379999999999948,NA
NH,29,0.015819999999999945,NA
NH,30,0.017229999999999968,NA
NH,31,0.018510000000000026,NA
NH,32,0.020039999999999947,NA
NH,33,0.02178000000000002,NA
NH,34,0.023680000000000034,NA
NH,35,0.02564999999999995,NA
NH,36,0.027200000000000002,NA
NH,37,0.029429999999999956,NA
NH,38,0.03149000000000002,NA
NH,39,0.033320000000000016,NA
NH,40,0.03537000000000001,NA
NH,75,0.29155,0
NH,76,0.31279999999999997,0.029995059637236254
NH,77,0.33316999999999997,0.05874797092243633
NH,78,0.35805,0.09386689251182156
NH,79,0.38509000000000004,0.1320347236925683
NH,80,0.41242,0.17061189921659958
NH,81,0.44362,0.21465170442515347
NH,82,0.47345000000000004,0.25675771049474205
NH,83,0.50237,0.29757922224574773
NH,84,0.5396099999999999,0.3501446820523678
NH,85,0.5770500000000001,0.4029924483026325
NH,86,0.61182,0.4520714235302421
NH,87,0.65032,0.506415413931823
NH,88,0.68763,0.5590796809937186
NH,89,0.72298,0.6089773449078975
NH,90,0.76152,0.6633777965982073
NH,91,0.79903,0.7163243701037476
NH,92,0.83245,0.7634977768367563
NH,93,0.86426,0.8083986166984262
NH,94,0.88982000000000006,0.844477380196203
NH,95,0.91531,0.8804573364387043
NH,96,0.93557,0.9090549791798997
NH,97,0.95231,0.9326840285129508
NH,98,0.9657,0.9515844449149552
NH,99,0.97607,0.9662220340179265
NH,100,0.98382,0.9771614087091538
NJ,0,0,NA
NJ,1,0.0036399999999999766,NA
NJ,2,0.0038799999999999946,NA
NJ,3,0.004090000000000038,NA
NJ,4,0.0041999999999999815,NA
NJ,5,0.0042400000000000215,NA
NJ,6,0.004349999999999965,NA
NJ,7,0.004430000000000045,NA
NJ,8,0.0044600000000000195,NA
NJ,9,0.004489999999999994,NA
NJ,10,0.004530000000000034,NA
NJ,11,0.0046199999999999575,NA
NJ,12,0.0047399999999999665,NA
NJ,13,0.0048399999999999554,NA
NJ,14,0.0049200000000000355,NA
NJ,15,0.005090000000000039,NA
NJ,16,0.005279999999999951,NA
NJ,17,0.005530000000000035,NA
NJ,18,0.005830000000000002,NA
NJ,19,0.006210000000000049,NA
NJ,20,0.006879999999999997,NA
NJ,21,0.007440000000000002,NA
NJ,22,0.007950000000000013,NA
NJ,23,0.008669999999999956,NA
NJ,24,0.009469999999999978,NA
NJ,25,0.010310000000000041,NA
NJ,26,0.011249999999999982,NA
NJ,27,0.012249999999999983,NA
NJ,28,0.013270000000000004,NA
NJ,29,0.014410000000000034,NA
NJ,30,0.015569999999999973,NA
NJ,31,0.01702999999999999,NA
NJ,32,0.018490000000000006,NA
NJ,33,0.019850000000000034,NA
NJ,34,0.021240000000000037,NA
NJ,35,0.022719999999999962,NA
NJ,36,0.024209999999999954,NA
NJ,37,0.026000000000000023,NA
NJ,38,0.027649999999999952,NA
NJ,39,0.02939999999999998,NA
NJ,40,0.031159999999999966,NA
NJ,75,0.27392000000000005,0
NJ,76,0.29429000000000005,0.028054759806081964
NJ,77,0.31374,0.05484244160423091
NJ,78,0.33528,0.08450859409431466
NJ,79,0.35946999999999996,0.11782448215072716
NJ,80,0.38698,0.15571286910533277
NJ,81,0.41368000000000005,0.19248567650947557
NJ,82,0.44238,0.2320130013221684
NJ,83,0.47258999999999995,0.27361998677831645
NJ,84,0.50505,0.3183258043190833
NJ,85,0.53878,0.36478074041427944
NJ,86,0.57639,0.4165794402820626
NJ,87,0.61336,0.4674966945791097
NJ,88,0.6506799999999999,0.5188959894226531
NJ,89,0.68889,0.5715210445130013
NJ,90,0.7264900000000001,0.6233059717937417
NJ,91,0.76378,0.6746639488761569
NJ,92,0.8002,0.7248237108858528
NJ,93,0.83504,0.7728074041427941
NJ,94,0.86644,0.8160533274570295
NJ,95,0.89367,0.8535560819744381
NJ,96,0.91714,0.8858803437637726
NJ,97,0.9371,0.9133704275011019
NJ,98,0.95358,0.936067650947554
NJ,99,0.96675,0.9542061480828559
NJ,100,0.97692,0.9682128691053328
NM,0,0,NA
NM,1,0.005820000000000047,NA
NM,2,0.006430000000000047,NA
NM,3,0.006610000000000005,NA
NM,4,0.006700000000000039,NA
NM,5,0.006830000000000003,NA
NM,6,0.006870000000000043,NA
NM,7,0.006990000000000052,NA
NM,8,0.007099999999999995,NA
NM,9,0.007140000000000035,NA
NM,10,0.007260000000000044,NA
NM,11,0.007299999999999973,NA
NM,12,0.007410000000000028,NA
NM,13,0.007549999999999946,NA
NM,14,0.007830000000000004,NA
NM,15,0.008040000000000047,NA
NM,16,0.008619999999999961,NA
NM,17,0.00941000000000003,NA
NM,18,0.01034999999999997,NA
NM,19,0.011600000000000055,NA
NM,20,0.012909999999999977,NA
NM,21,0.014310000000000045,NA
NM,22,0.015739999999999976,NA
NM,23,0.01739999999999997,NA
NM,24,0.01907000000000003,NA
NM,25,0.020950000000000024,NA
NM,26,0.02322000000000002,NA
NM,27,0.025530000000000053,NA
NM,28,0.02805000000000002,NA
NM,29,0.031079999999999997,NA
NM,30,0.03410000000000002,NA
NM,31,0.03778999999999999,NA
NM,32,0.04144999999999999,NA
NM,33,0.04503999999999997,NA
NM,34,0.048880000000000035,NA
NM,35,0.053039999999999976,NA
NM,36,0.05625999999999998,NA
NM,37,0.059780000000000055,NA
NM,38,0.06418000000000001,NA
NM,39,0.06835999999999998,NA
NM,40,0.07233999999999996,NA
NM,75,0.38510999999999995,0
NM,76,0.40352,0.02994031452780177
NM,77,0.42111,0.05854705719722231
NM,78,0.44189999999999996,0.09235798272861817
NM,79,0.46318000000000004,0.12696579876075398
NM,80,0.48863,0.16835531558490135
NM,81,0.5119199999999999,0.2062320089772154
NM,82,0.53769,0.2481419440875604
NM,83,0.56504,0.2926214444860056
NM,84,0.59285,0.33784904617085987
NM,85,0.62339,0.3875164663598367
NM,86,0.65427,0.4377368309778985
NM,87,0.6867099999999999,0.49049423474117326
NM,88,0.71766,0.5408284408593407
NM,89,0.75193,0.5965619866968075
NM,90,0.7871,0.653759208964205
NM,91,0.8174,0.7030363154385337
NM,92,0.84556,0.7488331246239165
NM,93,0.87548,0.7974922343833857
NM,94,0.89918,0.8360357137048903
NM,95,0.92122,0.8718795231667453
NM,96,0.93972,0.90196620533754
NM,97,0.95514,0.9270438615036836
NM,98,0.96758,0.9472751223796126
NM,99,0.97729,0.9630665647514189
NM,100,0.9846,0.9749548699767439
NY,0,0,NA
NY,1,0.0041799999999999615,NA
NY,2,0.004489999999999994,NA
NY,3,0.004650000000000043,NA
NY,4,0.004830000000000001,NA
NY,5,0.00497000000000003,NA
NY,6,0.0051600000000000534,NA
NY,7,0.005290000000000017,NA
NY,8,0.005349999999999966,NA
NY,9,0.00546000000000002,NA
NY,10,0.005530000000000035,NA
NY,11,0.005619999999999958,NA
NY,12,0.005730000000000013,NA
NY,13,0.005900000000000016,NA
NY,14,0.00605,NA
NY,15,0.006249999999999978,NA
NY,16,0.006390000000000007,NA
NY,17,0.006689999999999974,NA
NY,18,0.007070000000000021,NA
NY,19,0.007430000000000048,NA
NY,20,0.007909999999999973,NA
NY,21,0.008469999999999978,NA
NY,22,0.009050000000000002,NA
NY,23,0.009750000000000036,NA
NY,24,0.01051000000000002,NA
NY,25,0.011390000000000011,NA
NY,26,0.012179999999999969,NA
NY,27,0.013070000000000026,NA
NY,28,0.014109999999999956,NA
NY,29,0.015199999999999991,NA
NY,30,0.016369999999999996,NA
NY,31,0.017589999999999995,NA
NY,32,0.018889999999999962,NA
NY,33,0.020299999999999985,NA
NY,34,0.021649999999999947,NA
NY,35,0.023050000000000015,NA
NY,36,0.024619999999999975,NA
NY,37,0.026309999999999945,NA
NY,38,0.028039999999999954,NA
NY,39,0.029839999999999978,NA
NY,40,0.031889999999999974,NA
NY,75,0.27688999999999997,0
NY,76,0.29606,0.02651048941378209
NY,77,0.31459000000000004,0.052135912931642436
NY,78,0.33621999999999996,0.08204837438287393
NY,79,0.35868999999999995,0.11312248482250276
NY,80,0.38419000000000003,0.14838682911313628
NY,81,0.41027,0.18445326437194898
NY,82,0.43794999999999995,0.22273236437056598
NY,83,0.46680999999999995,0.2626433046147889
NY,84,0.49809000000000003,0.305900900277966
NY,85,0.5302,0.35030631577491667
NY,86,0.56395,0.39697971263016696
NY,87,0.5996,0.4462806488639349
NY,88,0.635,0.49523585623210853
NY,89,0.67074,0.5446612548574905
NY,90,0.7075899999999999,0.595621689646112
NY,91,0.74488,0.6471906072381794
NY,92,0.7800400000000001,0.6958139148953825
NY,93,0.8136,0.7422245578127808
NY,94,0.84594,0.7869480438660785
NY,95,0.8753299999999999,0.8275919293053615
NY,96,0.90071,0.8626903237405097
NY,97,0.9228,0.893238926304435
NY,98,0.9415,0.9190994454508996
NY,99,0.95687,0.9403548561076461
NY,100,0.96912,0.957295570521774
NC,0,0,NA
NC,1,0.006850000000000023,NA
NC,2,0.007560000000000011,NA
NC,3,0.007920000000000038,NA
NC,4,0.00814999999999999,NA
NC,5,0.008419999999999983,NA
NC,6,0.008650000000000047,NA
NC,7,0.00880000000000003,NA
NC,8,0.008909999999999973,NA
NC,9,0.009050000000000002,NA
NC,10,0.009179999999999966,NA
NC,11,0.00936999999999999,NA
NC,12,0.009519999999999973,NA
NC,13,0.009759999999999991,NA
NC,14,0.010000000000000009,NA
NC,15,0.010270000000000001,NA
NC,16,0.010630000000000028,NA
NC,17,0.011129999999999973,NA
NC,18,0.011759999999999993,NA
NC,19,0.01258999999999999,NA
NC,20,0.013580000000000036,NA
NC,21,0.014599999999999946,NA
NC,22,0.015800000000000036,NA
NC,23,0.017059999999999964,NA
NC,24,0.018419999999999992,NA
NC,25,0.01980000000000004,NA
NC,26,0.02153000000000005,NA
NC,27,0.023129999999999984,NA
NC,28,0.024839999999999973,NA
NC,29,0.02673000000000003,NA
NC,30,0.028739999999999988,NA
NC,31,0.030649999999999955,NA
NC,32,0.032810000000000006,NA
NC,33,0.03512000000000004,NA
NC,34,0.037309999999999954,NA
NC,35,0.03968000000000005,NA
NC,36,0.04191,NA
NC,37,0.04437000000000002,NA
NC,38,0.04679,NA
NC,39,0.04932000000000003,NA
NC,40,0.052200000000000024,NA
NC,75,0.36212,0
NC,76,0.38376999999999994,0.033940553082084435
NC,77,0.405,0.0672226751113062
NC,78,0.42949000000000004,0.10561547626512824
NC,79,0.45626999999999995,0.14759829435003446
NC,80,0.48336,0.19006709725967263
NC,81,0.51145,0.2341035931523171
NC,82,0.54177,0.28163604439706524
NC,83,0.5735,0.3313789427478523
NC,84,0.60565,0.3817802721515019
NC,85,0.6399699999999999,0.4355834953282749
NC,86,0.67411,0.4891045337681068
NC,87,0.70804,0.5422963566815076
NC,88,0.74203,0.5955822411738885
NC,89,0.77556,0.6481469868940867
NC,90,0.80687,0.697231454192011
NC,91,0.83795,0.745955352103844
NC,92,0.86677,0.7911362638740829
NC,93,0.8933,0.8327271587132377
NC,94,0.91515,0.8669812503919232
NC,95,0.93453,0.8973631404025836
NC,96,0.95066,0.92265002821847375
NC,97,0.96382,0.9432808678748354
NC,98,0.97422,0.9595848748981
NC,99,0.98217,0.9720480341129993
NC,100,0.98806,0.9812817457829058
ND,0,0,NA
ND,1,0.004469999999999974,NA
ND,2,0.004669999999999952,NA
ND,3,0.00497000000000003,NA
ND,4,0.005360000000000031,NA
ND,5,0.005560000000000009,NA
ND,6,0.005650000000000044,NA
ND,7,0.005929999999999991,NA
ND,8,0.006109999999999949,NA
ND,9,0.006199999999999983,NA
ND,10,0.00658000000000003,NA
ND,11,0.00658000000000003,NA
ND,12,0.006780000000000008,NA
ND,13,0.006780000000000008,NA
ND,14,0.006879999999999997,NA
ND,15,0.007070000000000021,NA
ND,16,0.007549999999999946,NA
ND,17,0.007950000000000013,NA
ND,18,0.00824999999999998,NA
ND,19,0.009449999999999958,NA
ND,20,0.010179999999999967,NA
ND,21,0.011290000000000022,NA
ND,22,0.012159999999999949,NA
ND,23,0.012759999999999994,NA
ND,24,0.013780000000000014,NA
ND,25,0.015549999999999953,NA
ND,26,0.017229999999999968,NA
ND,27,0.019159999999999955,NA
ND,28,0.02063999999999999,NA
ND,29,0.02190000000000003,NA
ND,30,0.024109999999999965,NA
ND,31,0.025580000000000047,NA
ND,32,0.027370000000000005,NA
ND,33,0.028750000000000053,NA
ND,34,0.031139999999999946,NA
ND,35,0.03330999999999995,NA
ND,36,0.035209999999999964,NA
ND,37,0.03783000000000003,NA
ND,38,0.04088000000000003,NA
ND,39,0.04349999999999998,NA
ND,40,0.046130000000000004,NA
ND,75,0.31376000000000004,0
ND,76,0.33375999999999995,0.029144322685940804
ND,77,0.35216000000000003,0.05595709955700634
ND,78,0.37519,0.0895167871298671
ND,79,0.39798999999999995,0.1227413149918396
ND,80,0.42317000000000005,0.15943401725343898
ND,81,0.44665,0.19364945208673345
ND,82,0.47204999999999997,0.23066274189787828
ND,83,0.49934999999999996,0.2704447423641875
ND,84,0.52847,0.3128788761949173
ND,85,0.55928,0.35777570529260905
ND,86,0.5916,0.4048729307530893
ND,87,0.62514,0.453747959897412
ND,88,0.65957,0.503919911401259
ND,89,0.6944600000000001,0.5547621823268827
ND,90,0.7293499999999999,0.6056044532525064
ND,91,0.76368,0.6556306831429237
ND,92,0.79691,0.7040539752856143
ND,93,0.82848,0.7500582886453719
ND,94,0.85787,0.7928858708323618
ND,95,0.88463,0.8318809745861506
ND,96,0.90842,0.8665481464210771
ND,97,0.92903,0.8965813709489392
