United States, Period fertility rates by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 07/04/2021
Year   Age   Cohort      ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1970   52     1918    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970   52     1917    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970   53     1917    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970   53     1916    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970   54     1916    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970   54     1915    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   12-       .    0.00015     0.00014     0.00001     0.00000     0.00000     0.00000
1971   13     1958    0.00062     0.00061     0.00001     0.00000     0.00000     0.00000
1971   13     1957    0.00112     0.00110     0.00002     0.00000     0.00000     0.00000
1971   14     1957    0.00347     0.00337     0.00010     0.00000     0.00000     0.00000
1971   14     1956    0.00564     0.00544     0.00019     0.00001     0.00000     0.00000
1971   15     1956    0.01275     0.01208     0.00065     0.00003     0.00000     0.00000
1971   15     1955    0.01805     0.01689     0.00111     0.00005     0.00000     0.00000
1971   16     1955    0.03235     0.02941     0.00273     0.00020     0.00001     0.00000
1971   16     1954    0.04097     0.03657     0.00403     0.00035     0.00002     0.00001
1971   17     1954    0.05858     0.04990     0.00781     0.00080     0.00006     0.00001
1971   17     1953    0.06805     0.05648     0.01029     0.00116     0.00011     0.00002
1971   18     1953    0.08742     0.06873     0.01605     0.00232     0.00026     0.00006
1971   18     1952    0.09691     0.07399     0.01932     0.00311     0.00039     0.00009
1971   19     1952    0.11545     0.08326     0.02614     0.00508     0.00082     0.00015
1971   19     1951    0.12249     0.08507     0.02980     0.00628     0.00113     0.00020
1971   20     1951    0.12963     0.08134     0.03703     0.00894     0.00187     0.00046
1971   20     1950    0.13400     0.07977     0.04074     0.01050     0.00235     0.00064
1971   21     1950    0.14529     0.07748     0.04873     0.01438     0.00362     0.00109
1971   21     1949    0.14937     0.07556     0.05195     0.01619     0.00430     0.00137
1971   22     1949    0.15462     0.07150     0.05664     0.01897     0.00553     0.00199
1971   22     1948    0.15730     0.06948     0.05861     0.02060     0.00624     0.00237
1971   23     1948    0.16373     0.06585     0.06182     0.02467     0.00802     0.00336
1971   23     1947    0.16389     0.06307     0.06202     0.02613     0.00878     0.00389
1971   24     1947    0.15748     0.05618     0.05941     0.02729     0.00972     0.00489
1971   24     1946    0.15626     0.05328     0.05862     0.02837     0.01043     0.00556
1971   25     1946    0.15746     0.04805     0.05762     0.03168     0.01261     0.00751
1971   25     1945    0.15580     0.04496     0.05628     0.03265     0.01350     0.00841
1971   26     1945    0.14910     0.03860     0.05266     0.03328     0.01480     0.00976
1971   26     1944    0.14540     0.03561     0.05050     0.03345     0.01534     0.01050
1971   27     1944    0.13704     0.03006     0.04563     0.03338     0.01592     0.01205
1971   27     1943    0.13268     0.02746     0.04325     0.03296     0.01626     0.01276
1971   28     1943    0.12371     0.02269     0.03872     0.03139     0.01698     0.01393
1971   28     1942    0.11888     0.02055     0.03602     0.03050     0.01719     0.01462
1971   29     1942    0.10908     0.01670     0.03020     0.02853     0.01735     0.01630
1971   29     1941    0.10325     0.01488     0.02738     0.02701     0.01704     0.01693
1971   30     1941    0.08971     0.01143     0.02186     0.02318     0.01560     0.01764
1971   30     1940    0.08520     0.01036     0.01992     0.02172     0.01516     0.01804
1971   31     1940    0.07945     0.00907     0.01714     0.01950     0.01477     0.01896
1971   31     1939    0.07566     0.00827     0.01565     0.01824     0.01428     0.01922
1971   32     1939    0.06715     0.00665     0.01272     0.01563     0.01289     0.01927
1971   32     1938    0.06364     0.00602     0.01154     0.01452     0.01229     0.01927
1971   33     1938    0.05767     0.00499     0.00958     0.01263     0.01125     0.01923
1971   33     1937    0.05444     0.00454     0.00868     0.01162     0.01059     0.01902
1971   34     1937    0.04754     0.00373     0.00702     0.00958     0.00904     0.01817
1971   34     1936    0.04507     0.00346     0.00640     0.00880     0.00850     0.01791
1971   35     1936    0.04146     0.00310     0.00545     0.00757     0.00767     0.01766
1971   35     1935    0.03941     0.00287     0.00498     0.00697     0.00725     0.01733
1971   36     1935    0.03524     0.00236     0.00410     0.00585     0.00648     0.01645
1971   36     1934    0.03306     0.00218     0.00374     0.00537     0.00599     0.01578
1971   37     1934    0.02846     0.00191     0.00312     0.00455     0.00492     0.01397
1971   37     1933    0.02671     0.00174     0.00285     0.00414     0.00453     0.01344
1971   38     1933    0.02394     0.00137     0.00237     0.00337     0.00391     0.01291
1971   38     1932    0.02224     0.00125     0.00215     0.00304     0.00357     0.01223
1971   39     1932    0.01861     0.00109     0.00174     0.00247     0.00289     0.01042
1971   39     1931    0.01701     0.00101     0.00157     0.00222     0.00257     0.00964
1971   40     1931    0.01414     0.00088     0.00129     0.00177     0.00198     0.00822
1971   40     1930    0.01272     0.00077     0.00113     0.00156     0.00176     0.00749
1971   41     1930    0.00999     0.00053     0.00083     0.00118     0.00143     0.00602
1971   41     1929    0.00888     0.00045     0.00071     0.00101     0.00125     0.00546
1971   42     1929    0.00701     0.00034     0.00053     0.00072     0.00087     0.00455
1971   42     1928    0.00609     0.00028     0.00043     0.00061     0.00075     0.00402
1971   43     1928    0.00445     0.00019     0.00026     0.00043     0.00059     0.00299
1971   43     1927    0.00371     0.00016     0.00021     0.00035     0.00048     0.00251
1971   44     1927    0.00245     0.00013     0.00015     0.00021     0.00029     0.00168
1971   44     1926    0.00200     0.00011     0.00012     0.00018     0.00022     0.00137
1971   45     1926    0.00132     0.00007     0.00008     0.00014     0.00013     0.00090
1971   45     1925    0.00105     0.00006     0.00007     0.00011     0.00010     0.00071
1971   46     1925    0.00064     0.00003     0.00005     0.00006     0.00007     0.00043
1971   46     1924    0.00049     0.00002     0.00003     0.00005     0.00005     0.00034
1971   47     1924    0.00029     0.00001     0.00001     0.00003     0.00002     0.00022
1971   47     1923    0.00022     0.00001     0.00001     0.00002     0.00002     0.00016
1971   48     1923    0.00011     0.00001     0.00001     0.00001     0.00001     0.00007
1971   48     1922    0.00008     0.00001     0.00000     0.00001     0.00001     0.00005
1971   49     1922    0.00005     0.00000     0.00000     0.00000     0.00000     0.00004
1971   49     1921    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1971   50     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   50     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   51     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   51     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   52     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   52     1918    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   53     1918    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   53     1917    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   54     1917    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   54     1916    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   12-       .    0.00014     0.00012     0.00001     0.00000     0.00000     0.00000
1972   13     1959    0.00065     0.00064     0.00001     0.00000     0.00000     0.00000
1972   13     1958    0.00119     0.00118     0.00001     0.00000     0.00000     0.00000
1972   14     1958    0.00361     0.00352     0.00008     0.00000     0.00000     0.00000
1972   14     1957    0.00582     0.00564     0.00017     0.00001     0.00000     0.00000
1972   15     1957    0.01343     0.01284     0.00057     0.00003     0.00000     0.00000
1972   15     1956    0.01907     0.01804     0.00097     0.00005     0.00000     0.00000
1972   16     1956    0.03380     0.03112     0.00252     0.00015     0.00001     0.00000
1972   16     1955    0.04246     0.03840     0.00377     0.00026     0.00003     0.00000
1972   17     1955    0.05935     0.05130     0.00726     0.00072     0.00006     0.00001
1972   17     1954    0.06797     0.05721     0.00955     0.00110     0.00009     0.00003
1972   18     1954    0.08444     0.06713     0.01495     0.00211     0.00021     0.00005
1972   18     1953    0.09172     0.07067     0.01790     0.00278     0.00031     0.00006
1972   19     1953    0.10372     0.07502     0.02353     0.00439     0.00067     0.00011
1972   19     1952    0.10834     0.07536     0.02655     0.00536     0.00093     0.00014
1972   20     1952    0.11415     0.07196     0.03273     0.00759     0.00153     0.00033
1972   20     1951    0.11719     0.07017     0.03580     0.00883     0.00191     0.00047
1972   21     1951    0.12418     0.06684     0.04207     0.01161     0.00286     0.00080
1972   21     1950    0.12704     0.06488     0.04476     0.01298     0.00341     0.00101
1972   22     1950    0.13190     0.06103     0.04919     0.01545     0.00474     0.00149
1972   22     1949    0.13419     0.05929     0.05097     0.01676     0.00537     0.00179
1972   23     1949    0.13915     0.05666     0.05385     0.01969     0.00637     0.00258
1972   23     1948    0.13991     0.05479     0.05439     0.02089     0.00686     0.00299
1972   24     1948    0.13768     0.05027     0.05348     0.02250     0.00778     0.00365
1972   24     1947    0.13713     0.04831     0.05317     0.02333     0.00827     0.00405
1972   25     1947    0.13678     0.04484     0.05273     0.02492     0.00928     0.00501
1972   25     1946    0.13587     0.04257     0.05206     0.02575     0.00988     0.00562
1972   26     1946    0.13350     0.03725     0.04991     0.02762     0.01142     0.00730
1972   26     1945    0.13033     0.03447     0.04803     0.02784     0.01195     0.00804
1972   27     1945    0.12020     0.02899     0.04299     0.02676     0.01242     0.00904
1972   27     1944    0.11617     0.02644     0.04088     0.02650     0.01276     0.00960
1972   28     1944    0.10964     0.02171     0.03723     0.02631     0.01364     0.01075
1972   28     1943    0.10542     0.01965     0.03498     0.02582     0.01378     0.01119
1972   29     1943    0.09597     0.01609     0.03025     0.02440     0.01351     0.01171
1972   29     1942    0.09101     0.01451     0.02776     0.02331     0.01334     0.01209
1972   30     1942    0.08035     0.01162     0.02254     0.02036     0.01281     0.01303
1972   30     1941    0.07624     0.01048     0.02054     0.01918     0.01256     0.01348
1972   31     1941    0.06967     0.00859     0.01733     0.01723     0.01208     0.01444
1972   31     1940    0.06634     0.00784     0.01576     0.01618     0.01177     0.01480
1972   32     1940    0.05991     0.00663     0.01284     0.01408     0.01110     0.01527
1972   32     1939    0.05672     0.00604     0.01161     0.01306     0.01062     0.01539
1972   33     1939    0.05042     0.00493     0.00951     0.01110     0.00948     0.01540
1972   33     1938    0.04751     0.00451     0.00857     0.01023     0.00893     0.01527
1972   34     1938    0.04201     0.00382     0.00691     0.00868     0.00786     0.01474
1972   34     1937    0.03956     0.00351     0.00625     0.00799     0.00737     0.01445
1972   35     1937    0.03497     0.00295     0.00511     0.00679     0.00644     0.01368
1972   35     1936    0.03321     0.00271     0.00471     0.00624     0.00605     0.01350
1972   36     1936    0.03051     0.00227     0.00415     0.00522     0.00535     0.01351
1972   36     1935    0.02888     0.00207     0.00380     0.00482     0.00503     0.01316
1972   37     1935    0.02536     0.00170     0.00305     0.00421     0.00449     0.01190
1972   37     1934    0.02374     0.00158     0.00275     0.00383     0.00414     0.01145
1972   38     1934    0.02071     0.00140     0.00222     0.00300     0.00335     0.01075
1972   38     1933    0.01918     0.00126     0.00199     0.00271     0.00304     0.01019
1972   39     1933    0.01617     0.00096     0.00161     0.00228     0.00251     0.00881
1972   39     1932    0.01478     0.00086     0.00143     0.00203     0.00223     0.00822
1972   40     1932    0.01220     0.00075     0.00110     0.00155     0.00167     0.00713
1972   40     1931    0.01096     0.00065     0.00098     0.00134     0.00149     0.00650
1972   41     1931    0.00858     0.00045     0.00077     0.00097     0.00122     0.00517
1972   41     1930    0.00770     0.00039     0.00068     0.00084     0.00108     0.00471
1972   42     1930    0.00635     0.00031     0.00055     0.00065     0.00083     0.00402
1972   42     1929    0.00550     0.00028     0.00045     0.00056     0.00070     0.00351
1972   43     1929    0.00384     0.00021     0.00028     0.00041     0.00047     0.00246
1972   43     1928    0.00322     0.00018     0.00023     0.00034     0.00037     0.00210
1972   44     1928    0.00224     0.00012     0.00015     0.00021     0.00021     0.00155
1972   44     1927    0.00182     0.00009     0.00012     0.00017     0.00017     0.00127
1972   45     1927    0.00114     0.00004     0.00008     0.00012     0.00012     0.00078
1972   45     1926    0.00090     0.00003     0.00006     0.00010     0.00009     0.00063
1972   46     1926    0.00056     0.00001     0.00003     0.00006     0.00005     0.00041
1972   46     1925    0.00043     0.00001     0.00002     0.00004     0.00004     0.00032
1972   47     1925    0.00024     0.00001     0.00001     0.00002     0.00002     0.00018
1972   47     1924    0.00018     0.00000     0.00001     0.00001     0.00002     0.00014
1972   48     1924    0.00010     0.00001     0.00001     0.00001     0.00001     0.00008
1972   48     1923    0.00008     0.00000     0.00000     0.00001     0.00001     0.00006
1972   49     1923    0.00006     0.00000     0.00000     0.00001     0.00000     0.00004
1972   49     1922    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1972   50     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   50     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   51     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   51     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   52     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   52     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   53     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   53     1918    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   54     1918    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   54     1917    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   12-       .    0.00017     0.00017     0.00000     0.00000     0.00000     0.00000
1973   13     1960    0.00071     0.00069     0.00001     0.00000     0.00000     0.00000
1973   13     1959    0.00129     0.00126     0.00002     0.00000     0.00000     0.00000
1973   14     1959    0.00381     0.00372     0.00009     0.00000     0.00000     0.00000
1973   14     1958    0.00612     0.00595     0.00016     0.00001     0.00000     0.00000
1973   15     1958    0.01378     0.01318     0.00057     0.00003     0.00000     0.00000
1973   15     1957    0.01936     0.01832     0.00099     0.00005     0.00000     0.00000
1973   16     1957    0.03352     0.03090     0.00248     0.00014     0.00001     0.00000
1973   16     1956    0.04176     0.03786     0.00365     0.00023     0.00001     0.00000
1973   17     1956    0.05816     0.05048     0.00699     0.00064     0.00004     0.00001
1973   17     1955    0.06626     0.05602     0.00916     0.00099     0.00007     0.00002
1973   18     1955    0.08070     0.06422     0.01430     0.00195     0.00019     0.00003
1973   18     1954    0.08695     0.06692     0.01709     0.00259     0.00030     0.00005
1973   19     1954    0.09698     0.06995     0.02234     0.00402     0.00058     0.00010
1973   19     1953    0.10075     0.06983     0.02512     0.00489     0.00078     0.00013
1973   20     1953    0.10529     0.06605     0.03065     0.00692     0.00140     0.00026
1973   20     1952    0.10794     0.06431     0.03347     0.00804     0.00176     0.00036
1973   21     1952    0.11483     0.06160     0.03970     0.01045     0.00241     0.00067
1973   21     1951    0.11743     0.05988     0.04224     0.01166     0.00280     0.00086
1973   22     1951    0.12129     0.05642     0.04594     0.01397     0.00374     0.00121
1973   22     1950    0.12327     0.05486     0.04758     0.01513     0.00424     0.00144
1973   23     1950    0.12778     0.05230     0.05054     0.01753     0.00534     0.00206
1973   23     1949    0.12858     0.05069     0.05117     0.01849     0.00583     0.00239
1973   24     1949    0.12693     0.04706     0.05061     0.01970     0.00649     0.00307
1973   24     1948    0.12683     0.04551     0.05057     0.02041     0.00691     0.00342
1973   25     1948    0.12785     0.04280     0.05086     0.02208     0.00801     0.00410
1973   25     1947    0.12733     0.04113     0.05054     0.02276     0.00844     0.00446
1973   26     1947    0.12487     0.03757     0.04926     0.02387     0.00898     0.00518
1973   26     1946    0.12248     0.03522     0.04799     0.02427     0.00937     0.00564
1973   27     1946    0.11547     0.02962     0.04407     0.02452     0.01038     0.00688
1973   27     1945    0.11177     0.02712     0.04197     0.02445     0.01076     0.00747
1973   28     1945    0.10411     0.02259     0.03763     0.02395     0.01129     0.00864
1973   28     1944    0.09959     0.02048     0.03519     0.02341     0.01145     0.00906
1973   29     1944    0.08968     0.01666     0.03026     0.02187     0.01153     0.00936
1973   29     1943    0.08490     0.01505     0.02773     0.02106     0.01144     0.00962
1973   30     1943    0.07525     0.01225     0.02259     0.01926     0.01091     0.01024
1973   30     1942    0.07145     0.01108     0.02068     0.01837     0.01073     0.01058
1973   31     1942    0.06533     0.00909     0.01774     0.01663     0.01053     0.01135
1973   31     1941    0.06204     0.00820     0.01615     0.01563     0.01030     0.01175
1973   32     1941    0.05533     0.00660     0.01296     0.01346     0.00962     0.01268
1973   32     1940    0.05226     0.00598     0.01170     0.01246     0.00923     0.01289
1973   33     1940    0.04665     0.00502     0.00967     0.01067     0.00843     0.01286
1973   33     1939    0.04376     0.00454     0.00878     0.00979     0.00796     0.01270
1973   34     1939    0.03787     0.00362     0.00724     0.00814     0.00692     0.01195
1973   34     1938    0.03557     0.00331     0.00654     0.00746     0.00650     0.01176
1973   35     1938    0.03179     0.00287     0.00525     0.00629     0.00579     0.01159
1973   35     1937    0.02998     0.00265     0.00475     0.00575     0.00543     0.01140
1973   36     1937    0.02653     0.00226     0.00396     0.00473     0.00471     0.01087
1973   36     1936    0.02503     0.00207     0.00358     0.00435     0.00438     0.01065
1973   37     1936    0.02238     0.00172     0.00287     0.00378     0.00377     0.01024
1973   37     1935    0.02102     0.00154     0.00259     0.00346     0.00348     0.00995
1973   38     1935    0.01835     0.00121     0.00214     0.00280     0.00294     0.00926
1973   38     1934    0.01697     0.00109     0.00193     0.00251     0.00268     0.00875
1973   39     1934    0.01423     0.00092     0.00158     0.00198     0.00222     0.00753
1973   39     1933    0.01296     0.00082     0.00139     0.00175     0.00198     0.00702
1973   40     1933    0.01059     0.00063     0.00103     0.00134     0.00152     0.00607
1973   40     1932    0.00955     0.00057     0.00090     0.00116     0.00133     0.00558
1973   41     1932    0.00766     0.00049     0.00069     0.00084     0.00101     0.00463
1973   41     1931    0.00686     0.00044     0.00061     0.00074     0.00089     0.00419
1973   42     1931    0.00549     0.00032     0.00049     0.00061     0.00071     0.00337
1973   42     1930    0.00479     0.00026     0.00040     0.00053     0.00059     0.00302
1973   43     1930    0.00354     0.00018     0.00024     0.00036     0.00036     0.00240
1973   43     1929    0.00292     0.00014     0.00019     0.00028     0.00030     0.00201
1973   44     1929    0.00184     0.00010     0.00012     0.00016     0.00021     0.00125
1973   44     1928    0.00150     0.00008     0.00009     0.00013     0.00018     0.00102
1973   45     1928    0.00102     0.00005     0.00007     0.00009     0.00011     0.00070
1973   45     1927    0.00081     0.00004     0.00005     0.00006     0.00009     0.00056
1973   46     1927    0.00048     0.00002     0.00002     0.00003     0.00006     0.00035
1973   46     1926    0.00036     0.00002     0.00002     0.00003     0.00004     0.00026
1973   47     1926    0.00019     0.00002     0.00001     0.00002     0.00001     0.00013
1973   47     1925    0.00015     0.00002     0.00001     0.00001     0.00001     0.00010
1973   48     1925    0.00009     0.00001     0.00000     0.00000     0.00000     0.00007
1973   48     1924    0.00006     0.00001     0.00000     0.00000     0.00000     0.00005
1973   49     1924    0.00003     0.00000     0.00000     0.00001     0.00001     0.00001
1973   49     1923    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1973   50     1923    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   50     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   51     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   51     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   52     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   52     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   53     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   53     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   54     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   54     1918    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   12-       .    0.00018     0.00017     0.00001     0.00000     0.00000     0.00000
1974   13     1961    0.00069     0.00068     0.00001     0.00000     0.00000     0.00000
1974   13     1960    0.00123     0.00121     0.00002     0.00000     0.00000     0.00000
1974   14     1960    0.00371     0.00363     0.00008     0.00000     0.00000     0.00000
1974   14     1959    0.00599     0.00582     0.00016     0.00000     0.00000     0.00000
1974   15     1959    0.01335     0.01279     0.00054     0.00002     0.00000     0.00000
1974   15     1958    0.01871     0.01773     0.00093     0.00005     0.00000     0.00000
1974   16     1958    0.03233     0.02979     0.00241     0.00013     0.00001     0.00000
1974   16     1957    0.04026     0.03642     0.00360     0.00021     0.00002     0.00000
1974   17     1957    0.05601     0.04839     0.00697     0.00060     0.00004     0.00001
1974   17     1956    0.06382     0.05363     0.00918     0.00093     0.00007     0.00001
1974   18     1956    0.07788     0.06141     0.01441     0.00185     0.00018     0.00003
1974   18     1955    0.08403     0.06398     0.01725     0.00248     0.00028     0.00005
1974   19     1955    0.09405     0.06690     0.02261     0.00390     0.00056     0.00008
1974   19     1954    0.09800     0.06694     0.02545     0.00475     0.00075     0.00011
1974   20     1954    0.10349     0.06400     0.03128     0.00673     0.00125     0.00024
1974   20     1953    0.10633     0.06265     0.03404     0.00777     0.00154     0.00033
1974   21     1953    0.11286     0.06082     0.03943     0.00991     0.00216     0.00054
1974   21     1952    0.11548     0.05954     0.04174     0.01101     0.00252     0.00067
1974   22     1952    0.11979     0.05683     0.04543     0.01321     0.00335     0.00097
1974   22     1951    0.12171     0.05543     0.04702     0.01432     0.00379     0.00116
1974   23     1951    0.12553     0.05272     0.04979     0.01663     0.00468     0.00171
1974   23     1950    0.12614     0.05107     0.05039     0.01755     0.00512     0.00200
1974   24     1950    0.12429     0.04722     0.04987     0.01869     0.00595     0.00256
1974   24     1949    0.12428     0.04583     0.04984     0.01939     0.00635     0.00287
1974   25     1949    0.12587     0.04394     0.05017     0.02110     0.00715     0.00351
1974   25     1948    0.12571     0.04258     0.05000     0.02178     0.00751     0.00383
1974   26     1948    0.12435     0.03957     0.04930     0.02287     0.00818     0.00443
1974   26     1947    0.12205     0.03734     0.04835     0.02315     0.00846     0.00474
1974   27     1947    0.11407     0.03175     0.04521     0.02297     0.00881     0.00533
1974   27     1946    0.11088     0.02940     0.04357     0.02301     0.00913     0.00577
1974   28     1946    0.10614     0.02526     0.04015     0.02330     0.01019     0.00724
1974   28     1945    0.10135     0.02286     0.03750     0.02285     0.01041     0.00773
1974   29     1945    0.08831     0.01798     0.03115     0.02097     0.01023     0.00797
1974   29     1944    0.08312     0.01610     0.02855     0.02014     0.01014     0.00819
1974   30     1944    0.07414     0.01303     0.02398     0.01856     0.00984     0.00873
1974   30     1943    0.07022     0.01177     0.02208     0.01777     0.00967     0.00893
1974   31     1943    0.06337     0.00969     0.01899     0.01626     0.00930     0.00913
1974   31     1942    0.06008     0.00883     0.01734     0.01541     0.00913     0.00936
1974   32     1942    0.05386     0.00734     0.01405     0.01357     0.00881     0.01009
1974   32     1941    0.05076     0.00665     0.01264     0.01263     0.00851     0.01034
1974   33     1941    0.04468     0.00539     0.01017     0.01075     0.00772     0.01065
1974   33     1940    0.04181     0.00485     0.00911     0.00983     0.00734     0.01068
1974   34     1940    0.03635     0.00393     0.00726     0.00808     0.00660     0.01048
1974   34     1939    0.03393     0.00356     0.00654     0.00735     0.00620     0.01029
1974   35     1939    0.02950     0.00294     0.00541     0.00613     0.00537     0.00966
1974   35     1938    0.02769     0.00269     0.00487     0.00558     0.00503     0.00952
1974   36     1938    0.02464     0.00227     0.00384     0.00459     0.00442     0.00951
1974   36     1937    0.02317     0.00210     0.00346     0.00418     0.00410     0.00934
1974   37     1937    0.02039     0.00186     0.00284     0.00348     0.00347     0.00874
1974   37     1936    0.01906     0.00169     0.00257     0.00315     0.00318     0.00847
1974   38     1936    0.01656     0.00131     0.00209     0.00254     0.00264     0.00798
1974   38     1935    0.01531     0.00118     0.00186     0.00228     0.00242     0.00758
1974   39     1935    0.01285     0.00098     0.00145     0.00183     0.00204     0.00655
1974   39     1934    0.01173     0.00087     0.00129     0.00162     0.00181     0.00614
1974   40     1934    0.00968     0.00067     0.00103     0.00124     0.00132     0.00542
1974   40     1933    0.00867     0.00059     0.00089     0.00107     0.00117     0.00496
1974   41     1933    0.00676     0.00045     0.00062     0.00076     0.00094     0.00398
1974   41     1932    0.00601     0.00040     0.00052     0.00065     0.00084     0.00359
1974   42     1932    0.00478     0.00033     0.00038     0.00048     0.00067     0.00292
1974   42     1931    0.00417     0.00027     0.00032     0.00041     0.00056     0.00261
1974   43     1931    0.00307     0.00015     0.00022     0.00030     0.00036     0.00204
1974   43     1930    0.00255     0.00012     0.00017     0.00024     0.00029     0.00172
1974   44     1930    0.00167     0.00009     0.00011     0.00015     0.00019     0.00113
1974   44     1929    0.00134     0.00007     0.00008     0.00012     0.00015     0.00091
1974   45     1929    0.00082     0.00006     0.00005     0.00006     0.00008     0.00057
1974   45     1928    0.00066     0.00004     0.00004     0.00005     0.00007     0.00046
1974   46     1928    0.00046     0.00002     0.00003     0.00004     0.00005     0.00032
1974   46     1927    0.00036     0.00001     0.00002     0.00003     0.00004     0.00025
1974   47     1927    0.00020     0.00001     0.00001     0.00002     0.00002     0.00014
1974   47     1926    0.00015     0.00001     0.00001     0.00001     0.00002     0.00010
1974   48     1926    0.00008     0.00001     0.00000     0.00001     0.00001     0.00005
1974   48     1925    0.00006     0.00000     0.00000     0.00000     0.00001     0.00004
1974   49     1925    0.00004     0.00000     0.00001     0.00000     0.00000     0.00002
1974   49     1924    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1974   50     1924    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   50     1923    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   51     1923    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   51     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   52     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   52     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   53     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   53     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   54     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   54     1919    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   12-       .    0.00015     0.00014     0.00001     0.00000     0.00000     0.00000
1975   13     1962    0.00069     0.00067     0.00001     0.00000     0.00000     0.00000
1975   13     1961    0.00132     0.00129     0.00003     0.00000     0.00000     0.00000
1975   14     1961    0.00375     0.00366     0.00008     0.00000     0.00000     0.00000
1975   14     1960    0.00594     0.00578     0.00015     0.00000     0.00000     0.00000
1975   15     1960    0.01331     0.01275     0.00054     0.00002     0.00000     0.00000
1975   15     1959    0.01859     0.01760     0.00094     0.00005     0.00000     0.00000
1975   16     1959    0.03159     0.02910     0.00236     0.00013     0.00001     0.00000
1975   16     1958    0.03902     0.03530     0.00350     0.00021     0.00001     0.00000
1975   17     1958    0.05337     0.04609     0.00666     0.00057     0.00005     0.00001
1975   17     1957    0.06063     0.05091     0.00876     0.00088     0.00008     0.00001
1975   18     1957    0.07478     0.05879     0.01400     0.00180     0.00017     0.00002
1975   18     1956    0.08086     0.06129     0.01687     0.00242     0.00024     0.00004
1975   19     1956    0.09024     0.06363     0.02227     0.00378     0.00049     0.00008
