Sweden, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 14/04/2023
Year    Age        Exposure
1911     45        31524.04
1911     46        31049.44
1911     47        31285.06
1911     48        30398.06
1911     49        28685.81
1911     50        29038.12
1911     51        29816.77
1911     52        29284.61
1911     53        27840.27
1911     54        25514.03
1911     55        24772.06
1912     12        54869.06
1912     13        53587.46
1912     14        53531.13
1912     15        52692.04
1912     16        52189.10
1912     17        51466.99
1912     18        49685.80
1912     19        48153.24
1912     20        47526.90
1912     21        47579.64
1912     22        45469.68
1912     23        45116.27
1912     24        45607.65
1912     25        44656.82
1912     26        43746.43
1912     27        42279.91
1912     28        41272.96
1912     29        39344.62
1912     30        39075.40
1912     31        37820.32
1912     32        38830.44
1912     33        37644.77
1912     34        37060.64
1912     35        36186.60
1912     36        34988.04
1912     37        34066.05
1912     38        32965.60
1912     39        31805.93
1912     40        31615.72
1912     41        30553.26
1912     42        29221.78
1912     43        26939.09
1912     44        27691.32
1912     45        29849.87
1912     46        31292.37
1912     47        30811.78
1912     48        31037.15
1912     49        30136.49
1912     50        28433.76
1912     51        28778.75
1912     52        29541.02
1912     53        28969.28
1912     54        27539.61
1912     55        25204.67
1913     12        55883.58
1913     13        54667.31
1913     14        53393.81
1913     15        53222.65
1913     16        52206.11
1913     17        51540.02
1913     18        50742.40
1913     19        48974.12
1913     20        47471.06
1913     21        46911.79
1913     22        46988.44
1913     23        44968.58
1913     24        44668.57
1913     25        45114.74
1913     26        44251.54
1913     27        43367.68
1913     28        41949.50
1913     29        40961.07
1913     30        39034.45
1913     31        38790.80
1913     32        37555.95
1913     33        38576.70
1913     34        37376.97
1913     35        36813.05
1913     36        35929.65
1913     37        34745.83
1913     38        33842.73
1913     39        32759.84
1913     40        31592.56
1913     41        31374.03
1913     42        30344.68
1913     43        29008.58
1913     44        26753.07
1913     45        27477.62
1913     46        29627.95
1913     47        31057.64
1913     48        30560.95
1913     49        30778.63
1913     50        29855.66
1913     51        28171.06
1913     52        28507.40
1913     53        29229.59
1913     54        28667.44
1913     55        27223.76
1914     12        56528.38
1914     13        55690.06
1914     14        54477.72
1914     15        53125.88
1914     16        52803.09
1914     17        51609.58
1914     18        50916.83
1914     19        50095.79
1914     20        48358.09
1914     21        46928.81
1914     22        46376.21
1914     23        46522.71
1914     24        44557.30
1914     25        44241.91
1914     26        44722.92
1914     27        43890.45
1914     28        43020.04
1914     29        41619.38
1914     30        40660.23
1914     31        38729.80
1914     32        38493.89
1914     33        37291.08
1914     34        38304.18
1914     35        37114.43
1914     36        36571.07
1914     37        35664.89
1914     38        34508.87
1914     39        33628.87
1914     40        32546.54
1914     41        31364.81
1914     42        31139.92
1914     43        30110.35
1914     44        28802.86
1914     45        26544.43
1914     46        27277.53
1914     47        29408.18
1914     48        30795.68
1914     49        30315.88
1914     50        30509.11
1914     51        29574.56
1914     52        27906.85
1914     53        28202.65
1914     54        28921.15
1914     55        28336.57
1915     12        56201.04
1915     13        56352.26
1915     14        55487.76
1915     15        54242.69
1915     16        52770.14
1915     17        52356.15
1915     18        51183.62
1915     19        50447.68
1915     20        49619.51
1915     21        47928.39
1915     22        46554.40
1915     23        45999.32
1915     24        46170.28
1915     25        44208.10
1915     26        43942.57
1915     27        44400.86
1915     28        43540.51
1915     29        42735.45
1915     30        41336.39
1915     31        40361.34
1915     32        38477.94
1915     33        38228.29
1915     34        37056.66
1915     35        38055.73
1915     36        36881.02
1915     37        36316.34
1915     38        35416.53
1915     39        34278.92
1915     40        33398.44
1915     41        32310.04
1915     42        31127.85
1915     43        30884.54
1915     44        29881.60
1915     45        28598.28
1915     46        26342.24
1915     47        27055.44
1915     48        29165.05
1915     49        30542.02
1915     50        30064.93
1915     51        30222.18
1915     52        29313.40
1915     53        27616.66
1915     54        27913.72
1915     55        28593.78
1916     12        55906.35
1916     13        56054.84
1916     14        56168.35
1916     15        55257.07
1916     16        53933.53
1916     17        52360.50
1916     18        51949.08
1916     19        50754.34
1916     20        50022.33
1916     21        49195.33
1916     22        47580.03
1916     23        46237.17
1916     24        45712.62
1916     25        45846.93
1916     26        43932.37
1916     27        43667.76
1916     28        44116.47
1916     29        43275.45
1916     30        42476.05
1916     31        41079.94
1916     32        40151.73
1916     33        38254.77
1916     34        38027.06
1916     35        36856.35
1916     36        37830.77
1916     37        36667.42
1916     38        36103.06
1916     39        35217.09
1916     40        34065.97
1916     41        33187.23
1916     42        32094.58
1916     43        30926.63
1916     44        30673.64
1916     45        29700.47
1916     46        28399.35
1916     47        26144.96
1916     48        26857.79
1916     49        28938.92
1916     50        30312.08
1916     51        29783.21
1916     52        29977.69
1916     53        29038.40
1916     54        27348.67
1916     55        27616.46
1917     12        56456.69
1917     13        55782.56
1917     14        55881.77
1917     15        55933.76
1917     16        54974.24
1917     17        53560.09
1917     18        51918.49
1917     19        51532.52
1917     20        50349.79
1917     21        49604.59
1917     22        48861.05
1917     23        47297.66
1917     24        45948.15
1917     25        45464.06
1917     26        45586.03
1917     27        43685.19
1917     28        43448.41
1917     29        43873.52
1917     30        43033.29
1917     31        42233.97
1917     32        40875.92
1917     33        39958.31
1917     34        38076.60
1917     35        37847.43
1917     36        36650.34
1917     37        37623.28
1917     38        36466.77
1917     39        35910.48
1917     40        35027.12
1917     41        33872.28
1917     42        32983.74
1917     43        31915.47
1917     44        30720.52
1917     45        30453.35
1917     46        29508.50
1917     47        28201.63
1917     48        25974.96
1917     49        26669.89
1917     50        28732.88
1917     51        30061.59
1917     52        29554.16
1917     53        29724.26
1917     54        28748.62
1917     55        27054.43
1918     12        57141.39
1918     13        56239.28
1918     14        55532.11
1918     15        55586.38
1918     16        55552.28
1918     17        54529.64
1918     18        53034.70
1918     19        51409.37
1918     20        51011.76
1918     21        49835.31
1918     22        49128.48
1918     23        48331.76
1918     24        46791.22
1918     25        45483.22
1918     26        44968.45
1918     27        45075.60
1918     28        43226.76
1918     29        43014.56
1918     30        43424.85
1918     31        42598.26
1918     32        41819.74
1918     33        40482.51
1918     34        39620.58
1918     35        37740.97
1918     36        37500.50
1918     37        36336.11
1918     38        37303.20
1918     39        36160.70
1918     40        35629.13
1918     41        34735.99
1918     42        33591.20
1918     43        32712.29
1918     44        31645.11
1918     45        30437.23
1918     46        30189.98
1918     47        29259.59
1918     48        27954.94
1918     49        25740.81
1918     50        26423.87
1918     51        28474.73
1918     52        29793.64
1918     53        29240.30
1918     54        29386.61
1918     55        28379.57
1919     12        57493.78
1919     13        56914.95
1919     14        55997.26
1919     15        55251.85
1919     16        55203.26
1919     17        55090.30
1919     18        54031.60
1919     19        52515.57
1919     20        50880.71
1919     21        50520.53
1919     22        49331.68
1919     23        48589.18
1919     24        47813.68
1919     25        46317.41
1919     26        44968.36
1919     27        44478.87
1919     28        44595.67
1919     29        42764.76
1919     30        42560.21
1919     31        43006.25
1919     32        42180.44
1919     33        41400.21
1919     34        40119.97
1919     35        39243.11
1919     36        37400.32
1919     37        37178.02
1919     38        36033.73
1919     39        36983.84
1919     40        35874.34
1919     41        35323.94
1919     42        34441.71
1919     43        33328.64
1919     44        32454.25
1919     45        31388.62
1919     46        30160.43
1919     47        29936.91
1919     48        29005.95
1919     49        27699.74
1919     50        25492.60
1919     51        26155.86
1919     52        28194.04
1919     53        29459.93
1919     54        28901.76
1919     55        29001.71
1920     12        58204.66
1920     13        57333.45
1920     14        56744.01
1920     15        55764.84
1920     16        54943.12
1920     17        54803.06
1920     18        54612.16
1920     19        53551.15
1920     20        52037.52
1920     21        50521.60
1920     22        50143.03
1920     23        48937.58
1920     24        48264.61
1920     25        47615.08
1920     26        46116.83
1920     27        44773.50
1920     28        44416.91
1920     29        44484.35
1920     30        42666.57
1920     31        42444.91
1920     32        42919.29
1920     33        42093.83
1920     34        41262.53
1920     35        39980.34
1920     36        39080.54
1920     37        37210.68
1920     38        37003.64
1920     39        35807.84
1920     40        36694.84
1920     41        35692.84
1920     42        35088.36
1920     43        34266.63
1920     44        33085.23
1920     45        32213.25
1920     46        31152.87
1920     47        29963.92
1920     48        29736.77
1920     49        28735.31
1920     50        27457.92
1920     51        25244.06
1920     52        25895.28
1920     53        27918.32
1920     54        29113.56
1920     55        28536.36
1921     12        58706.68
1921     13        58036.57
1921     14        57153.51
1921     15        56499.67
1921     16        55455.53
1921     17        54554.97
1921     18        54317.04
1921     19        54119.85
1921     20        53097.77
1921     21        51667.95
1921     22        50142.29
1921     23        49757.94
1921     24        48635.98
1921     25        48035.54
1921     26        47425.01
1921     27        45925.78
1921     28        44721.20
1921     29        44307.61
1921     30        44391.29
1921     31        42543.77
1921     32        42357.09
1921     33        42857.48
1921     34        41965.00
1921     35        41153.98
1921     36        39810.81
1921     37        38890.43
1921     38        37047.59
1921     39        36781.15
1921     40        35535.42
1921     41        36521.31
1921     42        35467.47
1921     43        34903.71
1921     44        34020.77
1921     45        32843.60
1921     46        31987.53
1921     47        30965.35
1921     48        29750.40
1921     49        29464.98
1921     50        28490.59
1921     51        27226.81
1921     52        25012.97
1921     53        25647.51
1921     54        27580.59
1921     55        28757.03
1922     12        58303.73
1922     13        58562.38
1922     14        57860.73
1922     15        56965.52
1922     16        56234.87
1922     17        55133.62
1922     18        54185.95
1922     19        53914.36
1922     20        53709.36
1922     21        52722.18
1922     22        51291.71
1922     23        49802.42
1922     24        49420.92
1922     25        48340.03
1922     26        47737.40
1922     27        47163.46
1922     28        45668.78
1922     29        44450.72
1922     30        44070.32
1922     31        44134.56
1922     32        42308.33
1922     33        42144.33
1922     34        42606.52
