"state","year","month","dom","deaths"
"MT",2014,7,3,43
"MT",2014,7,4,52
"MT",2014,7,5,49
"MT",2014,7,6,52
"MT",2014,7,7,57
"MT",2014,7,8,58
"MT",2014,7,9,49
"MT",2014,7,10,43
"MT",2014,7,11,39
"MT",2014,7,12,55
"MT",2014,7,13,58
"MT",2014,7,14,60
"MT",2014,7,15,38
"MT",2014,7,16,37
"MT",2014,7,17,43
"MT",2014,7,18,54
"MT",2014,7,19,45
"MT",2014,7,20,54
"MT",2014,7,21,49
"MT",2014,7,22,43
"MT",2014,7,23,42
"MT",2014,7,24,46
"MT",2014,7,25,49
"MT",2014,7,26,49
"MT",2014,7,27,47
"MT",2014,7,28,41
"MT",2014,7,29,45
"MT",2014,7,30,33
"MT",2014,7,31,48
"MT",2014,8,1,52
"MT",2014,8,2,57
"MT",2014,8,3,45
"MT",2014,8,4,52
"MT",2014,8,5,53
"MT",2014,8,6,40
"MT",2014,8,7,46
"MT",2014,8,8,51
"MT",2014,8,9,55
"MT",2014,8,10,52
"MT",2014,8,11,46
"MT",2014,8,12,43
"MT",2014,8,13,37
"MT",2014,8,14,30
"MT",2014,8,15,36
"MT",2014,8,16,73
"MT",2014,8,17,57
"MT",2014,8,18,44
"MT",2014,8,19,52
"MT",2014,8,20,38
"MT",2014,8,21,49
"MT",2014,8,22,34
"MT",2014,8,23,56
"MT",2014,8,24,50
"MT",2014,8,25,36
"MT",2014,8,26,51
"MT",2014,8,27,40
"MT",2014,8,28,43
"MT",2014,8,29,48
"MT",2014,8,30,66
"MT",2014,8,31,51
"MT",2014,9,1,47
"MT",2014,9,2,38
"MT",2014,9,3,51
"MT",2014,9,4,51
"MT",2014,9,5,53
"MT",2014,9,6,58
"MT",2014,9,7,50
"MT",2014,9,8,46
"MT",2014,9,9,46
"MT",2014,9,10,45
"MT",2014,9,11,47
"MT",2014,9,12,52
"MT",2014,9,13,59
"MT",2014,9,14,49
"MT",2014,9,15,58
"MT",2014,9,16,55
"MT",2014,9,17,53
"MT",2014,9,18,47
"MT",2014,9,19,35
"MT",2014,9,20,46
"MT",2014,9,21,56
"MT",2014,9,22,49
"MT",2014,9,23,42
"MT",2014,9,24,52
"MT",2014,9,25,42
"MT",2014,9,26,32
"MT",2014,9,27,58
"MT",2014,9,28,44
"MT",2014,9,29,60
"MT",2014,9,30,51
"MT",2014,10,1,53
"MT",2014,10,2,44
"MT",2014,10,3,53
"MT",2014,10,4,41
"MT",2014,10,5,47
"MT",2014,10,6,54
"MT",2014,10,7,37
"MT",2014,10,8,37
"MT",2014,10,9,41
"MT",2014,10,10,42
"MT",2014,10,11,51
"MT",2014,10,12,56
"MT",2014,10,13,65
"MT",2014,10,14,54
"MT",2014,10,15,39
"MT",2014,10,16,54
"MT",2014,10,17,49
"MT",2014,10,18,64
"MT",2014,10,19,57
"MT",2014,10,20,46
"MT",2014,10,21,42
"MT",2014,10,22,39
"MT",2014,10,23,33
"MT",2014,10,24,42
"MT",2014,10,25,45
"MT",2014,10,26,52
"MT",2014,10,27,45
"MT",2014,10,28,44
"MT",2014,10,29,45
"MT",2014,10,30,41
"MT",2014,10,31,37
"MT",2014,11,1,33
"MT",2014,11,2,42
"MT",2014,11,3,44
"MT",2014,11,4,36
"MT",2014,11,5,54
"MT",2014,11,6,35
"MT",2014,11,7,43
"MT",2014,11,8,43
"MT",2014,11,9,54
"MT",2014,11,10,39
"MT",2014,11,11,47
"MT",2014,11,12,34
"MT",2014,11,13,36
"MT",2014,11,14,45
"MT",2014,11,15,41
"MT",2014,11,16,48
"MT",2014,11,17,40
"MT",2014,11,18,41
"MT",2014,11,19,41
"MT",2014,11,20,54
"MT",2014,11,21,41
"MT",2014,11,22,42
"MT",2014,11,23,49
"MT",2014,11,24,36
"MT",2014,11,25,48
"MT",2014,11,26,36
"MT",2014,11,27,42
"MT",2014,11,28,40
"MT",2014,11,29,48
"MT",2014,11,30,40
"MT",2014,12,1,43
"MT",2014,12,2,41
"MT",2014,12,3,34
"MT",2014,12,4,50
"MT",2014,12,5,52
"MT",2014,12,6,38
"MT",2014,12,7,52
"MT",2014,12,8,45
"MT",2014,12,9,50
"MT",2014,12,10,50
"MT",2014,12,11,35
"MT",2014,12,12,51
"MT",2014,12,13,50
"MT",2014,12,14,56
"MT",2014,12,15,46
"MT",2014,12,16,48
"MT",2014,12,17,37
"MT",2014,12,18,37
"MT",2014,12,19,55
"MT",2014,12,20,66
"MT",2014,12,21,58
"MT",2014,12,22,48
"MT",2014,12,23,45
"MT",2014,12,24,37
"MT",2014,12,25,51
"MT",2014,12,26,52
"MT",2014,12,27,48
"MT",2014,12,28,54
"MT",2014,12,29,37
"MT",2014,12,30,46
"MT",2014,12,31,43
"PA",2014,1,1,140
"PA",2014,1,2,125
"PA",2014,1,3,108
"PA",2014,1,4,86
"PA",2014,1,5,106
"PA",2014,1,6,91
"PA",2014,1,7,78
"PA",2014,1,8,97
"PA",2014,1,9,72
"PA",2014,1,10,107
"PA",2014,1,11,101
"PA",2014,1,12,111
"PA",2014,1,13,100
"PA",2014,1,14,96
"PA",2014,1,15,84
"PA",2014,1,16,92
"PA",2014,1,17,120
"PA",2014,1,18,105
"PA",2014,1,19,133
"PA",2014,1,20,103
"PA",2014,1,21,119
"PA",2014,1,22,95
"PA",2014,1,23,86
"PA",2014,1,24,94
"PA",2014,1,25,96
"PA",2014,1,26,93
"PA",2014,1,27,97
"PA",2014,1,28,102
"PA",2014,1,29,77
"PA",2014,1,30,80
"PA",2014,1,31,89
"PA",2014,2,1,87
"PA",2014,2,2,108
"PA",2014,2,3,91
"PA",2014,2,4,84
"PA",2014,2,5,109
"PA",2014,2,6,100
"PA",2014,2,7,85
"PA",2014,2,8,101
"PA",2014,2,9,110
"PA",2014,2,10,97
"PA",2014,2,11,84
"PA",2014,2,12,91
"PA",2014,2,13,83
"PA",2014,2,14,92
"PA",2014,2,15,106
"PA",2014,2,16,120
"PA",2014,2,17,86
"PA",2014,2,18,61
"PA",2014,2,19,84
"PA",2014,2,20,89
"PA",2014,2,21,91
"PA",2014,2,22,116
"PA",2014,2,23,106
"PA",2014,2,24,98
"PA",2014,2,25,98
"PA",2014,2,26,82
"PA",2014,2,27,106
"PA",2014,2,28,98
"PA",2014,3,1,91
"PA",2014,3,2,93
"PA",2014,3,3,86
"PA",2014,3,4,93
"PA",2014,3,5,89
"PA",2014,3,6,86
"PA",2014,3,7,97
"PA",2014,3,8,121
"PA",2014,3,9,97
"PA",2014,3,10,102
"PA",2014,3,11,104
"PA",2014,3,12,69
"PA",2014,3,13,103
"PA",2014,3,14,100
"PA",2014,3,15,94
"PA",2014,3,16,106
"PA",2014,3,17,108
"PA",2014,3,18,120
"PA",2014,3,19,84
"PA",2014,3,20,111
"PA",2014,3,21,100
"PA",2014,3,22,110
"PA",2014,3,23,117
"PA",2014,3,24,93
"PA",2014,3,25,107
"PA",2014,3,26,100
"PA",2014,3,27,86
"PA",2014,3,28,98
"PA",2014,3,29,101
"PA",2014,3,30,107
"PA",2014,3,31,82
"PA",2014,4,1,109
"PA",2014,4,2,84
"PA",2014,4,3,82
"PA",2014,4,4,90
"PA",2014,4,5,100
"PA",2014,4,6,115
"PA",2014,4,7,112
"PA",2014,4,8,120
"PA",2014,4,9,91
"PA",2014,4,10,93
"PA",2014,4,11,115
"PA",2014,4,12,121
"PA",2014,4,13,89
"PA",2014,4,14,83
"PA",2014,4,15,116
"PA",2014,4,16,100
"PA",2014,4,17,97
"PA",2014,4,18,91
"PA",2014,4,19,97
"PA",2014,4,20,110
"PA",2014,4,21,111
"PA",2014,4,22,104
"PA",2014,4,23,83
"PA",2014,4,24,96
"PA",2014,4,25,101
"PA",2014,4,26,92
"PA",2014,4,27,123
"PA",2014,4,28,110
"PA",2014,4,29,96
"PA",2014,4,30,109
"PA",2014,5,1,98
"PA",2014,5,2,102
"PA",2014,5,3,105
"PA",2014,5,4,116
"PA",2014,5,5,136
"PA",2014,5,6,92
"PA",2014,5,7,113
"PA",2014,5,8,94
"PA",2014,5,9,111
"PA",2014,5,10,97
"PA",2014,5,11,110
"PA",2014,5,12,97
"PA",2014,5,13,87
"PA",2014,5,14,95
"PA",2014,5,15,91
"PA",2014,5,16,97
"PA",2014,5,17,79
"PA",2014,5,18,106
"PA",2014,5,19,108
"PA",2014,5,20,102
"PA",2014,5,21,92
"PA",2014,5,22,98
"PA",2014,5,23,110
"PA",2014,5,24,100
"PA",2014,5,25,107
"PA",2014,5,26,98
"PA",2014,5,27,92
"PA",2014,5,28,102
"PA",2014,5,29,94
"PA",2014,5,30,97
"PA",2014,5,31,105
"PA",2014,6,1,119
"PA",2014,6,2,99
"PA",2014,6,3,105
"PA",2014,6,4,99
"PA",2014,6,5,88
"PA",2014,6,6,103
"PA",2014,6,7,107
"PA",2014,6,8,110
"PA",2014,6,9,114
"PA",2014,6,10,77
"PA",2014,6,11,97
"PA",2014,6,12,73
"PA",2014,6,13,103
"PA",2014,6,14,96
"PA",2014,6,15,122
"PA",2014,6,16,100
"PA",2014,6,17,94
"PA",2014,6,18,93
"PA",2014,6,19,86
"PA",2014,6,20,76
"PA",2014,6,21,78
"PA",2014,6,22,94
"PA",2014,6,23,99
"PA",2014,6,24,94
"PA",2014,6,25,87
"PA",2014,6,26,93
"PA",2014,6,27,77
"PA",2014,6,28,115
"PA",2014,6,29,102
"PA",2014,6,30,98
"PA",2014,7,1,112
"PA",2014,7,2,91
"PA",2014,7,3,112
"PA",2014,7,4,109
"PA",2014,7,5,87
"PA",2014,7,6,104
"PA",2014,7,7,112
"PA",2014,7,8,101
"PA",2014,7,9,100
"PA",2014,7,10,103
"PA",2014,7,11,86
"PA",2014,7,12,93
"PA",2014,7,13,105
"PA",2014,7,14,89
"PA",2014,7,15,84
"PA",2014,7,16,89
"PA",2014,7,17,102
"PA",2014,7,18,94
"PA",2014,7,19,103
"PA",2014,7,20,125
"PA",2014,7,21,98
"PA",2014,7,22,83
"PA",2014,7,23,108
"PA",2014,7,24,82
"PA",2014,7,25,80
"PA",2014,7,26,89
"PA",2014,7,27,104
"PA",2014,7,28,101
"PA",2014,7,29,83
"PA",2014,7,30,74
"PA",2014,7,31,98
"PA",2014,8,1,123
"PA",2014,8,2,86
"PA",2014,8,3,125
"PA",2014,8,4,96
"PA",2014,8,5,88
"PA",2014,8,6,88
"PA",2014,8,7,84
"PA",2014,8,8,79
"PA",2014,8,9,97
"PA",2014,8,10,115
"PA",2014,8,11,84
"PA",2014,8,12,105
"PA",2014,8,13,110
"PA",2014,8,14,97
"PA",2014,8,15,89
"PA",2014,8,16,117
"PA",2014,8,17,112
"PA",2014,8,18,108
"PA",2014,8,19,107
"PA",2014,8,20,92
"PA",2014,8,21,89
"PA",2014,8,22,93
"PA",2014,8,23,106
"PA",2014,8,24,96
"PA",2014,8,25,111
"PA",2014,8,26,84
"PA",2014,8,27,88
"PA",2014,8,28,88
"PA",2014,8,29,75
"PA",2014,8,30,102
"PA",2014,8,31,127
"PA",2014,9,1,96
"PA",2014,9,2,90
"PA",2014,9,3,100
"PA",2014,9,4,96
"PA",2014,9,5,92
"PA",2014,9,6,98
"PA",2014,9,7,111
"PA",2014,9,8,107
"PA",2014,9,9,89
"PA",2014,9,10,93
"PA",2014,9,11,86
"PA",2014,9,12,80
"PA",2014,9,13,88
"PA",2014,9,14,93
"PA",2014,9,15,102
"PA",2014,9,16,97
"PA",2014,9,17,85
"PA",2014,9,18,82
"PA",2014,9,19,89
"PA",2014,9,20,110
"PA",2014,9,21,93
"PA",2014,9,22,89
"PA",2014,9,23,105
"PA",2014,9,24,103
"PA",2014,9,25,85
"PA",2014,9,26,104
"PA",2014,9,27,93
"PA",2014,9,28,99
"PA",2014,9,29,91
"PA",2014,9,30,91
"PA",2014,10,1,86
"PA",2014,10,2,105
"PA",2014,10,3,98
"PA",2014,10,4,70
"PA",2014,10,5,102
"PA",2014,10,6,84
"PA",2014,10,7,95
"PA",2014,10,8,80
"PA",2014,10,9,86
"PA",2014,10,10,100
"PA",2014,10,11,110
"PA",2014,10,12,111
"PA",2014,10,13,97
"PA",2014,10,14,93
"PA",2014,10,15,113
"PA",2014,10,16,80
"PA",2014,10,17,94
"PA",2014,10,18,85
"PA",2014,10,19,131
"PA",2014,10,20,95
"PA",2014,10,21,87
"PA",2014,10,22,74
"PA",2014,10,23,90
"PA",2014,10,24,84
"PA",2014,10,25,99
"PA",2014,10,26,92
"PA",2014,10,27,108
"PA",2014,10,28,108
"PA",2014,10,29,96
"PA",2014,10,30,102
"PA",2014,10,31,97
"PA",2014,11,1,121
"PA",2014,11,2,117
"PA",2014,11,3,87
"PA",2014,11,4,103
"PA",2014,11,5,84
"PA",2014,11,6,91
"PA",2014,11,7,104
"PA",2014,11,8,102
"PA",2014,11,9,112
"PA",2014,11,10,85
"PA",2014,11,11,91
"PA",2014,11,12,92
"PA",2014,11,13,88
"PA",2014,11,14,99
"PA",2014,11,15,91
"PA",2014,11,16,117
"PA",2014,11,17,85
"PA",2014,11,18,70
"PA",2014,11,19,83
"PA",2014,11,20,85
"PA",2014,11,21,92
"PA",2014,11,22,85
"PA",2014,11,23,107
"PA",2014,11,24,85
"PA",2014,11,25,103
"PA",2014,11,26,85
"PA",2014,11,27,89
"PA",2014,11,28,100
"PA",2014,11,29,85
"PA",2014,11,30,114
"PA",2014,12,1,110
"PA",2014,12,2,80
"PA",2014,12,3,107
"PA",2014,12,4,95
"PA",2014,12,5,88
"PA",2014,12,6,100
"PA",2014,12,7,102
"PA",2014,12,8,84
"PA",2014,12,9,81
"PA",2014,12,10,92
"PA",2014,12,11,85
"PA",2014,12,12,88
"PA",2014,12,13,73
"PA",2014,12,14,101
"PA",2014,12,15,112
"PA",2014,12,16,96
"PA",2014,12,17,85
"PA",2014,12,18,96
"PA",2014,12,19,105
"PA",2014,12,20,99
"PA",2014,12,21,105
"PA",2014,12,22,95
"PA",2014,12,23,83
"PA",2014,12,24,105
"PA",2014,12,25,123
"PA",2014,12,26,100
"PA",2014,12,27,93
"PA",2014,12,28,111
"PA",2014,12,29,102
"PA",2014,12,30,75
"PA",2014,12,31,93
"PB",2014,1,1,83
"PB",2014,1,2,51
"PB",2014,1,3,64
"PB",2014,1,4,67
"PB",2014,1,5,75
"PB",2014,1,6,51
"PB",2014,1,7,62
"PB",2014,1,8,62
"PB",2014,1,9,69
"PB",2014,1,10,64
"PB",2014,1,11,53
"PB",2014,1,12,76
"PB",2014,1,13,75
"PB",2014,1,14,65
"PB",2014,1,15,79
"PB",2014,1,16,63
"PB",2014,1,17,66
"PB",2014,1,18,70
"PB",2014,1,19,85
"PB",2014,1,20,78
"PB",2014,1,21,69
"PB",2014,1,22,62
"PB",2014,1,23,53
"PB",2014,1,24,54
"PB",2014,1,25,63
"PB",2014,1,26,85
"PB",2014,1,27,58
"PB",2014,1,28,57
"PB",2014,1,29,65
"PB",2014,1,30,70
"PB",2014,1,31,65
"PB",2014,2,1,61
"PB",2014,2,2,76
"PB",2014,2,3,74
"PB",2014,2,4,61
"PB",2014,2,5,41
"PB",2014,2,6,61
"PB",2014,2,7,62
"PB",2014,2,8,56
"PB",2014,2,9,71
"PB",2014,2,10,80
"PB",2014,2,11,67
"PB",2014,2,12,73
"PB",2014,2,13,65
"PB",2014,2,14,64
"PB",2014,2,15,51
"PB",2014,2,16,62
"PB",2014,2,17,63
"PB",2014,2,18,63
"PB",2014,2,19,70
"PB",2014,2,20,51
"PB",2014,2,21,64
"PB",2014,2,22,68
"PB",2014,2,23,76
"PB",2014,2,24,68
"PB",2014,2,25,71
"PB",2014,2,26,67
"PB",2014,2,27,74
"PB",2014,2,28,57
"PB",2014,3,1,65
"PB",2014,3,2,75
"PB",2014,3,3,52
"PB",2014,3,4,70
"PB",2014,3,5,74
"PB",2014,3,6,75
"PB",2014,3,7,70
"PB",2014,3,8,71
"PB",2014,3,9,71
"PB",2014,3,10,77
"PB",2014,3,11,70
"PB",2014,3,12,61
"PB",2014,3,13,48
"PB",2014,3,14,60
"PB",2014,3,15,83
"PB",2014,3,16,62
"PB",2014,3,17,74
"PB",2014,3,18,64
"PB",2014,3,19,67
"PB",2014,3,20,45
"PB",2014,3,21,67
"PB",2014,3,22,78
"PB",2014,3,23,77
"PB",2014,3,24,66
"PB",2014,3,25,62
"PB",2014,3,26,59
"PB",2014,3,27,66
"PB",2014,3,28,58
"PB",2014,3,29,61
"PB",2014,3,30,77
"PB",2014,3,31,72
"PB",2014,4,1,69
"PB",2014,4,2,66
"PB",2014,4,3,65
"PB",2014,4,4,76
"PB",2014,4,5,70
"PB",2014,4,6,74
"PB",2014,4,7,57
"PB",2014,4,8,70
"PB",2014,4,9,51
"PB",2014,4,10,67
"PB",2014,4,11,64
"PB",2014,4,12,71
"PB",2014,4,13,88
"PB",2014,4,14,84
"PB",2014,4,15,55
"PB",2014,4,16,71
"PB",2014,4,17,74
"PB",2014,4,18,81
"PB",2014,4,19,78
"PB",2014,4,20,68
"PB",2014,4,21,65
"PB",2014,4,22,72
"PB",2014,4,23,78
"PB",2014,4,24,72
"PB",2014,4,25,56
"PB",2014,4,26,75
"PB",2014,4,27,73
"PB",2014,4,28,51
"PB",2014,4,29,64
"PB",2014,4,30,74
"PB",2014,5,1,77
"PB",2014,5,2,61
"PB",2014,5,3,73
"PB",2014,5,4,79
"PB",2014,5,5,84
"PB",2014,5,6,58
"PB",2014,5,7,54
"PB",2014,5,8,78
"PB",2014,5,9,71
"PB",2014,5,10,75
"PB",2014,5,11,49
"PB",2014,5,12,69
"PB",2014,5,13,55
"PB",2014,5,14,55
"PB",2014,5,15,69
"PB",2014,5,16,63
"PB",2014,5,17,64
"PB",2014,5,18,73
"PB",2014,5,19,64
"PB",2014,5,20,66
"PB",2014,5,21,74
"PB",2014,5,22,66
"PB",2014,5,23,69
"PB",2014,5,24,64
"PB",2014,5,25,96
"PB",2014,5,26,73
"PB",2014,5,27,63
"PB",2014,5,28,77
"PB",2014,5,29,69
"PB",2014,5,30,59
"PB",2014,5,31,67
"PB",2014,6,1,69
"PB",2014,6,2,86
"PB",2014,6,3,62
"PB",2014,6,4,69
"PB",2014,6,5,61
"PB",2014,6,6,65
"PB",2014,6,7,64
"PB",2014,6,8,61
"PB",2014,6,9,85
"PB",2014,6,10,66
"PB",2014,6,11,55
"PB",2014,6,12,69
"PB",2014,6,13,62
"PB",2014,6,14,55
"PB",2014,6,15,96
"PB",2014,6,16,68
"PB",2014,6,17,71
"PB",2014,6,18,77
"PB",2014,6,19,77
"PB",2014,6,20,55
"PB",2014,6,21,67
"PB",2014,6,22,75
"PB",2014,6,23,80
"PB",2014,6,24,67
"PB",2014,6,25,71
"PB",2014,6,26,88
"PB",2014,6,27,67
"PB",2014,6,28,83
"PB",2014,6,29,70
"PB",2014,6,30,72
"PB",2014,7,1,60
"PB",2014,7,2,77
"PB",2014,7,3,65
"PB",2014,7,4,66
"PB",2014,7,5,87
"PB",2014,7,6,90
"PB",2014,7,7,63
"PB",2014,7,8,80
"PB",2014,7,9,67
"PB",2014,7,10,65
"PB",2014,7,11,73
"PB",2014,7,12,80
"PB",2014,7,13,85
"PB",2014,7,14,62
"PB",2014,7,15,67
"PB",2014,7,16,81
"PB",2014,7,17,58
"PB",2014,7,18,67
"PB",2014,7,19,69
"PB",2014,7,20,78
"PB",2014,7,21,78
"PB",2014,7,22,83
"PB",2014,7,23,70
"PB",2014,7,24,57
"PB",2014,7,25,87
"PB",2014,7,26,64
"PB",2014,7,27,86
"PB",2014,7,28,76
"PB",2014,7,29,63
"PB",2014,7,30,53
"PB",2014,7,31,56
"PB",2014,8,1,76
"PB",2014,8,2,71
"PB",2014,8,3,59
"PB",2014,8,4,79
"PB",2014,8,5,75
"PB",2014,8,6,71
"PB",2014,8,7,60
"PB",2014,8,8,81
"PB",2014,8,9,69
"PB",2014,8,10,86
"PB",2014,8,11,55
"PB",2014,8,12,60
"PB",2014,8,13,78
"PB",2014,8,14,56
"PB",2014,8,15,70
"PB",2014,8,16,74
"PB",2014,8,17,72
"PB",2014,8,18,69
"PB",2014,8,19,56
"PB",2014,8,20,57
"PB",2014,8,21,65
"PB",2014,8,22,74
"PB",2014,8,23,68
"PB",2014,8,24,88
"PB",2014,8,25,79
"PB",2014,8,26,85
"PB",2014,8,27,60
"PB",2014,8,28,90
"PB",2014,8,29,73
"PB",2014,8,30,78
"PB",2014,8,31,70
"PB",2014,9,1,70
"PB",2014,9,2,74
"PB",2014,9,3,79
"PB",2014,9,4,58
"PB",2014,9,5,65
"PB",2014,9,6,70
"PB",2014,9,7,73
"PB",2014,9,8,73
"PB",2014,9,9,55
"PB",2014,9,10,66
"PB",2014,9,11,63
"PB",2014,9,12,70
"PB",2014,9,13,77
"PB",2014,9,14,70
"PB",2014,9,15,67
"PB",2014,9,16,83
"PB",2014,9,17,70
"PB",2014,9,18,73
"PB",2014,9,19,81
"PB",2014,9,20,80
"PB",2014,9,21,62
"PB",2014,9,22,73
"PB",2014,9,23,65
"PB",2014,9,24,78
"PB",2014,9,25,72
"PB",2014,9,26,68
"PB",2014,9,27,70
"PB",2014,9,28,84
"PB",2014,9,29,72
"PB",2014,9,30,78
"PB",2014,10,1,82
"PB",2014,10,2,67
"PB",2014,10,3,86
"PB",2014,10,4,77
"PB",2014,10,5,75
"PB",2014,10,6,66
"PB",2014,10,7,64
"PB",2014,10,8,60
"PB",2014,10,9,67
"PB",2014,10,10,70
"PB",2014,10,11,59
"PB",2014,10,12,71
"PB",2014,10,13,56
"PB",2014,10,14,67
"PB",2014,10,15,70
"PB",2014,10,16,73
"PB",2014,10,17,65
"PB",2014,10,18,68
"PB",2014,10,19,72
"PB",2014,10,20,51
"PB",2014,10,21,87
"PB",2014,10,22,65
"PB",2014,10,23,64
"PB",2014,10,24,62
"PB",2014,10,25,72
"PB",2014,10,26,79
"PB",2014,10,27,78
"PB",2014,10,28,51
"PB",2014,10,29,52
"PB",2014,10,30,57
"PB",2014,10,31,70
"PB",2014,11,1,78
"PB",2014,11,2,50
"PB",2014,11,3,64
"PB",2014,11,4,70
"PB",2014,11,5,63
"PB",2014,11,6,63
"PB",2014,11,7,65
"PB",2014,11,8,70
"PB",2014,11,9,77
"PB",2014,11,10,72
"PB",2014,11,11,79
"PB",2014,11,12,64
"PB",2014,11,13,64
"PB",2014,11,14,71
"PB",2014,11,15,80
"PB",2014,11,16,71
"PB",2014,11,17,64
"PB",2014,11,18,72
"PB",2014,11,19,77
"PB",2014,11,20,75
"PB",2014,11,21,79
"PB",2014,11,22,65
"PB",2014,11,23,65
"PB",2014,11,24,91
"PB",2014,11,25,67
"PB",2014,11,26,68
"PB",2014,11,27,74
"PB",2014,11,28,60
"PB",2014,11,29,63
"PB",2014,11,30,72
"PB",2014,12,1,74
"PB",2014,12,2,80
"PB",2014,12,3,76
"PB",2014,12,4,56
"PB",2014,12,5,74
"PB",2014,12,6,62
"PB",2014,12,7,71
"PB",2014,12,8,62
"PB",2014,12,9,64
"PB",2014,12,10,67
"PB",2014,12,11,72
"PB",2014,12,12,58
"PB",2014,12,13,62
"PB",2014,12,14,78
"PB",2014,12,15,65
"PB",2014,12,16,76
"PB",2014,12,17,72
"PB",2014,12,18,71
"PB",2014,12,19,58
"PB",2014,12,20,84
"PB",2014,12,21,73
"PB",2014,12,22,64
"PB",2014,12,23,64
"PB",2014,12,24,81
"PB",2014,12,25,86
"PB",2014,12,26,70
"PB",2014,12,27,74
"PB",2014,12,28,83
"PB",2014,12,29,68
"PB",2014,12,30,83
"PB",2014,12,31,87
"PE",2014,1,1,203
"PE",2014,1,2,176
"PE",2014,1,3,159
"PE",2014,1,4,146
"PE",2014,1,5,157
"PE",2014,1,6,144
"PE",2014,1,7,148
"PE",2014,1,8,146
"PE",2014,1,9,157
"PE",2014,1,10,137
"PE",2014,1,11,171
"PE",2014,1,12,136
"PE",2014,1,13,160
"PE",2014,1,14,145
"PE",2014,1,15,160
"PE",2014,1,16,157
"PE",2014,1,17,142
"PE",2014,1,18,168
"PE",2014,1,19,177
"PE",2014,1,20,174
"PE",2014,1,21,152
"PE",2014,1,22,152
"PE",2014,1,23,154
"PE",2014,1,24,149
"PE",2014,1,25,158
"PE",2014,1,26,144
"PE",2014,1,27,149
"PE",2014,1,28,133
"PE",2014,1,29,138
"PE",2014,1,30,129
"PE",2014,1,31,158
"PE",2014,2,1,158
"PE",2014,2,2,174
"PE",2014,2,3,183
"PE",2014,2,4,173
"PE",2014,2,5,147
"PE",2014,2,6,152
"PE",2014,2,7,139
"PE",2014,2,8,153
"PE",2014,2,9,141
"PE",2014,2,10,149
"PE",2014,2,11,156
"PE",2014,2,12,138
"PE",2014,2,13,149
"PE",2014,2,14,148
"PE",2014,2,15,149
"PE",2014,2,16,188
"PE",2014,2,17,176
"PE",2014,2,18,129
"PE",2014,2,19,141
"PE",2014,2,20,143
"PE",2014,2,21,162
"PE",2014,2,22,145
"PE",2014,2,23,169
"PE",2014,2,24,135
"PE",2014,2,25,144
"PE",2014,2,26,151
"PE",2014,2,27,159
"PE",2014,2,28,174
"PE",2014,3,1,165
"PE",2014,3,2,166
"PE",2014,3,3,152
"PE",2014,3,4,167
"PE",2014,3,5,129
"PE",2014,3,6,137
"PE",2014,3,7,157
"PE",2014,3,8,121
"PE",2014,3,9,183
"PE",2014,3,10,137
"PE",2014,3,11,147
"PE",2014,3,12,141
"PE",2014,3,13,127
"PE",2014,3,14,134
"PE",2014,3,15,155
"PE",2014,3,16,139
"PE",2014,3,17,142
"PE",2014,3,18,135
"PE",2014,3,19,150
"PE",2014,3,20,131
"PE",2014,3,21,163
"PE",2014,3,22,159
"PE",2014,3,23,169
"PE",2014,3,24,168
"PE",2014,3,25,129
"PE",2014,3,26,164
"PE",2014,3,27,140
"PE",2014,3,28,141
"PE",2014,3,29,153
"PE",2014,3,30,133
"PE",2014,3,31,135
"PE",2014,4,1,164
"PE",2014,4,2,157
"PE",2014,4,3,160
"PE",2014,4,4,139
"PE",2014,4,5,166
"PE",2014,4,6,165
"PE",2014,4,7,163
"PE",2014,4,8,151
"PE",2014,4,9,157
"PE",2014,4,10,140
"PE",2014,4,11,151
"PE",2014,4,12,165
"PE",2014,4,13,186
"PE",2014,4,14,155
"PE",2014,4,15,162
"PE",2014,4,16,120
"PE",2014,4,17,148
"PE",2014,4,18,168
"PE",2014,4,19,181
"PE",2014,4,20,170
"PE",2014,4,21,142
"PE",2014,4,22,167
"PE",2014,4,23,152
"PE",2014,4,24,155
"PE",2014,4,25,149
"PE",2014,4,26,151
"PE",2014,4,27,183
"PE",2014,4,28,148
"PE",2014,4,29,134
"PE",2014,4,30,148
"PE",2014,5,1,142
"PE",2014,5,2,153
"PE",2014,5,3,169
"PE",2014,5,4,126
"PE",2014,5,5,153
"PE",2014,5,6,168
"PE",2014,5,7,141
"PE",2014,5,8,138
"PE",2014,5,9,139
"PE",2014,5,10,166
"PE",2014,5,11,158
"PE",2014,5,12,133
"PE",2014,5,13,155
"PE",2014,5,14,153
"PE",2014,5,15,169
"PE",2014,5,16,150
"PE",2014,5,17,157
"PE",2014,5,18,179
"PE",2014,5,19,144
"PE",2014,5,20,127
"PE",2014,5,21,153
"PE",2014,5,22,177
"PE",2014,5,23,152
"PE",2014,5,24,160
"PE",2014,5,25,169
"PE",2014,5,26,166
"PE",2014,5,27,148
"PE",2014,5,28,158
"PE",2014,5,29,183
"PE",2014,5,30,156
"PE",2014,5,31,163
"PE",2014,6,1,158
"PE",2014,6,2,153
"PE",2014,6,3,157
"PE",2014,6,4,170
"PE",2014,6,5,151
"PE",2014,6,6,173
"PE",2014,6,7,184
"PE",2014,6,8,157
"PE",2014,6,9,184
"PE",2014,6,10,154
"PE",2014,6,11,148
"PE",2014,6,12,163
