"","year","month","dom","doy","dow","hour","Southern","circumstance","deaths","H"
"15303",2011,1,2,2,"0",4,FALSE,NA,1,76
"15304",2011,1,2,2,"0",6,FALSE,NA,1,78
"15305",2011,1,2,2,"0",7,FALSE,NA,1,79
"15306",2011,1,2,2,"0",15,FALSE,NA,2,87
"15307",2011,1,2,2,"0",16,FALSE,NA,2,88
"15308",2011,1,2,2,"0",19,FALSE,NA,1,91
"15309",2011,1,2,2,"0",21,FALSE,NA,1,93
"15310",2011,1,2,2,"0",23,FALSE,NA,1,95
"15311",2011,12,30,364,"5",1,FALSE,NA,1,1
"15312",2011,12,30,364,"5",10,FALSE,NA,1,10
"15313",2011,12,30,364,"5",11,FALSE,NA,1,11
"15314",2011,12,30,364,"5",15,FALSE,NA,1,15
"15315",2011,12,30,364,"5",18,FALSE,NA,2,18
"15316",2011,12,31,365,"6",2,FALSE,NA,1,26
"15317",2011,12,31,365,"6",7,FALSE,NA,1,31
"15318",2011,12,31,365,"6",16,FALSE,NA,1,40
"15319",2011,12,31,365,"6",18,FALSE,NA,1,42
"15320",2011,12,31,365,"6",20,FALSE,"Homicide",1,44
"15321",2011,12,31,365,"6",20,FALSE,NA,1,44
"15322",2011,12,31,365,"6",21,FALSE,"Unknown",1,45
"15323",2011,1,1,1,"6",0,FALSE,NA,2,48
"15324",2011,1,1,1,"6",1,FALSE,"Homicide",1,49
"15325",2011,1,1,1,"6",1,FALSE,NA,4,49
"15326",2011,1,1,1,"6",2,FALSE,NA,2,50
"15327",2011,1,1,1,"6",3,FALSE,"Homicide",3,51
"15328",2011,1,1,1,"6",3,FALSE,NA,1,51
"15329",2011,1,1,1,"6",4,FALSE,"Accident",1,52
"15330",2011,1,1,1,"6",4,FALSE,NA,2,52
"15331",2011,1,1,1,"6",5,FALSE,NA,1,53
"15332",2011,1,1,1,"6",6,FALSE,"Homicide",2,54
"15333",2011,1,1,1,"6",6,FALSE,NA,2,54
"15334",2011,1,1,1,"6",7,FALSE,"Accident",2,55
"15335",2011,1,1,1,"6",7,FALSE,"Homicide",1,55
"15336",2011,1,1,1,"6",8,FALSE,"Accident",1,56
"15337",2011,1,1,1,"6",8,FALSE,NA,2,56
"15338",2011,1,1,1,"6",9,FALSE,NA,2,57
"15339",2011,1,1,1,"6",10,FALSE,NA,2,58
"15340",2011,1,1,1,"6",12,FALSE,"Accident",1,60
"15341",2011,1,1,1,"6",12,FALSE,NA,2,60
"15342",2011,1,1,1,"6",13,FALSE,"Accident",1,61
"15343",2011,1,1,1,"6",13,FALSE,NA,1,61
"15344",2011,1,1,1,"6",14,FALSE,"Accident",2,62
"15345",2011,1,1,1,"6",14,FALSE,NA,1,62
"15346",2011,1,1,1,"6",15,FALSE,"Homicide",1,63
"15347",2011,1,1,1,"6",16,FALSE,NA,2,64
"15348",2011,1,1,1,"6",17,FALSE,NA,7,65
"15349",2011,1,1,1,"6",18,FALSE,NA,1,66
"15350",2011,1,1,1,"6",20,FALSE,"Accident",1,68
"15351",2011,1,1,1,"6",20,FALSE,"Suicide",1,68
"15352",2011,1,1,1,"6",20,FALSE,NA,1,68
"15353",2011,1,1,1,"6",21,FALSE,NA,1,69
"15354",2011,1,1,1,"6",22,FALSE,NA,1,70
"15355",2011,1,1,1,"6",23,FALSE,NA,2,71
"15356",2011,1,2,2,"0",0,FALSE,"Homicide",1,72
"15357",2011,1,2,2,"0",0,FALSE,NA,1,72
"15358",2011,1,2,2,"0",1,FALSE,NA,3,73
"15359",2011,1,2,2,"0",3,FALSE,NA,1,75
"15360",2011,1,2,2,"0",4,FALSE,"Accident",2,76
"15361",2011,1,2,2,"0",5,FALSE,"Accident",1,77
"15362",2011,1,2,2,"0",5,FALSE,NA,2,77
"15363",2011,1,2,2,"0",6,FALSE,NA,2,78
"15364",2011,1,2,2,"0",7,FALSE,NA,3,79
"15365",2011,1,2,2,"0",8,FALSE,NA,3,80
"15366",2011,1,2,2,"0",9,FALSE,NA,1,81
"15367",2011,1,2,2,"0",10,FALSE,"Accident",1,82
"15368",2011,1,2,2,"0",12,FALSE,NA,1,84
"15369",2011,1,2,2,"0",13,FALSE,NA,4,85
"15370",2011,1,2,2,"0",14,FALSE,NA,3,86
"15371",2011,1,2,2,"0",15,FALSE,"Accident",2,87
"15372",2011,1,2,2,"0",15,FALSE,NA,1,87
"15373",2011,1,2,2,"0",16,FALSE,"Homicide",2,88
"15374",2011,1,2,2,"0",17,FALSE,NA,4,89
"15375",2011,1,2,2,"0",18,FALSE,NA,4,90
"15376",2011,1,2,2,"0",19,FALSE,"Homicide",1,91
"15377",2011,1,2,2,"0",19,FALSE,NA,1,91
"15378",2011,1,2,2,"0",20,FALSE,"Homicide",2,92
"15379",2011,1,2,2,"0",20,FALSE,NA,3,92
"15380",2011,1,2,2,"0",21,FALSE,"Homicide",2,93
"15381",2011,1,2,2,"0",21,FALSE,NA,1,93
"15382",2011,1,2,2,"0",23,FALSE,NA,1,95
"15383",2011,12,30,364,"5",0,FALSE,NA,1,0
"15384",2011,12,30,364,"5",1,FALSE,NA,1,1
"15385",2011,12,30,364,"5",2,FALSE,NA,2,2
"15386",2011,12,30,364,"5",3,FALSE,NA,1,3
"15387",2011,12,30,364,"5",4,FALSE,NA,2,4
"15388",2011,12,30,364,"5",5,FALSE,NA,1,5
"15389",2011,12,30,364,"5",6,FALSE,NA,3,6
"15390",2011,12,30,364,"5",7,FALSE,NA,1,7
"15391",2011,12,30,364,"5",8,FALSE,"Homicide",1,8
"15392",2011,12,30,364,"5",8,FALSE,NA,4,8
"15393",2011,12,30,364,"5",9,FALSE,"Homicide",1,9
"15394",2011,12,30,364,"5",9,FALSE,NA,2,9
"15395",2011,12,30,364,"5",10,FALSE,"Accident",3,10
"15396",2011,12,30,364,"5",10,FALSE,"Homicide",2,10
"15397",2011,12,30,364,"5",11,FALSE,NA,3,11
"15398",2011,12,30,364,"5",12,FALSE,"Accident",1,12
"15399",2011,12,30,364,"5",13,FALSE,NA,2,13
"15400",2011,12,30,364,"5",14,FALSE,"Homicide",1,14
"15401",2011,12,30,364,"5",14,FALSE,NA,1,14
"15402",2011,12,30,364,"5",15,FALSE,"Homicide",1,15
"15403",2011,12,30,364,"5",15,FALSE,NA,2,15
"15404",2011,12,30,364,"5",16,FALSE,NA,2,16
"15405",2011,12,30,364,"5",17,FALSE,NA,1,17
"15406",2011,12,30,364,"5",18,FALSE,NA,2,18
"15407",2011,12,30,364,"5",19,FALSE,"Accident",1,19
"15408",2011,12,30,364,"5",20,FALSE,"Accident",1,20
"15409",2011,12,30,364,"5",20,FALSE,"Homicide",1,20
"15410",2011,12,30,364,"5",22,FALSE,"Homicide",1,22
"15411",2011,12,30,364,"5",22,FALSE,NA,1,22
"15412",2011,12,30,364,"5",23,FALSE,NA,3,23
"15413",2011,12,31,365,"6",0,FALSE,"Accident",1,24
"15414",2011,12,31,365,"6",0,FALSE,NA,1,24
"15415",2011,12,31,365,"6",1,FALSE,"Homicide",1,25
"15416",2011,12,31,365,"6",3,FALSE,NA,1,27
"15417",2011,12,31,365,"6",4,FALSE,NA,2,28
"15418",2011,12,31,365,"6",5,FALSE,NA,2,29
"15419",2011,12,31,365,"6",6,FALSE,NA,3,30
"15420",2011,12,31,365,"6",7,FALSE,"Homicide",1,31
"15421",2011,12,31,365,"6",7,FALSE,NA,1,31
"15422",2011,12,31,365,"6",10,FALSE,NA,1,34
"15423",2011,12,31,365,"6",11,FALSE,NA,1,35
"15424",2011,12,31,365,"6",12,FALSE,NA,3,36
"15425",2011,12,31,365,"6",13,FALSE,NA,2,37
"15426",2011,12,31,365,"6",16,FALSE,NA,2,40
"15427",2011,12,31,365,"6",17,FALSE,NA,1,41
"15428",2011,12,31,365,"6",18,FALSE,NA,1,42
"15429",2011,12,31,365,"6",19,FALSE,NA,2,43
"15430",2011,12,31,365,"6",20,FALSE,"Homicide",1,44
"15431",2011,12,31,365,"6",21,FALSE,NA,2,45
"15432",2011,12,31,365,"6",22,FALSE,"Homicide",1,46
"15433",2011,12,31,365,"6",22,FALSE,NA,1,46
"15434",2011,12,31,365,"6",23,FALSE,"Homicide",1,47
"15435",2011,12,31,365,"6",23,FALSE,NA,1,47
"15436",2011,1,1,1,"6",0,FALSE,NA,1,48
"15437",2011,1,1,1,"6",1,FALSE,"Accident",1,49
"15438",2011,1,1,1,"6",2,FALSE,NA,2,50
"15439",2011,1,1,1,"6",3,FALSE,"Homicide",1,51
"15440",2011,1,1,1,"6",4,FALSE,"Accident",1,52
"15441",2011,1,1,1,"6",4,FALSE,"Homicide",1,52
"15442",2011,1,1,1,"6",4,FALSE,NA,2,52
"15443",2011,1,1,1,"6",5,FALSE,"Homicide",2,53
"15444",2011,1,1,1,"6",5,FALSE,NA,1,53
"15445",2011,1,1,1,"6",6,FALSE,NA,1,54
"15446",2011,1,1,1,"6",7,FALSE,"Homicide",2,55
"15447",2011,1,1,1,"6",7,FALSE,NA,3,55
"15448",2011,1,1,1,"6",8,FALSE,"Accident",1,56
"15449",2011,1,1,1,"6",8,FALSE,"Homicide",1,56
"15450",2011,1,1,1,"6",8,FALSE,NA,2,56
"15451",2011,1,1,1,"6",10,FALSE,"Accident",1,58
"15452",2011,1,1,1,"6",10,FALSE,NA,3,58
"15453",2011,1,1,1,"6",11,FALSE,"Accident",1,59
"15454",2011,1,1,1,"6",11,FALSE,NA,1,59
"15455",2011,1,1,1,"6",12,FALSE,NA,1,60
"15456",2011,1,1,1,"6",13,FALSE,"Homicide",1,61
"15457",2011,1,1,1,"6",13,FALSE,NA,3,61
"15458",2011,1,1,1,"6",14,FALSE,"Homicide",1,62
"15459",2011,1,1,1,"6",14,FALSE,NA,3,62
"15460",2011,1,1,1,"6",16,FALSE,"Accident",1,64
"15461",2011,1,1,1,"6",17,FALSE,NA,1,65
"15462",2011,1,1,1,"6",18,FALSE,NA,1,66
"15463",2011,1,1,1,"6",19,FALSE,"Homicide",1,67
"15464",2011,1,1,1,"6",19,FALSE,NA,1,67
"15465",2011,1,1,1,"6",20,FALSE,NA,2,68
"15466",2011,1,1,1,"6",21,FALSE,"Accident",1,69
"15467",2011,1,1,1,"6",21,FALSE,NA,2,69
"15468",2011,1,1,1,"6",22,FALSE,NA,5,70
"15469",2011,1,2,2,"0",0,FALSE,NA,1,72
"15470",2011,1,2,2,"0",2,FALSE,NA,1,74
"15471",2011,1,2,2,"0",3,FALSE,NA,1,75
"15472",2011,1,2,2,"0",4,FALSE,NA,1,76
"15473",2011,1,2,2,"0",5,FALSE,"Accident",1,77
"15474",2011,1,2,2,"0",5,FALSE,"Suicide",1,77
"15475",2011,1,2,2,"0",5,FALSE,NA,3,77
"15476",2011,1,2,2,"0",6,FALSE,NA,2,78
"15477",2011,1,2,2,"0",7,FALSE,NA,1,79
"15478",2011,1,2,2,"0",8,FALSE,NA,3,80
"15479",2011,1,2,2,"0",9,FALSE,NA,2,81
"15480",2011,1,2,2,"0",10,FALSE,NA,1,82
"15481",2011,1,2,2,"0",12,FALSE,NA,1,84
"15482",2011,1,2,2,"0",13,FALSE,"Accident",1,85
"15483",2011,1,2,2,"0",13,FALSE,NA,3,85
"15484",2011,1,2,2,"0",14,FALSE,NA,2,86
"15485",2011,1,2,2,"0",15,FALSE,NA,1,87
"15486",2011,1,2,2,"0",16,FALSE,NA,2,88
"15487",2011,1,2,2,"0",17,FALSE,NA,1,89
"15488",2011,1,2,2,"0",18,FALSE,"Accident",1,90
"15489",2011,1,2,2,"0",19,FALSE,NA,1,91
"15490",2011,1,2,2,"0",23,FALSE,NA,1,95
"15491",2011,12,30,364,"5",0,FALSE,NA,3,0
"15492",2011,12,30,364,"5",1,FALSE,NA,1,1
"15493",2011,12,30,364,"5",2,FALSE,"Homicide",1,2
"15494",2011,12,30,364,"5",3,FALSE,NA,1,3
"15495",2011,12,30,364,"5",7,FALSE,NA,1,7
"15496",2011,12,30,364,"5",8,FALSE,"Accident",1,8
"15497",2011,12,30,364,"5",9,FALSE,NA,3,9
"15498",2011,12,30,364,"5",11,FALSE,NA,1,11
"15499",2011,12,30,364,"5",13,FALSE,NA,2,13
"15500",2011,12,30,364,"5",14,FALSE,NA,1,14
"15501",2011,12,30,364,"5",15,FALSE,"Homicide",1,15
"15502",2011,12,30,364,"5",15,FALSE,NA,3,15
"15503",2011,12,30,364,"5",16,FALSE,"Homicide",2,16
"15504",2011,12,30,364,"5",16,FALSE,NA,1,16
"15505",2011,12,30,364,"5",17,FALSE,NA,1,17
"15506",2011,12,30,364,"5",18,FALSE,"Other",2,18
"15507",2011,12,30,364,"5",18,FALSE,NA,1,18
"15508",2011,12,30,364,"5",20,FALSE,NA,1,20
"15509",2011,12,30,364,"5",21,FALSE,NA,1,21
"15510",2011,12,30,364,"5",22,FALSE,"Homicide",1,22
"15511",2011,12,30,364,"5",23,FALSE,NA,4,23
"15512",2011,12,31,365,"6",0,FALSE,"Accident",1,24
"15513",2011,12,31,365,"6",0,FALSE,NA,1,24
"15514",2011,12,31,365,"6",1,FALSE,NA,1,25
"15515",2011,12,31,365,"6",2,FALSE,"Homicide",1,26
"15516",2011,12,31,365,"6",2,FALSE,NA,2,26
"15517",2011,12,31,365,"6",3,FALSE,"Other",1,27
"15518",2011,12,31,365,"6",4,FALSE,NA,2,28
"15519",2011,12,31,365,"6",5,FALSE,"Accident",1,29
"15520",2011,12,31,365,"6",5,FALSE,NA,1,29
"15521",2011,12,31,365,"6",6,FALSE,NA,1,30
"15522",2011,12,31,365,"6",8,FALSE,"Accident",1,32
"15523",2011,12,31,365,"6",8,FALSE,NA,2,32
"15524",2011,12,31,365,"6",9,FALSE,NA,2,33
"15525",2011,12,31,365,"6",10,FALSE,NA,2,34
"15526",2011,12,31,365,"6",12,FALSE,NA,1,36
"15527",2011,12,31,365,"6",13,FALSE,"Homicide",1,37
"15528",2011,12,31,365,"6",13,FALSE,NA,1,37
"15529",2011,12,31,365,"6",14,FALSE,NA,3,38
"15530",2011,12,31,365,"6",15,FALSE,NA,4,39
"15531",2011,12,31,365,"6",16,FALSE,"Homicide",1,40
"15532",2011,12,31,365,"6",17,FALSE,NA,1,41
"15533",2011,12,31,365,"6",18,FALSE,NA,2,42
"15534",2011,12,31,365,"6",20,FALSE,"Homicide",1,44
"15535",2011,12,31,365,"6",20,FALSE,NA,2,44
"15536",2011,12,31,365,"6",21,FALSE,"Accident",2,45
"15537",2011,12,31,365,"6",21,FALSE,"Homicide",1,45
"15538",2011,12,31,365,"6",21,FALSE,NA,1,45
"15539",2011,12,31,365,"6",22,FALSE,NA,1,46
"15540",2011,12,31,365,"6",23,FALSE,NA,2,47
"15541",2011,1,1,1,"6",2,FALSE,NA,1,50
"15542",2011,1,1,1,"6",6,FALSE,NA,2,54
"15543",2011,1,1,1,"6",7,FALSE,NA,1,55
"15544",2011,1,1,1,"6",8,FALSE,NA,1,56
"15545",2011,1,1,1,"6",11,FALSE,"Suicide",1,59
"15546",2011,1,1,1,"6",23,FALSE,NA,1,71
"15547",2011,1,2,2,"0",0,FALSE,"Homicide",1,72
"15548",2011,1,2,2,"0",5,FALSE,"Accident",1,77
"15549",2011,1,2,2,"0",6,FALSE,NA,1,78
"15550",2011,1,2,2,"0",9,FALSE,NA,1,81
"15551",2011,1,2,2,"0",12,FALSE,"Accident",1,84
"15552",2011,1,2,2,"0",18,FALSE,NA,1,90
"15553",2011,12,30,364,"5",1,FALSE,NA,1,1
"15554",2011,12,30,364,"5",3,FALSE,"Accident",1,3
"15555",2011,12,30,364,"5",6,FALSE,NA,1,6
"15556",2011,12,30,364,"5",7,FALSE,NA,1,7
"15557",2011,12,30,364,"5",9,FALSE,NA,1,9
"15558",2011,12,30,364,"5",13,FALSE,NA,1,13
"15559",2011,12,30,364,"5",14,FALSE,NA,1,14
"15560",2011,12,31,365,"6",2,FALSE,"Accident",1,26
"15561",2011,12,31,365,"6",3,FALSE,"Unknown",1,27
"15562",2011,12,31,365,"6",7,FALSE,NA,1,31
"15563",2011,12,31,365,"6",21,FALSE,"Accident",1,45
"15564",2011,12,31,365,"6",23,FALSE,NA,1,47
"15565",2011,1,1,1,"6",0,FALSE,NA,8,48
"15566",2011,1,1,1,"6",1,FALSE,"Homicide",4,49
"15567",2011,1,1,1,"6",1,FALSE,NA,4,49
"15568",2011,1,1,1,"6",2,FALSE,"Homicide",2,50
"15569",2011,1,1,1,"6",2,FALSE,NA,5,50
"15570",2011,1,1,1,"6",3,FALSE,"Accident",1,51
"15571",2011,1,1,1,"6",3,FALSE,NA,6,51
"15572",2011,1,1,1,"6",4,FALSE,"Accident",2,52
"15573",2011,1,1,1,"6",4,FALSE,"Other",1,52
"15574",2011,1,1,1,"6",4,FALSE,NA,7,52
"15575",2011,1,1,1,"6",5,FALSE,NA,8,53
"15576",2011,1,1,1,"6",6,FALSE,"Accident",1,54
"15577",2011,1,1,1,"6",6,FALSE,"Homicide",1,54
"15578",2011,1,1,1,"6",6,FALSE,"Unknown",1,54
"15579",2011,1,1,1,"6",6,FALSE,NA,4,54
"15580",2011,1,1,1,"6",7,FALSE,"Homicide",2,55
"15581",2011,1,1,1,"6",7,FALSE,NA,1,55
"15582",2011,1,1,1,"6",8,FALSE,"Homicide",1,56
"15583",2011,1,1,1,"6",8,FALSE,NA,6,56
"15584",2011,1,1,1,"6",9,FALSE,"Accident",1,57
"15585",2011,1,1,1,"6",9,FALSE,"Homicide",3,57
"15586",2011,1,1,1,"6",9,FALSE,NA,4,57
"15587",2011,1,1,1,"6",10,FALSE,NA,13,58
"15588",2011,1,1,1,"6",11,FALSE,"Homicide",1,59
"15589",2011,1,1,1,"6",11,FALSE,NA,10,59
"15590",2011,1,1,1,"6",12,FALSE,NA,15,60
"15591",2011,1,1,1,"6",13,FALSE,"Accident",2,61
"15592",2011,1,1,1,"6",13,FALSE,"Unknown",1,61
"15593",2011,1,1,1,"6",13,FALSE,NA,11,61
"15594",2011,1,1,1,"6",14,FALSE,"Accident",1,62
"15595",2011,1,1,1,"6",14,FALSE,"Suicide",1,62
"15596",2011,1,1,1,"6",14,FALSE,"Homicide",1,62
"15597",2011,1,1,1,"6",14,FALSE,"Unknown",1,62
"15598",2011,1,1,1,"6",14,FALSE,NA,6,62
"15599",2011,1,1,1,"6",15,FALSE,"Unknown",1,63
"15600",2011,1,1,1,"6",15,FALSE,NA,9,63
"15601",2011,1,1,1,"6",16,FALSE,"Homicide",1,64
"15602",2011,1,1,1,"6",16,FALSE,NA,12,64
"15603",2011,1,1,1,"6",17,FALSE,NA,7,65
"15604",2011,1,1,1,"6",18,FALSE,"Homicide",1,66
"15605",2011,1,1,1,"6",18,FALSE,NA,7,66
"15606",2011,1,1,1,"6",19,FALSE,"Accident",1,67
"15607",2011,1,1,1,"6",19,FALSE,NA,7,67
"15608",2011,1,1,1,"6",20,FALSE,NA,10,68
"15609",2011,1,1,1,"6",21,FALSE,"Homicide",3,69
"15610",2011,1,1,1,"6",21,FALSE,NA,7,69
"15611",2011,1,1,1,"6",22,FALSE,"Unknown",1,70
"15612",2011,1,1,1,"6",22,FALSE,NA,11,70
"15613",2011,1,1,1,"6",23,FALSE,"Accident",3,71
"15614",2011,1,1,1,"6",23,FALSE,"Unknown",1,71
"15615",2011,1,1,1,"6",23,FALSE,NA,7,71
"15616",2011,1,2,2,"0",0,FALSE,"Accident",1,72
"15617",2011,1,2,2,"0",0,FALSE,"Homicide",1,72
"15618",2011,1,2,2,"0",0,FALSE,NA,7,72
"15619",2011,1,2,2,"0",1,FALSE,"Unknown",2,73
"15620",2011,1,2,2,"0",1,FALSE,NA,5,73
"15621",2011,1,2,2,"0",2,FALSE,"Accident",1,74
"15622",2011,1,2,2,"0",2,FALSE,"Homicide",1,74
"15623",2011,1,2,2,"0",2,FALSE,NA,3,74
"15624",2011,1,2,2,"0",3,FALSE,"Accident",1,75
"15625",2011,1,2,2,"0",3,FALSE,NA,13,75
"15626",2011,1,2,2,"0",4,FALSE,"Accident",1,76
"15627",2011,1,2,2,"0",4,FALSE,NA,9,76
"15628",2011,1,2,2,"0",5,FALSE,NA,8,77
"15629",2011,1,2,2,"0",6,FALSE,"Accident",1,78
"15630",2011,1,2,2,"0",6,FALSE,"Homicide",1,78
"15631",2011,1,2,2,"0",6,FALSE,NA,10,78
"15632",2011,1,2,2,"0",7,FALSE,NA,5,79
"15633",2011,1,2,2,"0",8,FALSE,"Accident",1,80
"15634",2011,1,2,2,"0",8,FALSE,"Unknown",1,80
"15635",2011,1,2,2,"0",8,FALSE,NA,9,80
"15636",2011,1,2,2,"0",9,FALSE,"Accident",1,81
"15637",2011,1,2,2,"0",9,FALSE,"Unknown",2,81
"15638",2011,1,2,2,"0",9,FALSE,NA,8,81
"15639",2011,1,2,2,"0",10,FALSE,"Accident",1,82
"15640",2011,1,2,2,"0",10,FALSE,NA,8,82
"15641",2011,1,2,2,"0",11,FALSE,"Unknown",1,83
"15642",2011,1,2,2,"0",11,FALSE,NA,11,83
"15643",2011,1,2,2,"0",12,FALSE,"Accident",2,84
"15644",2011,1,2,2,"0",12,FALSE,"Unknown",2,84
"15645",2011,1,2,2,"0",12,FALSE,NA,7,84
"15646",2011,1,2,2,"0",13,FALSE,"Accident",1,85
"15647",2011,1,2,2,"0",13,FALSE,NA,7,85
"15648",2011,1,2,2,"0",14,FALSE,"Accident",2,86
"15649",2011,1,2,2,"0",14,FALSE,"Suicide",1,86
"15650",2011,1,2,2,"0",14,FALSE,"Homicide",1,86
"15651",2011,1,2,2,"0",14,FALSE,NA,4,86
"15652",2011,1,2,2,"0",15,FALSE,"Accident",2,87
"15653",2011,1,2,2,"0",15,FALSE,NA,6,87
"15654",2011,1,2,2,"0",16,FALSE,"Accident",2,88
"15655",2011,1,2,2,"0",16,FALSE,"Homicide",1,88
"15656",2011,1,2,2,"0",16,FALSE,"Unknown",1,88
"15657",2011,1,2,2,"0",16,FALSE,NA,8,88
"15658",2011,1,2,2,"0",17,FALSE,"Accident",2,89
"15659",2011,1,2,2,"0",17,FALSE,NA,9,89
"15660",2011,1,2,2,"0",18,FALSE,"Accident",5,90
"15661",2011,1,2,2,"0",18,FALSE,NA,8,90
"15662",2011,1,2,2,"0",19,FALSE,"Homicide",1,91
"15663",2011,1,2,2,"0",19,FALSE,"Unknown",1,91
"15664",2011,1,2,2,"0",19,FALSE,NA,8,91
"15665",2011,1,2,2,"0",20,FALSE,NA,14,92
"15666",2011,1,2,2,"0",21,FALSE,"Homicide",2,93
"15667",2011,1,2,2,"0",21,FALSE,NA,4,93
"15668",2011,1,2,2,"0",22,FALSE,NA,6,94
"15669",2011,1,2,2,"0",23,FALSE,"Accident",1,95
"15670",2011,1,2,2,"0",23,FALSE,"Homicide",1,95
"15671",2011,1,2,2,"0",23,FALSE,NA,5,95
"15672",2011,12,30,364,"5",0,FALSE,NA,12,0
"15673",2011,12,30,364,"5",1,FALSE,"Unknown",1,1
"15674",2011,12,30,364,"5",1,FALSE,NA,3,1
"15675",2011,12,30,364,"5",2,FALSE,"Unknown",2,2
"15676",2011,12,30,364,"5",2,FALSE,NA,5,2
"15677",2011,12,30,364,"5",3,FALSE,NA,3,3
"15678",2011,12,30,364,"5",4,FALSE,"Other",2,4
"15679",2011,12,30,364,"5",4,FALSE,NA,9,4
"15680",2011,12,30,364,"5",5,FALSE,"Homicide",1,5
"15681",2011,12,30,364,"5",5,FALSE,NA,3,5
"15682",2011,12,30,364,"5",6,FALSE,"Homicide",2,6
"15683",2011,12,30,364,"5",6,FALSE,NA,13,6
"15684",2011,12,30,364,"5",7,FALSE,"Accident",3,7
"15685",2011,12,30,364,"5",7,FALSE,NA,4,7
"15686",2011,12,30,364,"5",8,FALSE,"Homicide",1,8
"15687",2011,12,30,364,"5",8,FALSE,NA,6,8
"15688",2011,12,30,364,"5",9,FALSE,"Homicide",1,9
"15689",2011,12,30,364,"5",9,FALSE,NA,8,9
"15690",2011,12,30,364,"5",10,FALSE,NA,4,10
"15691",2011,12,30,364,"5",11,FALSE,"Accident",1,11
"15692",2011,12,30,364,"5",11,FALSE,NA,8,11
"15693",2011,12,30,364,"5",12,FALSE,"Homicide",1,12
"15694",2011,12,30,364,"5",12,FALSE,NA,1,12
"15695",2011,12,30,364,"5",13,FALSE,NA,11,13
"15696",2011,12,30,364,"5",14,FALSE,"Accident",1,14
"15697",2011,12,30,364,"5",14,FALSE,NA,7,14
"15698",2011,12,30,364,"5",15,FALSE,"Accident",1,15
"15699",2011,12,30,364,"5",15,FALSE,"Homicide",2,15
"15700",2011,12,30,364,"5",15,FALSE,NA,9,15
"15701",2011,12,30,364,"5",16,FALSE,NA,8,16
"15702",2011,12,30,364,"5",17,FALSE,NA,9,17
"15703",2011,12,30,364,"5",18,FALSE,"Accident",1,18
"15704",2011,12,30,364,"5",18,FALSE,NA,7,18
"15705",2011,12,30,364,"5",19,FALSE,"Homicide",1,19
"15706",2011,12,30,364,"5",19,FALSE,NA,11,19
"15707",2011,12,30,364,"5",20,FALSE,NA,3,20
"15708",2011,12,30,364,"5",21,FALSE,"Accident",1,21
"15709",2011,12,30,364,"5",21,FALSE,"Homicide",1,21
"15710",2011,12,30,364,"5",21,FALSE,NA,12,21
"15711",2011,12,30,364,"5",22,FALSE,"Accident",1,22
"15712",2011,12,30,364,"5",22,FALSE,NA,8,22
"15713",2011,12,30,364,"5",23,FALSE,"Homicide",1,23
"15714",2011,12,30,364,"5",23,FALSE,"Unknown",1,23
"15715",2011,12,30,364,"5",23,FALSE,NA,6,23
"15716",2011,12,31,365,"6",0,FALSE,"Unknown",1,24
"15717",2011,12,31,365,"6",0,FALSE,NA,9,24
"15718",2011,12,31,365,"6",1,FALSE,NA,8,25
"15719",2011,12,31,365,"6",2,FALSE,"Accident",2,26
"15720",2011,12,31,365,"6",2,FALSE,NA,4,26
"15721",2011,12,31,365,"6",3,FALSE,"Accident",2,27
"15722",2011,12,31,365,"6",3,FALSE,NA,10,27
"15723",2011,12,31,365,"6",4,FALSE,"Homicide",1,28
"15724",2011,12,31,365,"6",4,FALSE,NA,4,28
"15725",2011,12,31,365,"6",5,FALSE,"Homicide",1,29
"15726",2011,12,31,365,"6",5,FALSE,NA,8,29
"15727",2011,12,31,365,"6",6,FALSE,"Accident",1,30
"15728",2011,12,31,365,"6",6,FALSE,"Homicide",1,30
"15729",2011,12,31,365,"6",6,FALSE,NA,12,30
"15730",2011,12,31,365,"6",7,FALSE,NA,7,31
"15731",2011,12,31,365,"6",8,FALSE,"Accident",1,32
"15732",2011,12,31,365,"6",8,FALSE,NA,6,32
"15733",2011,12,31,365,"6",9,FALSE,"Homicide",1,33
"15734",2011,12,31,365,"6",9,FALSE,NA,5,33
"15735",2011,12,31,365,"6",10,FALSE,NA,11,34
"15736",2011,12,31,365,"6",11,FALSE,NA,9,35
"15737",2011,12,31,365,"6",12,FALSE,NA,2,36
"15738",2011,12,31,365,"6",13,FALSE,"Suicide",1,37
"15739",2011,12,31,365,"6",13,FALSE,NA,7,37
"15740",2011,12,31,365,"6",14,FALSE,"Accident",1,38
"15741",2011,12,31,365,"6",14,FALSE,"Homicide",1,38
"15742",2011,12,31,365,"6",14,FALSE,NA,5,38
"15743",2011,12,31,365,"6",15,FALSE,"Unknown",1,39
"15744",2011,12,31,365,"6",15,FALSE,NA,9,39
"15745",2011,12,31,365,"6",16,FALSE,NA,10,40
"15746",2011,12,31,365,"6",17,FALSE,"Unknown",2,41
"15747",2011,12,31,365,"6",17,FALSE,NA,11,41
"15748",2011,12,31,365,"6",18,FALSE,"Unknown",1,42
"15749",2011,12,31,365,"6",18,FALSE,NA,12,42
"15750",2011,12,31,365,"6",19,FALSE,"Homicide",4,43
"15751",2011,12,31,365,"6",19,FALSE,NA,5,43
"15752",2011,12,31,365,"6",20,FALSE,"Unknown",1,44
