"Data Source","World Development Indicators",

"Last Updated Date","2019-10-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.3631075668055","46.9639999365134","47.5582129179122","48.1491165298845","48.7399159057495","49.327527190194","49.9065763337436","50.4739730508595","51.0311709316707","51.5840313613115","52.149210866995","52.7482088519262","53.3899142423457","54.0714281086393","54.7791873466513","55.4752763218705","56.1120746008532","56.6594074381044","57.1098585631263","57.4773629303452","57.8093919780082","58.1715085955965","58.624081668416","59.2057432740477","59.9237626237937","60.7630986272241","61.6850169504206","62.6252879081527","63.5287260213598","64.3646559398993","65.1106049656442","65.7582702164056","66.3264786376829","66.8333349759101","67.2866397661021","67.6941932499369","68.0642203548346","68.4056620882247","68.7268995514477","69.0349139353252","69.3370640608061","69.6370636953899","69.9337947289866","70.2261186641716","70.5153211728361","70.7996346669766","71.0749152911045","71.3362408076894","71.5781153060524","71.8002016323595","72.0058014574096","72.2027053606113","72.3975980989268","72.5956438317179","72.7952270760874","72.9950526148397","73.1935470729551","73.3901310655417","",
"Tonga","TON","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.885","60.281","60.687","61.103","61.527","61.957","62.387","62.811","63.224","63.621","64","64.357","64.696","65.017","65.322","65.611","65.886","66.149","66.402","66.648","66.889","67.128","67.365","67.6","67.831","68.054","68.266","68.463","68.641","68.799","68.935","69.049","69.143","69.223","69.29","69.351","69.41","69.471","69.535","69.601","69.667","69.725","69.771","69.803","69.822","69.836","69.852","69.878","69.921","69.982","70.059","70.148","70.242","70.335","70.427","70.517","70.607","70.701","",
"South Asia (IDA & IBRD)","TSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.120208188067","42.7424786004499","43.3665355791448","43.9914377761874","44.6155204867259","45.2322245352499","45.8352184795371","46.4188124874138","46.9824001042466","47.5289984899358","48.0701681756976","48.6237782032007","49.2006752489782","49.8048687709327","50.4313811501698","51.0706081520746","51.7077331248925","52.3245294024817","52.9093432492139","53.4563284684693","53.9588443319036","54.4170499100527","54.8412669484008","55.2417705553555","55.6269286855109","56.0089443799258","56.4000696690979","56.8052358429081","57.2309494675216","57.6771334057873","58.1448009852359","58.6300467499723","59.1231344707417","59.6169085359239","60.106864434378","60.5898554706852","61.060992382218","61.5217647312145","61.9697088944081","62.4043113203734","62.8239827828773","63.2289921393114","63.6237711459579","64.0113964842553","64.3951878712636","64.7831708529087","65.1799329141394","65.5877135689297","66.0052498179568","66.4278567036032","66.8487685318254","67.2583178427736","67.6463399602528","68.0077190249383","68.3402062592725","68.6419006832955","68.9161514390397","69.1713119009688","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3778979179808","40.8247097390708","41.2604156653376","41.6833560410143","42.0945699185438","42.4959605178293","42.8926880665158","43.2888874215428","43.6894656978272","44.0953264830539","44.5079850416753","44.9278853346928","45.3514339968793","45.7736168579096","46.1910140546367","46.5997776606238","46.9967786913085","47.3807255346201","47.7499802489676","48.1037237011231","48.4450139119479","48.7677228215503","49.0746284032231","49.3628084340593","49.6258772300736","49.8528968578836","50.0304763304401","50.1515044451107","50.2160620544211","50.2325145064691","50.2145741806774","50.1799470041029","50.1411621567596","50.1056971783944","50.0737579449902","50.0476259188132","50.0361024446181","50.0541804613206","50.1184172326254","50.2447707442066","50.4502140085527","50.7500236386157","51.1481644169898","51.6421312393619","52.2247902590607","52.886428040445","53.6142094633722","54.3854325924344","55.1744564227716","55.961118121424","56.7254700434881","57.4560025475248","58.1495795385572","58.8013898931051","59.4047999444643","59.9528305490993","60.44238733816","60.8800023700024","",
"Trinidad and Tobago","TTO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.222","62.652","63.036","63.373","63.663","63.908","64.112","64.282","64.43","64.565","64.7","64.844","65.003","65.177","65.368","65.572","65.782","65.987","66.182","66.364","66.533","66.694","66.854","67.015","67.179","67.344","67.507","67.666","67.816","67.957","68.086","68.201","68.305","68.402","68.496","68.597","68.713","68.85","69.011","69.199","69.413","69.65","69.903","70.164","70.428","70.691","70.952","71.21","71.464","71.71","71.946","72.17","72.382","72.582","72.768","72.941","73.1","73.245","",
"Tunisia","TUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.021","42.656","43.351","44.11","44.932","45.821","46.78","47.804","48.882","50.001","51.145","52.299","53.452","54.59","55.704","56.794","57.866","58.928","59.979","61.01","61.999","62.924","63.769","64.53","65.211","65.831","66.414","66.989","67.574","68.176","68.792","69.407","70.001","70.555","71.062","71.517","71.921","72.282","72.608","72.904","73.172","73.415","73.638","73.842","74.034","74.217","74.391","74.558","74.72","74.88","75.041","75.206","75.376","75.552","75.734","75.922","76.115","76.31","",
"Turkey","TUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.369","46.093","46.83","47.573","48.312","49.035","49.733","50.406","51.053","51.678","52.286","52.887","53.492","54.109","54.741","55.387","56.046","56.709","57.37","58.023","58.667","59.297","59.915","60.52","61.111","61.682","62.231","62.758","63.266","63.763","64.256","64.757","65.275","65.815","66.377","66.963","67.57","68.189","68.807","69.417","70.005","70.56","71.078","71.559","72.004","72.424","72.83","73.235","73.649","74.074","74.507","74.944","75.373","75.784","76.172","76.532","76.86","77.161","",
"Tuvalu","TUV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.6","43.859","44.121","44.393","44.682","44.991","45.321","45.668","46.028","46.399","46.784","47.188","47.609","48.04","48.472","48.887","49.269","49.606","49.889","50.115","50.288","50.421","50.526","50.613","50.683","50.726","50.725","50.671","50.561","50.403","50.206","49.978","49.743","49.529","49.365","49.287","49.329","49.503","49.809","50.248","50.801","51.444","52.142","52.866","53.602","54.349","55.119","55.926","56.777","57.666","58.584","59.525","60.47","61.398","62.288","63.111","63.844","64.479","",
"Uganda","UGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.359","44.955","45.558","46.162","46.755","47.32","47.839","48.297","48.687","49.005","49.251","49.43","49.558","49.65","49.715","49.769","49.826","49.886","49.943","49.988","50","49.955","49.831","49.615","49.304","48.892","48.378","47.784","47.145","46.492","45.853","45.252","44.715","44.272","43.961","43.824","43.899","44.19","44.685","45.373","46.229","47.22","48.299","49.421","50.554","51.676","52.784","53.887","54.984","56.06","57.099","58.087","59.017","59.881","60.669","61.373","61.986","62.516","",
"Ukraine","UKR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.2995365853659","68.7638536585366","69.1460975609756","69.4577073170732","69.7082195121951","69.9056341463415","70.0565365853659","70.1611219512195","70.2230731707317","70.2475609756098","70.2352195121951","70.1826341463415","70.0908536585366","69.9629268292683","69.8088536585366","69.6346341463415","69.4461707317073","69.2534390243902","69.0709024390244","68.9151219512195","68.8178292682927","68.8108292682927","68.901243902439","69.0774878048781","69.3173414634146","69.5747804878049","69.791243902439","70.4951219512195","70.4975609756098","70.5390243902439","70.0975609756098","69.2980487804878","68.7709756097561","68.1307317073171","67.5412195121951","66.7419512195122","67.0224390243903","67.5763414634146","68.3748780487805","67.9809756097561","67.6756097560976","67.8370731707317","68.2756097560976","68.2107317073171","68.1853658536585","67.9568292682927","68.0775609756098","68.2221951219512","68.2514634146342","69.19","70.2653658536586","70.8092682926829","70.9441463414634","71.159512195122","71.1865853658537","71.189512195122","71.4763414634146","71.7809756097561","",
"Upper middle income","UMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","49.8630535190684","50.3805199382592","51.0303039467329","51.8684389521996","52.9349271922509","54.1706107351169","55.4885673514531","56.8107704948699","58.0585835653638","59.1685960693676","60.16539195219","61.0133988166424","61.7359458345568","62.4176241282322","63.0522052197312","63.5857817215173","64.107351603846","64.5840809295794","65.0228216069175","65.3932478753585","65.7628721412024","66.1202119032752","66.4791710162212","66.7813992211699","67.049931197098","67.3897584083966","67.7848858481702","68.0380869257253","68.2694902394034","68.4546409817673","68.6242993797513","68.7802777599196","68.831199800138","68.8656541062086","69.0200217428303","69.2397723324468","69.5389948279859","69.8485391933317","70.1321121286823","70.3448839788191","70.6059166542021","70.8802927319062","71.138829521026","71.4095065786626","71.7051451405945","71.9695271137591","72.3041850534409","72.6214240520705","72.9094917338547","73.2338403800981","73.5145702364054","73.8512198606072","74.1559500717415","74.4659290284335","74.7415119180246","75.0175270400109","75.2786219982798","75.5225332493901","",
"Uruguay","URY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.783","68.007","68.198","68.347","68.455","68.521","68.554","68.567","68.575","68.588","68.616","68.664","68.732","68.823","68.941","69.089","69.271","69.484","69.723","69.983","70.256","70.536","70.814","71.085","71.343","71.583","71.804","72.008","72.201","72.386","72.569","72.757","72.955","73.166","73.388","73.62","73.854","74.086","74.309","74.523","74.731","74.939","75.152","75.373","75.599","75.826","76.046","76.251","76.437","76.603","76.75","76.882","77.004","77.124","77.244","77.369","77.498","77.632","",
"United States","USA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7707317073171","70.2707317073171","70.119512195122","69.9170731707317","70.1658536585366","70.2146341463415","70.2121951219512","70.5609756097561","69.9512195121951","70.5073170731708","70.8073170731707","71.1073170731707","71.1560975609756","71.3560975609756","71.9560975609756","72.6048780487805","72.8560975609756","73.2560975609756","73.3560975609756","73.8048780487805","73.609756097561","74.009756097561","74.3609756097561","74.4634146341463","74.5634146341464","74.5634146341464","74.6146341463415","74.7658536585366","74.7658536585366","75.0170731707317","75.2146341463415","75.3658536585366","75.6170731707317","75.419512195122","75.619512195122","75.6219512195122","76.0268292682927","76.4292682926829","76.5804878048781","76.5829268292683","76.6365853658537","76.8365853658537","76.9365853658537","77.0365853658537","77.4878048780488","77.4878048780488","77.6878048780488","77.9878048780488","78.0390243902439","78.390243902439","78.5414634146342","78.6414634146341","78.7414634146342","78.7414634146342","78.8414634146341","78.690243902439","78.5390243902439","78.5390243902439","",
"Uzbekistan","UZB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.835","59.21","59.589","59.969","60.348","60.723","61.089","61.442","61.779","62.097","62.392","62.66","62.903","63.125","63.332","63.53","63.729","63.934","64.152","64.385","64.637","64.914","65.206","65.504","65.796","66.059","66.27","66.416","66.495","66.512","66.481","66.424","66.368","66.336","66.343","66.396","66.494","66.626","66.782","66.959","67.156","67.374","67.613","67.868","68.135","68.407","68.676","68.939","69.193","69.435","69.672","69.91","70.155","70.41","70.671","70.928","71.171","71.388","",
"St. Vincent and the Grenadines","VCT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.26","59.891","60.474","61.006","61.488","61.924","62.318","62.682","63.026","63.36","63.691","64.026","64.365","64.711","65.069","65.445","65.844","66.263","66.698","67.143","67.59","68.031","68.456","68.856","69.223","69.551","69.835","70.078","70.283","70.451","70.58","70.669","70.723","70.748","70.752","70.745","70.736","70.731","70.738","70.762","70.809","70.882","70.977","71.087","71.208","71.331","71.449","71.554","71.643","71.716","71.776","71.827","71.879","71.939","72.01","72.095","72.193","72.3","",
"Venezuela, RB","VEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.831","60.377","60.907","61.422","61.923","62.416","62.91","63.409","63.916","64.427","64.935","65.428","65.896","66.331","66.729","67.092","67.42","67.723","68.009","68.281","68.542","68.795","69.038","69.272","69.497","69.715","69.923","70.123","70.312","70.491","70.658","70.811","70.951","71.079","71.2","71.321","71.451","71.596","71.756","71.93","72.112","72.294","72.466","72.618","72.746","72.852","72.938","73.01","73.071","73.116","73.134","73.11","73.037","72.918","72.762","72.584","72.405","72.246","",
"British Virgin Islands","VGB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
